rank,name,fp_id,player_slug,team,bye_week,position,pos_rank,sleeper,rtsports,avg,sleeper_id
290,Jeremy Langford,13946,jeremy-langford,,,RB,83,&nbsp;,&nbsp;,255.0,2411
291,Josh McCown,9327,josh-mccown,,,QB,34,&nbsp;,&nbsp;,256.0,208
292,Cleveland Browns,8070,,,11,DST,30,&nbsp;,&nbsp;,258.0,
293,Riley Cooper,9720,riley-cooper,,,WR,89,&nbsp;,&nbsp;,262.0,582
294,Justin Hardy,13970,justin-hardy,,,WR,90,&nbsp;,&nbsp;,264.0,2412
295,Javorius Allen,13944,javorius-allen,,,RB,84,&nbsp;,&nbsp;,266.0,2430
296,Mark Sanchez,9425,mark-sanchez,,,QB,35,&nbsp;,&nbsp;,270.0,350
297,Maxx Williams,13919,maxx-williams,,,TE,31,&nbsp;,&nbsp;,271.0,2360
298,Fozzy Whittaker,11688,fozzy-whittaker,,,RB,85,&nbsp;,&nbsp;,274.0,1709
299,Johnny Manziel,12089,johnny-manziel,,,QB,36,&nbsp;,&nbsp;,276.0,1907
300,Jacquizz Rodgers,9894,jacquizz-rodgers,,,RB,86,&nbsp;,&nbsp;,278.0,949
301,Brandon Weeden,11175,brandon-weeden,,,QB,37,&nbsp;,&nbsp;,281.0,1085
302,Zac Stacy,11648,zac-stacy,,,RB,87,&nbsp;,&nbsp;,284.0,1573
303,Jermaine Kearse,11548,jermaine-kearse,,,WR,91,&nbsp;,&nbsp;,285.0,1290
304,Marqise Lee,12120,marqise-lee,,,WR,92,&nbsp;,&nbsp;,286.0,1987
305,Brock Osweiler,11179,brock-osweiler,,,QB,38,&nbsp;,&nbsp;,287.0,1126
306,Scott Chandler,9852,scott-chandler,,,TE,32,&nbsp;,&nbsp;,288.0,768
307,Josh Robinson,13952,josh-robinson-rb,,,RB,88,&nbsp;,&nbsp;,290.0,2506
308,Robert Turbin,11191,robert-turbin,,,RB,89,&nbsp;,&nbsp;,291.0,1232
309,Benjamin Watson,9040,benjamin-watson,,,TE,33,&nbsp;,&nbsp;,292.0,663
310,Dri Archer,12232,dri-archer,,,RB,90,&nbsp;,&nbsp;,294.0,1914
311,Devin Smith,13974,devin-smith-wr,,,WR,93,&nbsp;,&nbsp;,296.0,2342
312,Mike Nugent,9474,mike-nugent,,,K,28,&nbsp;,&nbsp;,297.0,658
313,Kamar Aiken,11081,kamar-aiken,,,WR,94,&nbsp;,&nbsp;,298.0,794
314,Andrew Quarless,9815,andrew-quarless,,,TE,34,&nbsp;,&nbsp;,299.0,601
315,Geno Smith,11687,geno-smith,NYJ,5,QB,39,&nbsp;,&nbsp;,303.0,1373
316,Jamison Crowder,13976,jamison-crowder,,,WR,95,&nbsp;,&nbsp;,304.0,2410
317,Jimmy Garoppolo,12208,jimmy-garoppolo,LAR,,QB,40,&nbsp;,&nbsp;,305.0,1837
318,De'Anthony Thomas,12107,deanthony-thomas,,,WR,96,&nbsp;,&nbsp;,306.0,2023
319,Nick Toon,11208,nick-toon,,,WR,97,&nbsp;,&nbsp;,307.0,1189
320,Marlon Brown,11930,marlon-brown,,,WR,98,&nbsp;,&nbsp;,309.0,1675
321,Harry Douglas,9784,harry-douglas,,,WR,99,&nbsp;,&nbsp;,310.0,247
322,Chris Conley,14151,chris-conley,,,WR,100,&nbsp;,&nbsp;,311.0,2381
323,Benny Cunningham Jr.,11863,benny-cunningham,,,RB,91,&nbsp;,&nbsp;,312.0,1564
324,Brian Hartline,9077,brian-hartline,,,WR,101,&nbsp;,&nbsp;,313.0,339
325,Josh Gordon,11440,josh-gordon,,,WR,102,&nbsp;,&nbsp;,315.0,1244
326,Robert Woods,11610,robert-woods,,,WR,103,&nbsp;,&nbsp;,316.0,1352
327,Jimmy Clausen,9679,jimmy-clausen,,,QB,41,&nbsp;,&nbsp;,317.0,611
328,Justin Hunter,11626,justin-hunter,,,WR,104,&nbsp;,&nbsp;,318.0,1418
329,Cairo Santos,13731,cairo-santos,CHI,7,K,29,&nbsp;,&nbsp;,320.0,2020
330,Garrett Graham,9796,garrett-graham,,,TE,35,&nbsp;,&nbsp;,321.0,543
331,E.J. Manuel,11683,ej-manuel,,,QB,42,&nbsp;,&nbsp;,322.0,1349
332,Clive Walford,13956,clive-walford,,,TE,36,&nbsp;,&nbsp;,323.0,2373
333,Tim Tebow,9690,tim-tebow,,,TE,37,&nbsp;,&nbsp;,324.0,559
334,Matt Cassel,9435,matt-cassel,,,QB,43,&nbsp;,&nbsp;,325.0,389
335,Jarius Wright,11211,jarius-wright,,,WR,105,&nbsp;,&nbsp;,326.0,1215
336,Hakeem Nicks,9239,hakeem-nicks,,,WR,106,&nbsp;,&nbsp;,328.0,474
337,Gavin Escobar,11693,gavin-escobar,,,TE,38,&nbsp;,&nbsp;,329.0,1485
338,Jacob Tamme,9252,jacob-tamme,,,TE,39,&nbsp;,&nbsp;,330.0,32
339,Jace Amaro,12144,jace-amaro,,,TE,40,&nbsp;,&nbsp;,331.0,1849
340,Marquess Wilson,11607,marquess-wilson,,,WR,107,&nbsp;,&nbsp;,332.0,1512
341,Ryan Succop,9549,ryan-succop,,,K,30,&nbsp;,&nbsp;,333.0,391
342,Ka'Deem Carey,12100,kadeem-carey,,,RB,92,&nbsp;,&nbsp;,335.0,2104
343,James Casey,9261,james-casey,,,TE,41,&nbsp;,&nbsp;,336.0,
344,Corey Brown,13511,philly-brown,,,WR,108,&nbsp;,&nbsp;,337.0,2185
345,Nate Washington,9488,nate-washington,,,WR,109,&nbsp;,&nbsp;,339.0,370
346,Lance Kendricks,9912,lance-kendricks,,,TE,42,&nbsp;,&nbsp;,340.0,964
347,Toby Gerhart,9695,toby-gerhart,,,RB,93,&nbsp;,&nbsp;,341.0,604
348,Kai Forbath,10081,kai-forbath,,,K,31,&nbsp;,&nbsp;,342.0,1287
349,Bilal Powell,9963,bilal-powell,,,RB,94,&nbsp;,&nbsp;,343.0,818
350,Mike Tolbert,9478,mike-tolbert,,,RB,95,&nbsp;,&nbsp;,344.0,
351,Dion Sims,11691,dion-sims,,,TE,43,&nbsp;,&nbsp;,345.0,1357
352,Dexter McCluster,9688,dexter-mccluster,,,RB,96,&nbsp;,&nbsp;,346.0,564
353,Brent Celek,9070,brent-celek,,,TE,44,&nbsp;,&nbsp;,347.0,221
354,Marcedes Lewis,9413,marcedes-lewis,,,TE,45,&nbsp;,&nbsp;,348.0,111
355,Matt Asiata,11498,matt-asiata,,,RB,97,&nbsp;,&nbsp;,349.0,936
356,Crockett Gillmore,12234,crockett-gillmore,,,TE,46,&nbsp;,&nbsp;,351.0,1868
357,Shaun Suisham,9565,shaun-suisham,,,K,32,&nbsp;,&nbsp;,352.0,763
358,Blaine Gabbert,9858,blaine-gabbert,,,QB,44,&nbsp;,&nbsp;,353.0,862
359,Devin Hester,9191,devin-hester,,,WR,110,&nbsp;,&nbsp;,354.0,279
360,Jerricho Cotchery,9298,jerricho-cotchery,,,WR,111,&nbsp;,&nbsp;,356.0,155
361,Josh Lambo,14327,josh-lambo,,,K,33,&nbsp;,&nbsp;,357.0,2671
362,Drew Stanton,9201,drew-stanton,,,QB,45,&nbsp;,&nbsp;,358.0,181
363,AJ McCarron,12091,aj-mccarron,,,QB,46,&nbsp;,&nbsp;,359.0,1895
364,Travis Coons,12357,travis-coons,,,K,34,&nbsp;,&nbsp;,360.0,1929
365,Tyler Clutts,11017,tyler-clutts,,,RB,98,&nbsp;,&nbsp;,362.0,
366,Chris Hogan,11477,chris-hogan,,,WR,112,&nbsp;,&nbsp;,363.0,1329
367,Derek Anderson,9178,derek-anderson,,,QB,47,&nbsp;,&nbsp;,364.0,691
368,Shaun Hill,9563,shaun-hill,,,QB,48,&nbsp;,&nbsp;,365.0,686
369,Rashad Ross,13301,rashad-ross,,,WR,113,&nbsp;,&nbsp;,366.0,1724
370,Tennessee Titans,8300,,,4,DST,31,&nbsp;,&nbsp;,367.0,
371,Ricardo Lockette,10090,ricardo-lockette,,,WR,114,&nbsp;,&nbsp;,369.0,992
372,Jarryd Hayne,14004,jarryd-hayne,,,RB,99,&nbsp;,&nbsp;,370.0,2786
373,Travaris Cadet,11470,travaris-cadet,,,RB,100,&nbsp;,&nbsp;,371.0,1185
374,Jeff Cumberland,11051,jeff-cumberland,,,TE,47,&nbsp;,&nbsp;,372.0,521
375,Las Vegas Raiders,8220,,,,DST,32,&nbsp;,&nbsp;,373.0,
376,Andre Caldwell,9015,andre-caldwell,,,WR,115,&nbsp;,&nbsp;,374.0,148
377,Jonathan Grimes,11464,jonathan-grimes,,,RB,101,&nbsp;,&nbsp;,375.0,1275
378,Juwan Thompson,13082,juwan-thompson,,,RB,102,&nbsp;,&nbsp;,376.0,2011
379,Dion Lewis,9983,dion-lewis,,,RB,103,&nbsp;,&nbsp;,377.0,788
380,J.J. Nelson,14234,jj-nelson,,,WR,116,&nbsp;,&nbsp;,378.0,2462
381,Zach Zenner,14185,zach-zenner,,,RB,104,&nbsp;,&nbsp;,379.0,2560
382,Joseph Fauria,11595,joseph-fauria,,,TE,48,&nbsp;,&nbsp;,380.0,1628
383,David Akers,9158,david-akers,,,K,35,&nbsp;,&nbsp;,382.0,
384,Bryce Brown,11382,bryce-brown,,,RB,105,&nbsp;,&nbsp;,383.0,1026
385,Ryan Williams,9892,ryan-williams,,,RB,106,&nbsp;,&nbsp;,384.0,974
386,Tim Wright,11997,tim-wright,,,TE,49,&nbsp;,&nbsp;,385.0,
387,Zach Hocker,12313,zach-hocker,,,K,36,&nbsp;,&nbsp;,386.0,2094
388,Matt Hasselbeck,9439,matt-hasselbeck,,,QB,49,&nbsp;,&nbsp;,387.0,36
389,Ted Ginn Jr.,9588,ted-ginn-jr,,,WR,117,&nbsp;,&nbsp;,388.0,695
390,Ryan Nassib,11682,ryan-nassib,,,QB,50,&nbsp;,&nbsp;,389.0,1495
391,Luke McCown,9405,luke-mccown,,,QB,51,&nbsp;,&nbsp;,390.0,248
392,Matt McGloin,11907,matt-mcgloin,,,QB,52,&nbsp;,&nbsp;,391.0,1747
393,Andre Roberts,9696,andre-roberts,,,WR,118,&nbsp;,&nbsp;,392.0,627
394,Kellen Clemens,9347,kellen-clemens,,,QB,53,&nbsp;,&nbsp;,393.0,198
395,Colt McCoy,9702,colt-mccoy,,,QB,54,&nbsp;,&nbsp;,394.0,533
396,Vince Young,9623,vince-young-qb,,,QB,55,&nbsp;,&nbsp;,395.0,157
397,Sean Renfree,11675,sean-renfree,,,QB,56,&nbsp;,&nbsp;,396.0,1544
398,Kendall Hunter,9899,kendall-hunter,,,RB,107,&nbsp;,&nbsp;,397.0,978
399,Matt Schaub,9445,matt-schaub,,,QB,57,&nbsp;,&nbsp;,398.0,178
400,Matt Moore,9442,matt-moore,,,QB,58,&nbsp;,&nbsp;,399.0,233
401,Steven Jackson,9582,steven-jackson,,,RB,108,&nbsp;,&nbsp;,400.0,57
402,Michael Vick,9465,michael-vick,,,QB,59,&nbsp;,&nbsp;,401.0,461
403,Josh Huff,12132,josh-huff,,,WR,119,&nbsp;,&nbsp;,402.0,1798
404,Deonte Thompson,11434,deonte-thompson,,,WR,120,&nbsp;,&nbsp;,403.0,1061
405,Tarvaris Jackson,9586,tarvaris-jackson,,,QB,60,&nbsp;,&nbsp;,404.0,154
406,Scott Tolzien,11157,scott-tolzien,,,QB,61,&nbsp;,&nbsp;,405.0,896
407,Miles Austin,9480,miles-austin,,,WR,121,&nbsp;,&nbsp;,406.0,122
408,Mike Glennon,11685,mike-glennon,,,QB,62,&nbsp;,&nbsp;,407.0,1559
409,Jordan Gay,13879,jordan-gay,,,K,37,&nbsp;,&nbsp;,408.0,6083
410,T.J. Yates,9985,taylor-yates,,,QB,63,&nbsp;,&nbsp;,409.0,857
411,Gary Barnidge,9226,gary-barnidge,,,TE,50,&nbsp;,&nbsp;,410.0,176
412,Michael Dyer,14490,michael-dyer,,,RB,109,&nbsp;,&nbsp;,411.0,2597
413,Rob Housler,9927,robert-housler,,,TE,51,&nbsp;,&nbsp;,412.0,971
414,Billy Cundiff,9045,billy-cundiff,,,K,38,&nbsp;,&nbsp;,413.0,500
415,Will Johnson,11521,will-johnson,,,RB,110,&nbsp;,&nbsp;,414.0,1250
416,Antonio Andrews,12349,antonio-andrews,,,RB,111,&nbsp;,&nbsp;,415.0,1928
417,Shonn Greene,9568,shonn-greene,,,RB,112,&nbsp;,&nbsp;,416.0,348
418,Tyler Kroft,13960,tyler-kroft,,,TE,52,&nbsp;,&nbsp;,417.0,2390
419,Brandon Pettigrew,9066,brandon-pettigrew,,,TE,53,&nbsp;,&nbsp;,418.0,465
420,Kris Brown,9370,kris-brown,,,K,39,&nbsp;,&nbsp;,419.0,
421,Landry Jones,11681,landry-jones,,,QB,64,&nbsp;,&nbsp;,420.0,1411
422,Lance Moore,9381,lance-moore,,,WR,122,&nbsp;,&nbsp;,422.0,270
423,Greg Salas,9954,greg-salas,,,WR,123,&nbsp;,&nbsp;,423.0,968
424,Corey Fuller,11618,corey-fuller,,,WR,124,&nbsp;,&nbsp;,424.0,1514
425,Dan Gronkowski,9141,dan-gronkowski,,,TE,54,&nbsp;,&nbsp;,425.0,515
426,Dan Orlovsky,9732,dan-orlovsky,,,QB,65,&nbsp;,&nbsp;,426.0,374
