rank,name,fp_id,player_slug,team,bye_week,position,pos_rank,espn,sleeper,cbs,nfl,rtsports,fantrax,avg,sleeper_id
428,D'Vonte Price,23874,dvonte-price,,,RB,96,323,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,323.0,8184
429,Blaine Gabbert,9858,blaine-gabbert,,,QB,59,324,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,324.0,862
430,Patrick Ricard,17145,patrick-ricard,NYG,13,RB,97,325,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,325.0,
431,Josh Lambo,14327,josh-lambo,,,K,44,326,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,326.0,2671
432,Drew Sample,18561,drew-sample,CIN,7,TE,74,327,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,327.0,6001
433,Tyson Bagent,25321,tyson-bagent,CHI,13,QB,60,329,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,329.0,11256
434,Adam Humphries,14498,adam-humphries,,,WR,126,330,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,330.0,2822
435,Tre' McKitty,22807,tre-mckitty,,,TE,75,331,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,331.0,7554
436,Lirim Hajrullahu,19774,lirim-hajrullahu,,,K,45,332,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,332.0,7094
437,Anthony Brown Jr.,24113,anthony-brown-qb,,,QB,61,333,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,333.0,8241
438,Matthew Slater,9446,matt-slater,,,WR,127,334,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,334.0,312
439,Josh Gordon,11440,josh-gordon,,,WR,128,335,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,335.0,1244
440,Adam Trautman,19423,adam-trautman,DEN,9,TE,76,336,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,336.0,6869
441,Roger Carter Jr.,24808,roger-carter,,,TE,77,337,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,337.0,8747
442,Gunner Olszewski,19093,gunner-olszewski,NYG,13,WR,129,338,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,338.0,6699
443,Dorian Thompson-Robinson,20086,dorian-thompson-robinson,,,QB,62,339,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,339.0,10862
444,Elijah Higgins,23119,elijah-higgins,ARI,14,TE,78,341,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,341.0,10231
445,Randy Bullock,11339,randy-bullock,,,K,46,342,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,342.0,1099
446,Elijah Dotson,25558,elijah-dotson,,,RB,98,344,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,344.0,11114
447,James White,12195,james-white,,,RB,99,345,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,345.0,1848
448,Andy Dalton,9907,andy-dalton,PHI,10,QB,63,346,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,346.0,829
449,Harrison Bryant,19389,harrison-bryant,SEA,5,TE,79,347,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,347.0,6850
450,Ryan Fitzpatrick,9545,ryan-fitzpatrick,,,QB,64,348,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,348.0,333
451,Brenton Strange,25345,brenton-strange,JAC,9,TE,80,349,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,349.0,9480
452,Ray-Ray McCloud III,17530,ray-ray-mccloud,,,WR,130,350,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,350.0,5096
453,Mo Alie-Cox,16579,mo-alie-cox,IND,11,TE,81,351,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,351.0,4054
454,John FitzPatrick,24181,john-fitzpatrick,,,TE,82,401,302,&nbsp;,&nbsp;,&nbsp;,&nbsp;,351.5,8500
455,Trent Sherfield Sr.,17888,trent-sherfield,BUF,13,WR,131,352,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,352.0,5154
456,Cedrick Wilson Jr.,17262,cedrick-wilson,DET,9,WR,132,353,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,353.0,5113
457,Julian Hill,25824,julian-hill,NE,11,TE,83,355,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,355.0,11371
458,Dontayvion Wicks,24354,dontayvion-wicks,PHI,10,WR,133,356,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,356.0,9486
459,Jared Cook,9265,jared-cook,,,TE,84,414,300,&nbsp;,&nbsp;,&nbsp;,&nbsp;,357.0,367
460,Mitchell Wilcox,19510,mitchell-wilcox,,,TE,85,357,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,357.0,6894
461,Xavier Gipson,25758,xavier-gipson,NYG,13,WR,134,358,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,358.0,11306
462,Alec Ingold,18571,alec-ingold,LAC,5,RB,100,359,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,359.0,
463,Devonta Freeman,12108,devonta-freeman,,,RB,101,360,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,360.0,2168
464,Brycen Hopkins,19234,brycen-hopkins,,,TE,86,361,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,361.0,6926
465,Colby Parkinson,19372,colby-parkinson,LAR,10,TE,87,362,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,362.0,6865
466,John Bates,22833,john-bates,WAS,14,TE,88,363,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,363.0,7716
467,Tre Nixon,23305,tre-nixon,,,WR,135,365,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,365.0,7546
468,Josh Adams,17248,josh-adams,,,RB,102,366,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,366.0,5136
469,Eric Gray,23075,eric-gray,NYG,13,RB,103,367,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,367.0,10223
470,Aidan O'Connell,24330,aidan-oconnell,LV,13,QB,65,369,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,369.0,10866
471,Hunter Luepke,25941,hunter-luepke,DAL,7,RB,104,370,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,370.0,
472,River Cracraft,17224,river-cracraft,,,WR,136,371,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,371.0,4854
473,Chris Brooks,25823,christopher-brooks,GB,6,RB,105,372,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,372.0,11370
474,Jeremy Ruckert,23742,jeremy-ruckert,NYJ,7,TE,89,373,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,373.0,8145
475,Joe Flacco,9300,joe-flacco,CIN,7,QB,66,374,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,374.0,19
476,Dyami Brown,20113,dyami-brown,WAS,14,WR,137,375,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,375.0,7587
477,Amari Rodgers,20132,amari-rodgers,,,WR,138,376,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,376.0,7540
478,Erik Ezukanma,23755,erik-ezukanma,PHI,10,WR,139,377,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,377.0,8114
479,Ross Dwelley,17886,ross-dwelley,,,TE,90,378,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,378.0,5285
480,Michael Burton,14191,michael-burton,CLE,5,RB,106,379,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,379.0,
481,Josiah Deguara,19456,josiah-deguara,,,TE,91,380,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,380.0,7050
482,Scotty Washington,19857,scotty-washington,,,WR,140,381,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,381.0,7237
483,Jalen Brooks,25468,jalen-brooks,ARI,14,WR,141,382,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,382.0,11034
484,Ben DiNucci,19827,ben-dinucci,,,QB,67,383,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,383.0,7143
485,Pharoh Cooper,15557,pharoh-cooper,,,WR,142,453,315,&nbsp;,&nbsp;,&nbsp;,&nbsp;,384.0,3278
486,D'Ernest Johnson,19111,dernest-johnson,,,RB,107,384,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,384.0,6694
487,Bryce Perkins,19415,bryce-perkins,,,QB,68,385,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,385.0,7335
488,Malik Heath,25668,malik-heath,,,WR,143,386,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,386.0,11210
489,Brandon Johnson,24233,brandon-johnson-wr,LV,13,WR,144,387,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,387.0,8756
490,Mason Rudolph,17234,mason-rudolph,PIT,6,QB,69,388,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,388.0,4972
491,Scotty Miller,18714,scott-miller,CHI,13,WR,145,389,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,389.0,6290
492,Nelson Agholor,13969,nelson-agholor,,,WR,146,390,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,390.0,2325
493,David Johnson,13948,david-johnson-rb,,,RB,108,391,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,391.0,2391
494,A.J. Green,9857,aj-green,,,WR,147,392,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,392.0,830
495,Antoine Green,25466,antoine-green,,,WR,148,393,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,393.0,11053
496,Brandon Allen,15745,brandon-allen,NYG,13,QB,70,394,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,394.0,3357
497,Tyrod Taylor,10007,tyrod-taylor,GB,6,QB,71,395,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,395.0,827
498,Bailey Zappe,24027,bailey-zappe,NYJ,7,QB,72,396,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,396.0,8157
499,Mitch Tinsley,24370,mitchell-tinsley,CIN,7,WR,149,397,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,397.0,11068
500,Tyrion Davis-Price,22992,tyrion-davis-price,,,RB,109,398,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,398.0,8211
501,Spencer Brown,23264,spencer-brown-rb,,,RB,110,400,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,400.0,7867
502,DeAndre Carter,14103,deandre-carter,,,WR,150,402,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,402.0,2750
503,Tanner McKee,24740,tanner-mckee,PHI,10,QB,73,404,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,404.0,9230
504,C.J. Beathard,16419,cj-beathard,,,QB,74,405,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,405.0,4127
505,Jordan Akins,17415,jordan-akins,,,TE,92,406,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,406.0,5032
506,Jakob Johnson,18673,jakob-johnson,,,RB,111,407,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,407.0,
507,Travis Homer,18616,travis-homer,PIT,6,RB,112,408,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,408.0,6012
508,Byron Pringle,17739,byron-pringle,,,WR,151,409,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,409.0,5199
509,Kayshon Boutte,22989,kayshon-boutte,NE,11,WR,152,410,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,410.0,9504
510,Rex Burkhead,11655,rex-burkhead,,,RB,113,411,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,411.0,1387
511,Easton Stick,18446,easton-stick,IND,11,QB,75,412,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,412.0,6185
512,Caleb Shudak,24588,caleb-shudak,,,K,47,413,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,413.0,8536
513,Tre Tucker,25337,tre-tucker,LV,13,WR,153,415,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,415.0,10213
514,Nick Mullens,16726,nick-mullens,JAC,9,QB,76,416,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,416.0,4464
515,Cole Turner,23727,cole-turner,MIA,10,TE,93,417,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,417.0,8214
516,Jordan Mason,22969,jordan-mason,MIN,13,RB,114,418,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,418.0,8408
517,Matt Ryan,9444,matt-ryan,,,QB,77,419,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,419.0,24
518,Tyler Scott,25442,tyler-scott-wr,LAR,10,WR,154,420,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,420.0,9490
519,Kearis Jackson,22961,kearis-jackson,,,WR,155,421,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,421.0,11099
520,A.T. Perry,24353,at-perry,PIT,6,WR,156,422,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,422.0,10863
521,Reggie Gilliam,19844,reggie-gilliam,NE,11,RB,115,423,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,423.0,7204
522,Samori Toure,23883,samori-toure,PHI,10,WR,157,424,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,424.0,8235
523,Skylar Thompson,24170,skylar-thompson,BAL,13,QB,78,425,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,425.0,8206
524,Matthew Wright,18779,matthew-wright,,,K,48,426,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,426.0,6268
525,Derius Davis,25334,derius-davis,LAC,5,WR,158,427,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,427.0,10234
526,Nathan Peterman,16414,nathan-peterman,,,QB,79,428,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,428.0,4183
527,Tyler Kroft,13960,tyler-kroft,,,TE,94,429,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,429.0,2390
528,Mark Ingram II,9872,mark-ingram,,,RB,116,430,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,430.0,956
529,James Mitchell,23174,james-mitchell,CAR,7,TE,95,431,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,431.0,8170
530,David Bell,23108,david-bell,,,WR,159,432,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,432.0,8118
531,Keith Smith,13192,keith-smith,,,RB,117,433,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,433.0,
532,Kylen Granson,22841,kylen-granson,TEN,7,TE,96,434,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,434.0,7602
533,Maurice Alexander,25205,maurice-alexander-wr,CHI,13,WR,160,435,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,435.0,8921
534,Davis Allen,23761,davis-allen,LAR,10,TE,97,436,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,436.0,10214
535,Cody Parkey,13806,cody-parkey,,,K,49,437,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,437.0,1974
536,Kenny McIntosh,25329,kenny-mcintosh,SEA,5,RB,118,438,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,438.0,10216
537,Quintin Morris,22820,quintin-morris,JAC,9,TE,98,439,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,439.0,7536
538,Snoop Conner,23027,snoop-conner,,,RB,119,440,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,440.0,8179
539,Donald Parham Jr.,18835,donald-parham,,,TE,99,441,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,441.0,6074
540,Johnny Johnson III,24229,johnny-johnson-iii,,,WR,161,442,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,442.0,8185
541,Miles Boykin,18636,miles-boykin,,,WR,162,444,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,444.0,5965
542,Andrew Beck,18748,andrew-beck,NYJ,7,TE,100,445,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,445.0,6323
543,Velus Jones Jr.,24214,velus-jonesjr,SEA,5,WR,163,446,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,446.0,8223
544,Brandon Powell,17793,brandon-powell,,,WR,164,447,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,447.0,5695
545,Ian Thomas,17387,ian-thomas,LV,13,TE,101,448,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,448.0,4995
546,Jason Cabinda,17429,jason-cabinda,,,LB,1,449,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,449.0,
547,Demarcus Robinson,15665,demarcus-robinson,SF,9,WR,165,450,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,450.0,3286
548,Malik Willis,23499,malik-willis,MIA,10,QB,80,451,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,451.0,8161
549,Jaren Hall,24073,jaren-hall,,,QB,81,452,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,452.0,9231
550,Tylan Wallace,19801,tylan-wallace,CLE,5,WR,166,454,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,454.0,7595
551,Carson Wentz,15520,carson-wentz,MIN,13,QB,82,455,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,455.0,3161
552,Laquon Treadwell,15495,laquon-treadwell,IND,11,WR,167,456,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,456.0,3155
553,Dee Eskridge,22785,dwayne-eskridge,,,WR,168,457,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,457.0,7612
554,Anthony Schwartz,20125,anthony-schwartz,,,WR,169,458,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,458.0,7533
555,Nick Foles,11176,nick-foles,,,QB,83,459,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,459.0,1029
556,Xavier Hutchinson,25332,xavier-hutchinson,HOU,7,WR,170,460,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,460.0,10218
557,Colt McCoy,9702,colt-mccoy,,,QB,84,461,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,461.0,533
558,Braylon Sanders,24228,braylon-sanders,,,WR,171,462,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,462.0,8178
559,Justin Shorter,24083,justin-shorter,LV,13,WR,172,463,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,463.0,9489
560,Cedric Tillman,25287,cedric-tillman,CLE,5,WR,173,464,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,464.0,10444
561,Marcedes Lewis,9413,marcedes-lewis,,,TE,102,465,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,465.0,111
562,Jake Funk,23190,jake-funk,,,RB,120,466,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,466.0,7771
563,Devin Smith,13974,devin-smith-wr,,,WR,174,467,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,467.0,2342
564,Paul Quessenberry,22670,paul-quessenberry,,,TE,103,468,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,468.0,7499
565,Cole Beasley,11459,cole-beasley,,,WR,175,469,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,469.0,1144
566,Dareke Young,24570,dareke-young,LV,13,WR,176,471,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,471.0,8527
567,Chris Oladokun,24575,chris-oladokun,KC,10,QB,85,472,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,472.0,8413
568,Trent Taylor,16505,trent-taylor,,,WR,177,473,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,473.0,4218
569,Jonathan Garibay,24867,jonathan-garibay,,,K,50,475,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,475.0,8812
570,Tommy Tremble,22795,tommy-tremble,CAR,7,TE,104,476,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,476.0,7694
571,Mike Glennon,11685,mike-glennon,,,QB,86,477,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,477.0,1559
572,Charlie Kolar,22756,charlie-kolar,LAC,5,TE,105,478,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,478.0,8127
573,Trevon Wesco,18567,trevon-wesco,,,TE,106,479,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,479.0,6181
574,Alex Collins,15546,alex-collins,,,RB,121,480,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,480.0,3327
575,Grant Calcaterra,24180,grant-calcaterra,PHI,10,TE,107,481,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,481.0,8177
576,Josh Johnson,9326,josh-johnson,CIN,7,QB,87,482,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,482.0,260
577,Mike White,17447,mike-white,,,QB,88,483,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,483.0,5089
578,Chase Allen,19462,chase-allen-te,,,TE,108,484,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,484.0,8182
579,Lil'Jordan Humphrey,18590,liljordan-humphrey,DEN,9,WR,178,485,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,485.0,5938
580,Rashard Higgins,15586,rashard-higgins,,,WR,179,486,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,486.0,3328
581,James McCourt,24620,james-mccourt,,,K,51,487,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,487.0,8577
582,Tre'Quan Smith,17261,trequan-smith,,,WR,180,488,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,488.0,5026
583,Jalen Guyton,18941,jalen-guyton,,,WR,181,489,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,489.0,6421
584,Carson Strong,23042,carson-strong,,,QB,89,491,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,491.0,8158
585,Adam Prentice,23451,adam-prentice,DEN,9,RB,122,492,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,492.0,
586,Jalen Nailor,24177,jalen-nailor,LV,13,WR,182,493,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,493.0,8180
587,Elijah Cooks,25604,elijah-cooks,,,WR,183,494,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,494.0,11139
588,Rodney Adams,16494,rodney-adams,,,WR,184,495,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,495.0,4208
589,Damien Williams,12334,damien-williams,,,RB,123,496,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,496.0,1833
590,Tyler Badie,23812,tyler-badie,DEN,9,RB,124,497,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,497.0,8208
591,Chad Henne,9101,chad-henne,,,QB,90,498,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,498.0,89
592,Johnny Mundt,16743,johnny-mundt,PHI,10,TE,109,499,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,499.0,4314
593,Joe Reed,19468,joe-reed,,,WR,185,500,&nbsp;,&nbsp;,&nbsp;,&nbsp;,&nbsp;,500.0,6913
