rank,name,fp_id,player_slug,team,bye_week,position,pos_rank,bb10,rtsports,underdog,drafters,draftkings,avg,sleeper_id
444,Jeremy Hill,12102,jeremy-hill,,,RB,115,385,&nbsp;,&nbsp;,&nbsp;,&nbsp;,385.0,1892
445,Justin Hardy,13970,justin-hardy,,,WR,156,386,&nbsp;,&nbsp;,&nbsp;,&nbsp;,386.0,2412
446,Cody Parkey,13806,cody-parkey,,,K,34,387,&nbsp;,&nbsp;,&nbsp;,&nbsp;,387.0,1974
447,Foster Moreau,18397,foster-moreau,HOU,10,TE,63,388,&nbsp;,&nbsp;,&nbsp;,&nbsp;,388.0,5985
448,Christian Wade,18660,christian-wade,,,RB,116,390,&nbsp;,&nbsp;,&nbsp;,&nbsp;,390.0,6196
449,Patrick Laird,18332,patrick-laird,,,RB,117,391,&nbsp;,&nbsp;,&nbsp;,&nbsp;,391.0,6311
450,Tommy Sweeney,18325,tommy-sweeney,,,TE,64,392,&nbsp;,&nbsp;,&nbsp;,&nbsp;,392.0,6137
451,Caleb Wilson,18613,caleb-wilson,,,TE,65,393,&nbsp;,&nbsp;,&nbsp;,&nbsp;,393.0,6142
452,Ed Dickson,9706,ed-dickson,,,TE,66,394,&nbsp;,&nbsp;,&nbsp;,&nbsp;,394.0,701
453,D.J. Foster,15691,dj-foster,,,RB,118,395,&nbsp;,&nbsp;,&nbsp;,&nbsp;,395.0,3488
454,Jonathan Williams,15611,jonathan-williams,,,RB,119,396,&nbsp;,&nbsp;,&nbsp;,&nbsp;,396.0,3312
455,Eddy Pineiro,17575,eddy-pineiro,SF,4,K,35,397,&nbsp;,&nbsp;,&nbsp;,&nbsp;,397.0,5189
456,Antonio Gates,9027,antonio-gates,,,TE,67,476,&nbsp;,&nbsp;,&nbsp;,&nbsp;,397.5,322
457,Nick O'Leary,13957,nick-oleary,,,TE,68,398,&nbsp;,&nbsp;,&nbsp;,&nbsp;,398.0,2495
458,Vyncint Smith,17714,vyncint-smith,,,WR,157,399,&nbsp;,&nbsp;,&nbsp;,&nbsp;,399.0,5260
459,Dillon Mitchell,18623,dillon-mitchell,,,WR,158,400,&nbsp;,&nbsp;,&nbsp;,&nbsp;,400.0,6047
460,Zach Pascal,16972,zach-pascal,,,WR,159,401,&nbsp;,&nbsp;,&nbsp;,&nbsp;,401.0,4319
461,De'Anthony Thomas,12107,deanthony-thomas,,,WR,160,402,&nbsp;,&nbsp;,&nbsp;,&nbsp;,402.0,2023
462,Jeff Driskel,15615,jeff-driskel,WAS,10,QB,51,403,&nbsp;,&nbsp;,&nbsp;,&nbsp;,403.0,3362
463,C.J. Ham,16209,cj-ham,,,RB,120,404,&nbsp;,&nbsp;,&nbsp;,&nbsp;,404.0,
464,Chad Williams,16728,chad-williams,,,WR,161,405,&nbsp;,&nbsp;,&nbsp;,&nbsp;,405.0,4128
465,Nathan Peterman,16414,nathan-peterman,,,QB,52,406,&nbsp;,&nbsp;,&nbsp;,&nbsp;,406.0,4183
466,Jaelen Strong,13906,jaelen-strong,,,WR,162,407,&nbsp;,&nbsp;,&nbsp;,&nbsp;,407.0,2375
467,T.J. Jones,12134,tj-jones,,,WR,163,408,&nbsp;,&nbsp;,&nbsp;,&nbsp;,408.0,2121
468,Isaiah McKenzie,16604,isaiah-mckenzie,,,WR,164,409,&nbsp;,&nbsp;,&nbsp;,&nbsp;,409.0,4197
469,Cody Thompson,18535,cody-thompson,,,WR,165,410,&nbsp;,&nbsp;,&nbsp;,&nbsp;,410.0,6171
470,Anthony Firkser,16787,anthony-firkser,WAS,10,TE,69,412,&nbsp;,&nbsp;,&nbsp;,&nbsp;,412.0,4435
471,David Fluellen,12342,david-fluellen,,,RB,121,413,&nbsp;,&nbsp;,&nbsp;,&nbsp;,413.0,1794
472,Taylor Bertolet,15907,taylor-bertolet,,,K,36,414,&nbsp;,&nbsp;,&nbsp;,&nbsp;,414.0,3467
473,Andre Roberts,9696,andre-roberts,,,WR,166,415,&nbsp;,&nbsp;,&nbsp;,&nbsp;,415.0,627
474,Javon Wims,17388,javon-wims,,,WR,167,416,&nbsp;,&nbsp;,&nbsp;,&nbsp;,416.0,5111
475,Kaden Smith,18293,kaden-smith,,,TE,70,417,&nbsp;,&nbsp;,&nbsp;,&nbsp;,417.0,6146
476,Khalfani Muhammad,16597,khalfani-muhammad,,,RB,122,418,&nbsp;,&nbsp;,&nbsp;,&nbsp;,418.0,4283
477,David Sills V,18566,david-sills,TB,7,WR,168,419,&nbsp;,&nbsp;,&nbsp;,&nbsp;,419.0,6154
478,Michael Roberts,16500,michael-roberts,,,TE,71,420,&nbsp;,&nbsp;,&nbsp;,&nbsp;,420.0,4164
479,LeGarrette Blount,9717,legarrette-blount,,,RB,123,421,&nbsp;,&nbsp;,&nbsp;,&nbsp;,421.0,730
480,Juwann Winfree,18699,juwann-winfree,,,WR,169,422,&nbsp;,&nbsp;,&nbsp;,&nbsp;,422.0,6223
481,Marcell Ateman,17256,marcell-ateman,,,WR,170,423,&nbsp;,&nbsp;,&nbsp;,&nbsp;,423.0,4942
482,Gardner Minshew II,18562,gardner-minshew,ARI,12,QB,53,424,&nbsp;,&nbsp;,&nbsp;,&nbsp;,424.0,6011
483,T.J. Logan,16481,tj-logan,,,RB,124,425,&nbsp;,&nbsp;,&nbsp;,&nbsp;,425.0,4186
484,Kaare Vedvik,17686,kaare-vedvik,,,K,37,426,&nbsp;,&nbsp;,&nbsp;,&nbsp;,426.0,5460
485,Tim Boyle,17801,tim-boyle,,,QB,54,427,&nbsp;,&nbsp;,&nbsp;,&nbsp;,427.0,5257
486,Josh Malone,16539,josh-malone,,,WR,171,428,&nbsp;,&nbsp;,&nbsp;,&nbsp;,428.0,4160
487,Rhett Ellison,11315,rhett-ellison,,,TE,72,429,&nbsp;,&nbsp;,&nbsp;,&nbsp;,429.0,1211
488,Dan Arnold,17143,dan-arnold,,,TE,73,430,&nbsp;,&nbsp;,&nbsp;,&nbsp;,430.0,4741
489,Randy Bullock,11339,randy-bullock,,,K,38,431,&nbsp;,&nbsp;,&nbsp;,&nbsp;,431.0,1099
490,Luke Willson,11812,luke-willson,,,TE,74,432,&nbsp;,&nbsp;,&nbsp;,&nbsp;,432.0,1603
491,Trevor Siemian,14142,trevor-siemian,ATL,9,QB,55,433,&nbsp;,&nbsp;,&nbsp;,&nbsp;,433.0,2549
492,Cody Core,15703,cody-core,,,WR,172,434,&nbsp;,&nbsp;,&nbsp;,&nbsp;,434.0,3355
493,Virgil Green,10026,virgil-green,,,TE,75,435,&nbsp;,&nbsp;,&nbsp;,&nbsp;,435.0,868
494,Anthony Johnson,12808,anthony-johnson,,,DT,1,436,&nbsp;,&nbsp;,&nbsp;,&nbsp;,436.0,5929
495,Taiwan Jones,9962,taiwan-jones,,,RB,125,437,&nbsp;,&nbsp;,&nbsp;,&nbsp;,437.0,886
496,Aldrick Robinson,10006,aldrick-robinson,,,WR,173,438,&nbsp;,&nbsp;,&nbsp;,&nbsp;,438.0,919
497,James Develin,11941,james-develin,,,RB,126,439,&nbsp;,&nbsp;,&nbsp;,&nbsp;,439.0,
498,Darius Jackson,15813,darius-jackson,,,RB,127,440,&nbsp;,&nbsp;,&nbsp;,&nbsp;,440.0,3371
499,Drew Sample,18561,drew-sample,CIN,9,TE,76,441,&nbsp;,&nbsp;,&nbsp;,&nbsp;,441.0,6001
500,Ryan Griffin,11830,ryan-griffin,,,TE,77,442,&nbsp;,&nbsp;,&nbsp;,&nbsp;,442.0,1425
501,Ross Dwelley,17886,ross-dwelley,,,TE,78,443,&nbsp;,&nbsp;,&nbsp;,&nbsp;,443.0,5285
502,Mike Glennon,11685,mike-glennon,,,QB,56,445,&nbsp;,&nbsp;,&nbsp;,&nbsp;,445.0,1559
503,Duke Williams,11792,duke-williams,,,S,1,446,&nbsp;,&nbsp;,&nbsp;,&nbsp;,446.0,3846
504,Lance Kendricks,9912,lance-kendricks,,,TE,79,447,&nbsp;,&nbsp;,&nbsp;,&nbsp;,447.0,964
505,Bruce Ellington,12137,bruce-ellington,,,WR,174,448,&nbsp;,&nbsp;,&nbsp;,&nbsp;,448.0,2255
506,Detrez Newsome,17737,detrez-newsome,,,RB,128,449,&nbsp;,&nbsp;,&nbsp;,&nbsp;,449.0,5266
507,Marshawn Lynch,9428,marshawn-lynch,,,RB,129,450,&nbsp;,&nbsp;,&nbsp;,&nbsp;,450.0,745
508,Geno Smith,11687,geno-smith,NYJ,4,QB,57,451,&nbsp;,&nbsp;,&nbsp;,&nbsp;,451.0,1373
509,Dalton Schultz,17349,dalton-schultz,HOU,10,TE,80,452,&nbsp;,&nbsp;,&nbsp;,&nbsp;,452.0,5001
510,Trenton Cannon,17538,trenton-cannon,,,RB,130,453,&nbsp;,&nbsp;,&nbsp;,&nbsp;,453.0,5123
511,Joshua Dobbs,16417,joshua-dobbs,,,QB,58,454,&nbsp;,&nbsp;,&nbsp;,&nbsp;,454.0,4179
512,Russell Shepard,11601,russell-shepard,,,WR,175,456,&nbsp;,&nbsp;,&nbsp;,&nbsp;,456.0,1333
513,Austin Carr,16533,austin-carr,,,WR,176,457,&nbsp;,&nbsp;,&nbsp;,&nbsp;,457.0,4416
514,Alex Barnes,18626,alex-barnes,,,RB,131,458,&nbsp;,&nbsp;,&nbsp;,&nbsp;,458.0,6031
515,DeAndre Carter,14103,deandre-carter,,,WR,177,460,&nbsp;,&nbsp;,&nbsp;,&nbsp;,460.0,2750
516,Corey Grant,14263,corey-grant,,,RB,132,461,&nbsp;,&nbsp;,&nbsp;,&nbsp;,461.0,2729
517,Greg Joseph,17647,greg-joseph,,,K,39,462,&nbsp;,&nbsp;,&nbsp;,&nbsp;,462.0,5272
518,Damiere Byrd,14222,damiere-byrd,,,WR,178,463,&nbsp;,&nbsp;,&nbsp;,&nbsp;,463.0,2673
519,Garrett Celek,11507,garrett-celek,,,TE,81,464,&nbsp;,&nbsp;,&nbsp;,&nbsp;,464.0,1223
520,Sean Mannion,13930,sean-mannion,,,QB,59,465,&nbsp;,&nbsp;,&nbsp;,&nbsp;,465.0,2394
521,Bennie Fowler III,13081,bennie-fowler,,,WR,179,466,&nbsp;,&nbsp;,&nbsp;,&nbsp;,466.0,2003
522,Jeremy Sprinkle,16461,jeremy-sprinkle,,,TE,82,467,&nbsp;,&nbsp;,&nbsp;,&nbsp;,467.0,4221
523,Brandon Bolden,11410,brandon-bolden,,,RB,133,468,&nbsp;,&nbsp;,&nbsp;,&nbsp;,468.0,1034
524,D'Ernest Johnson,19111,dernest-johnson,,,RB,134,469,&nbsp;,&nbsp;,&nbsp;,&nbsp;,469.0,6694
525,Jazz Ferguson,18657,jazz-ferguson,,,WR,180,470,&nbsp;,&nbsp;,&nbsp;,&nbsp;,470.0,5997
526,Matt Moore,9442,matt-moore,,,QB,60,471,&nbsp;,&nbsp;,&nbsp;,&nbsp;,471.0,233
527,Trent Sherfield Sr.,17888,trent-sherfield,BUF,6,WR,181,474,&nbsp;,&nbsp;,&nbsp;,&nbsp;,474.0,5154
528,Emanuel Hall,18432,emanuel-hall,,,WR,182,475,&nbsp;,&nbsp;,&nbsp;,&nbsp;,475.0,5924
529,Jacquizz Rodgers,9894,jacquizz-rodgers,,,RB,135,478,&nbsp;,&nbsp;,&nbsp;,&nbsp;,478.0,949
530,Colt McCoy,9702,colt-mccoy,,,QB,61,479,&nbsp;,&nbsp;,&nbsp;,&nbsp;,479.0,533
531,Jason Croom,16770,jason-croom,,,TE,83,480,&nbsp;,&nbsp;,&nbsp;,&nbsp;,480.0,4536
532,Alex Erickson,15706,alex-erickson,,,WR,183,481,&nbsp;,&nbsp;,&nbsp;,&nbsp;,481.0,3433
533,Laquon Treadwell,15495,laquon-treadwell,IND,6,WR,184,482,&nbsp;,&nbsp;,&nbsp;,&nbsp;,482.0,3155
534,Blake Bell,13966,blake-bell,,,TE,84,483,&nbsp;,&nbsp;,&nbsp;,&nbsp;,483.0,2422
535,Lil'Jordan Humphrey,18590,liljordan-humphrey,DEN,10,WR,185,484,&nbsp;,&nbsp;,&nbsp;,&nbsp;,484.0,5938
536,Kerrith Whyte Jr.,18625,kerrith-whyte,,,RB,136,486,&nbsp;,&nbsp;,&nbsp;,&nbsp;,486.0,6175
537,Austin Seibert,18689,austin-seibert,,,K,40,487,&nbsp;,&nbsp;,&nbsp;,&nbsp;,487.0,6219
538,Terrelle Pryor Sr.,10092,terrelle-pryor,,,WR,186,489,&nbsp;,&nbsp;,&nbsp;,&nbsp;,489.0,1020
539,Tyler Higbee,15623,tyler-higbee,LAR,9,TE,85,661,&nbsp;,&nbsp;,&nbsp;,&nbsp;,490.5,3271
540,Chandler Catanzaro,13606,chandler-catanzaro,,,K,41,491,&nbsp;,&nbsp;,&nbsp;,&nbsp;,491.0,2242
541,Drew Stanton,9201,drew-stanton,,,QB,62,492,&nbsp;,&nbsp;,&nbsp;,&nbsp;,492.0,181
542,Jason Sanders,17533,jason-sanders,NYJ,4,K,42,493,&nbsp;,&nbsp;,&nbsp;,&nbsp;,493.0,5119
543,Josh Ferguson,15734,josh-ferguson,,,RB,137,494,&nbsp;,&nbsp;,&nbsp;,&nbsp;,494.0,3453
544,Jarrett Stidham,18604,jarrett-stidham,DEN,10,QB,63,495,&nbsp;,&nbsp;,&nbsp;,&nbsp;,495.0,6136
545,Erik Swoope,12352,erik-swoope,,,TE,86,496,&nbsp;,&nbsp;,&nbsp;,&nbsp;,496.0,1975
546,John Ursua,18719,john-ursua,,,WR,187,497,&nbsp;,&nbsp;,&nbsp;,&nbsp;,497.0,6168
547,J'Mon Moore,17291,jmon-moore,,,WR,188,498,&nbsp;,&nbsp;,&nbsp;,&nbsp;,498.0,5006
548,Blaine Gabbert,9858,blaine-gabbert,,,QB,64,499,&nbsp;,&nbsp;,&nbsp;,&nbsp;,499.0,862
549,C.J. Beathard,16419,cj-beathard,,,QB,65,500,&nbsp;,&nbsp;,&nbsp;,&nbsp;,500.0,4127
550,Benny Cunningham Jr.,11863,benny-cunningham,,,RB,138,501,&nbsp;,&nbsp;,&nbsp;,&nbsp;,501.0,1564
551,Dylan Cantrell,17571,dylan-cantrell,,,WR,189,502,&nbsp;,&nbsp;,&nbsp;,&nbsp;,502.0,5103
552,Jeremy McNichols,16445,jeremy-mcnichols,WAS,10,RB,139,503,&nbsp;,&nbsp;,&nbsp;,&nbsp;,503.0,4219
553,Ryan Finley,18255,ryan-finley,,,QB,66,505,&nbsp;,&nbsp;,&nbsp;,&nbsp;,505.0,5885
554,Jordan Taylor,13993,jordan-taylor,,,WR,190,506,&nbsp;,&nbsp;,&nbsp;,&nbsp;,506.0,2685
555,Javorius Allen,13944,javorius-allen,,,RB,140,508,&nbsp;,&nbsp;,&nbsp;,&nbsp;,508.0,2430
556,Maxx Williams,13919,maxx-williams,,,TE,87,510,&nbsp;,&nbsp;,&nbsp;,&nbsp;,510.0,2360
557,Nate Sudfeld,15833,nate-sudfeld,,,QB,67,511,&nbsp;,&nbsp;,&nbsp;,&nbsp;,511.0,3343
558,Zane Gonzalez,16548,zane-gonzalez,MIA,5,K,43,512,&nbsp;,&nbsp;,&nbsp;,&nbsp;,512.0,4233
559,Cairo Santos,13731,cairo-santos,CHI,6,K,44,516,&nbsp;,&nbsp;,&nbsp;,&nbsp;,516.0,2020
560,Chad Henne,9101,chad-henne,,,QB,68,517,&nbsp;,&nbsp;,&nbsp;,&nbsp;,517.0,89
561,Maurice Harris,16151,maurice-harris,,,WR,191,519,&nbsp;,&nbsp;,&nbsp;,&nbsp;,519.0,3650
562,Josh Hill,13565,josh-hill-te,,,TE,88,522,&nbsp;,&nbsp;,&nbsp;,&nbsp;,522.0,1777
563,Matt Schaub,9445,matt-schaub,,,QB,69,523,&nbsp;,&nbsp;,&nbsp;,&nbsp;,523.0,178
564,Brett Hundley,13907,brett-hundley,,,QB,70,524,&nbsp;,&nbsp;,&nbsp;,&nbsp;,524.0,2450
565,Emmanuel Butler,17430,emmanuel-butler,,,WR,192,527,&nbsp;,&nbsp;,&nbsp;,&nbsp;,527.0,6107
566,Seth Roberts,13840,seth-roberts,,,WR,193,531,&nbsp;,&nbsp;,&nbsp;,&nbsp;,531.0,2039
567,Chris Warren III,18058,chris-warren-iii,,,RB,141,532,&nbsp;,&nbsp;,&nbsp;,&nbsp;,532.0,5587
568,Brandon Powell,17793,brandon-powell,,,WR,194,533,&nbsp;,&nbsp;,&nbsp;,&nbsp;,533.0,5695
569,Jacob Hollister,16527,jacob-hollister,,,TE,89,534,&nbsp;,&nbsp;,&nbsp;,&nbsp;,534.0,4421
570,Kelvin Benjamin,12121,kelvin-benjamin,,,WR,195,537,&nbsp;,&nbsp;,&nbsp;,&nbsp;,537.0,2182
571,Matt Barkley,11686,matt-barkley,,,QB,71,539,&nbsp;,&nbsp;,&nbsp;,&nbsp;,539.0,1338
572,Torrey Smith,9884,torrey-smith,,,WR,196,540,&nbsp;,&nbsp;,&nbsp;,&nbsp;,540.0,826
573,Mason Rudolph,17234,mason-rudolph,PIT,7,QB,72,541,&nbsp;,&nbsp;,&nbsp;,&nbsp;,541.0,4972
574,James Williams,18606,james-williams,,,RB,142,542,&nbsp;,&nbsp;,&nbsp;,&nbsp;,542.0,6169
575,Jake Butt,16456,jake-butt,,,TE,90,543,&nbsp;,&nbsp;,&nbsp;,&nbsp;,543.0,4151
576,Xavier Grimble,12149,xavier-grimble,,,TE,91,544,&nbsp;,&nbsp;,&nbsp;,&nbsp;,544.0,2082
577,Dwayne Allen,11219,dwayne-allen,,,TE,92,545,&nbsp;,&nbsp;,&nbsp;,&nbsp;,545.0,1105
578,Cincinnati Bengals,8060,,,9,DST,29,546,&nbsp;,&nbsp;,&nbsp;,&nbsp;,546.0,
579,Rod Smith,14396,rod-smith,,,RB,143,548,&nbsp;,&nbsp;,&nbsp;,&nbsp;,548.0,
580,Samaje Perine,16423,samaje-perine,CIN,9,RB,144,553,&nbsp;,&nbsp;,&nbsp;,&nbsp;,553.0,4147
581,Tavon Austin,11625,tavon-austin,,,WR,197,554,&nbsp;,&nbsp;,&nbsp;,&nbsp;,554.0,1567
582,Braxton Berrios,17289,braxton-berrios,NYG,11,WR,198,555,&nbsp;,&nbsp;,&nbsp;,&nbsp;,555.0,5121
583,Doug Martin,11186,doug-martin,,,RB,145,556,&nbsp;,&nbsp;,&nbsp;,&nbsp;,556.0,1195
584,John Kelly Jr.,17304,john-kelly,,,RB,146,557,&nbsp;,&nbsp;,&nbsp;,&nbsp;,557.0,5076
585,DeShone Kizer,16389,deshone-kizer,,,QB,73,558,&nbsp;,&nbsp;,&nbsp;,&nbsp;,558.0,4026
586,Jarius Wright,11211,jarius-wright,,,WR,199,560,&nbsp;,&nbsp;,&nbsp;,&nbsp;,560.0,1215
587,Scotty Miller,18714,scott-miller,CHI,6,WR,200,561,&nbsp;,&nbsp;,&nbsp;,&nbsp;,561.0,6290
588,Josh McCown,9327,josh-mccown,,,QB,74,562,&nbsp;,&nbsp;,&nbsp;,&nbsp;,562.0,208
589,Kahale Warring,18680,kahale-warring,,,TE,93,563,&nbsp;,&nbsp;,&nbsp;,&nbsp;,563.0,6164
590,AJ McCarron,12091,aj-mccarron,,,QB,75,565,&nbsp;,&nbsp;,&nbsp;,&nbsp;,565.0,1895
591,Theo Riddick,11649,theo-riddick,,,RB,147,566,&nbsp;,&nbsp;,&nbsp;,&nbsp;,566.0,1517
592,Demetrius Harris,11881,demetrius-harris,,,TE,94,568,&nbsp;,&nbsp;,&nbsp;,&nbsp;,568.0,1619
593,Byron Pringle,17739,byron-pringle,,,WR,201,570,&nbsp;,&nbsp;,&nbsp;,&nbsp;,570.0,5199
594,Chase Daniel,9111,chase-daniel,,,QB,76,572,&nbsp;,&nbsp;,&nbsp;,&nbsp;,572.0,490
595,Tampa Bay Buccaneers,8290,,,7,DST,30,573,&nbsp;,&nbsp;,&nbsp;,&nbsp;,573.0,
596,Tajae Sharpe,15587,tajae-sharpe,,,WR,202,574,&nbsp;,&nbsp;,&nbsp;,&nbsp;,574.0,3297
597,Cameron Meredith,14352,cameron-meredith,,,WR,203,575,&nbsp;,&nbsp;,&nbsp;,&nbsp;,575.0,2699
598,Dwayne Washington,15850,dwayne-washington,,,RB,148,577,&nbsp;,&nbsp;,&nbsp;,&nbsp;,577.0,3391
599,Bruce Anderson III,18720,bruce-anderson,,,RB,149,578,&nbsp;,&nbsp;,&nbsp;,&nbsp;,578.0,6072
600,Cameron Artis-Payne,13942,cameron-artis-payne,,,RB,150,580,&nbsp;,&nbsp;,&nbsp;,&nbsp;,580.0,2477
601,Darius Slayton,18706,darius-slayton,NYG,11,WR,204,582,&nbsp;,&nbsp;,&nbsp;,&nbsp;,582.0,6149
602,Josh Adams,17248,josh-adams,,,RB,151,583,&nbsp;,&nbsp;,&nbsp;,&nbsp;,583.0,5136
603,Trayveon Williams,18607,trayveon-williams,,,RB,152,584,&nbsp;,&nbsp;,&nbsp;,&nbsp;,584.0,6144
604,Martavis Bryant,12136,martavis-bryant,,,WR,205,585,&nbsp;,&nbsp;,&nbsp;,&nbsp;,585.0,1916
605,Austin Seferian-Jenkins,12145,austin-seferian-jenkins,,,TE,95,586,&nbsp;,&nbsp;,&nbsp;,&nbsp;,586.0,2222
606,Mark Walton,17305,mark-walton,,,RB,153,588,&nbsp;,&nbsp;,&nbsp;,&nbsp;,588.0,4997
607,Zach Zenner,14185,zach-zenner,,,RB,154,590,&nbsp;,&nbsp;,&nbsp;,&nbsp;,590.0,2560
608,Las Vegas Raiders,8220,,,,DST,31,591,&nbsp;,&nbsp;,&nbsp;,&nbsp;,591.0,
609,Allen Hurns,12996,allen-hurns,,,WR,206,594,&nbsp;,&nbsp;,&nbsp;,&nbsp;,594.0,1984
610,Kendrick Bourne,17066,kendrick-bourne,ARI,12,WR,207,597,&nbsp;,&nbsp;,&nbsp;,&nbsp;,597.0,4454
611,Jordan Matthews,12124,jordan-matthews,,,TE,96,598,&nbsp;,&nbsp;,&nbsp;,&nbsp;,598.0,1800
612,Travis Homer,18616,travis-homer,PIT,7,RB,155,601,&nbsp;,&nbsp;,&nbsp;,&nbsp;,601.0,6012
613,Wendell Smallwood,15672,wendell-smallwood,,,RB,156,603,&nbsp;,&nbsp;,&nbsp;,&nbsp;,603.0,3309
614,Spencer Ware,11638,spencer-ware,,,RB,157,604,&nbsp;,&nbsp;,&nbsp;,&nbsp;,604.0,1601
615,Kevin White,13899,kevin-white,,,WR,208,606,&nbsp;,&nbsp;,&nbsp;,&nbsp;,606.0,2312
616,Ryan Grant,12260,ryan-grant-wr,,,WR,209,607,&nbsp;,&nbsp;,&nbsp;,&nbsp;,607.0,2093
617,Bilal Powell,9963,bilal-powell,,,RB,158,608,&nbsp;,&nbsp;,&nbsp;,&nbsp;,608.0,818
618,J.J. Nelson,14234,jj-nelson,,,WR,210,609,&nbsp;,&nbsp;,&nbsp;,&nbsp;,609.0,2462
619,Eli Rogers,14307,eli-rogers,,,WR,211,610,&nbsp;,&nbsp;,&nbsp;,&nbsp;,610.0,2980
620,J.D. McKissic,16230,jd-mckissic,,,RB,159,611,&nbsp;,&nbsp;,&nbsp;,&nbsp;,611.0,3664
621,Andre Ellington,11662,andre-ellington,,,RB,160,612,&nbsp;,&nbsp;,&nbsp;,&nbsp;,612.0,1575
622,C.J. Prosise,15614,cj-prosise,,,RB,161,613,&nbsp;,&nbsp;,&nbsp;,&nbsp;,613.0,3204
623,Corey Clement,16446,corey-clement,,,RB,162,615,&nbsp;,&nbsp;,&nbsp;,&nbsp;,615.0,4651
624,Elijah Holyfield,18292,elijah-holyfield,,,RB,163,616,&nbsp;,&nbsp;,&nbsp;,&nbsp;,616.0,5919
625,Tyrod Taylor,10007,tyrod-taylor,GB,11,QB,77,618,&nbsp;,&nbsp;,&nbsp;,&nbsp;,618.0,827
626,Kelvin Harmon,18228,kelvin-harmon,,,WR,212,620,&nbsp;,&nbsp;,&nbsp;,&nbsp;,620.0,5884
627,Paul Perkins,15551,paul-perkins,,,RB,164,622,&nbsp;,&nbsp;,&nbsp;,&nbsp;,622.0,3211
628,Ameer Abdullah,13924,ameer-abdullah,JAC,10,RB,165,623,&nbsp;,&nbsp;,&nbsp;,&nbsp;,623.0,2359
629,Mike Weber,18619,mike-weber,NYG,11,RB,166,627,&nbsp;,&nbsp;,&nbsp;,&nbsp;,627.0,6159
630,Mo Alie-Cox,16579,mo-alie-cox,IND,6,TE,97,630,&nbsp;,&nbsp;,&nbsp;,&nbsp;,630.0,4054
631,Bryce Love,18266,bryce-love-rb,,,RB,167,631,&nbsp;,&nbsp;,&nbsp;,&nbsp;,631.0,5889
632,Will Grier,18241,will-grier,CAR,7,QB,78,632,&nbsp;,&nbsp;,&nbsp;,&nbsp;,632.0,5903
633,Drew Lock,18225,drew-lock,SEA,11,QB,79,634,&nbsp;,&nbsp;,&nbsp;,&nbsp;,634.0,5854
634,Nick Vannett,15645,nick-vannett,LAR,9,TE,98,635,&nbsp;,&nbsp;,&nbsp;,&nbsp;,635.0,3258
635,Robert Griffin III,11173,robert-griffin-iii,,,QB,80,636,&nbsp;,&nbsp;,&nbsp;,&nbsp;,636.0,1169
636,Justin Watson,17603,justin-watson,HOU,10,WR,213,637,&nbsp;,&nbsp;,&nbsp;,&nbsp;,637.0,5374
637,Jordan Wilkins,17497,jordan-wilkins,,,RB,168,641,&nbsp;,&nbsp;,&nbsp;,&nbsp;,641.0,5100
638,Jeff Heuerman,13961,jeff-heuerman,,,TE,99,643,&nbsp;,&nbsp;,&nbsp;,&nbsp;,643.0,2397
639,Teddy Bridgewater,12088,teddy-bridgewater,DET,5,QB,81,644,&nbsp;,&nbsp;,&nbsp;,&nbsp;,644.0,2152
640,Blake Bortles,12090,blake-bortles,,,QB,82,645,&nbsp;,&nbsp;,&nbsp;,&nbsp;,645.0,1979
641,Myles Gaskin,17251,myles-gaskin,,,RB,169,650,&nbsp;,&nbsp;,&nbsp;,&nbsp;,650.0,5980
642,Nick Mullens,16726,nick-mullens,JAC,10,QB,83,652,&nbsp;,&nbsp;,&nbsp;,&nbsp;,652.0,4464
643,Chester Rogers,16038,chester-rogers,,,WR,214,653,&nbsp;,&nbsp;,&nbsp;,&nbsp;,653.0,3582
644,Devontae Booker,15555,devontae-booker,,,RB,170,654,&nbsp;,&nbsp;,&nbsp;,&nbsp;,654.0,3209
645,Kyle Juszczyk,11798,kyle-juszczyk,SF,4,RB,171,655,&nbsp;,&nbsp;,&nbsp;,&nbsp;,655.0,
646,Tim Patrick,16556,tim-patrick,NYJ,4,WR,215,657,&nbsp;,&nbsp;,&nbsp;,&nbsp;,657.0,4351
647,Tyler Kroft,13960,tyler-kroft,,,TE,100,658,&nbsp;,&nbsp;,&nbsp;,&nbsp;,658.0,2390
648,Jonnu Smith,16460,jonnu-smith,,,TE,101,660,&nbsp;,&nbsp;,&nbsp;,&nbsp;,660.0,4144
649,Keith Kirkwood,17871,keith-kirkwood,,,WR,216,662,&nbsp;,&nbsp;,&nbsp;,&nbsp;,662.0,5134
650,Taywan Taylor,16426,taywan-taylor,,,WR,217,664,&nbsp;,&nbsp;,&nbsp;,&nbsp;,664.0,4125
651,Gary Jennings Jr.,18565,gary-jennings,,,WR,218,666,&nbsp;,&nbsp;,&nbsp;,&nbsp;,666.0,6045
652,Ryan Switzer,16631,ryan-switzer,,,WR,219,667,&nbsp;,&nbsp;,&nbsp;,&nbsp;,667.0,4162
653,Dontrelle Inman,13105,dontrelle-inman,,,WR,220,668,&nbsp;,&nbsp;,&nbsp;,&nbsp;,668.0,2291
