value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total
ktc,hwang,2021,2024_2,6931,18.1,17.8,300,2002
ktc,hwang,2021,2024_2,6943,52.5,52.1,300,2002
ktc,hwang,2021,2024_2,6945,123.6,122.7,300,2002
ktc,hwang,2021,2024_2,6951,8.4,8.4,300,2002
ktc,hwang,2021,2024_2,6955,115,114.4,300,2002
ktc,hwang,2021,2024_2,6960,11,10.8,300,2002
ktc,hwang,2021,2024_2,6989,64.5,63.9,300,2002
ktc,hwang,2021,2024_2,7002,21.6,21.5,300,2002
ktc,hwang,2021,2024_2,7045,2.7,2.6,300,2002
ktc,hwang,2021,2024_2,7090,80.3,79.7,300,2002
ktc,hwang,2021,2024_2,7523,62.3,61.3,300,2002
ktc,hwang,2021,2024_2,7525,73,72.6,300,2002
ktc,hwang,2021,2024_2,7526,85,84.5,300,2002
ktc,hwang,2021,2024_2,7527,113,112.2,300,2002
ktc,hwang,2021,2024_2,7528,174.9,174,300,2002
ktc,hwang,2021,2024_2,7533,9.5,9.4,300,2002
ktc,hwang,2021,2024_2,7535,0.1,0.1,300,2002
ktc,hwang,2021,2024_2,7538,43.5,42.9,300,2002
ktc,hwang,2021,2024_2,7547,77.7,77.2,300,2002
ktc,hwang,2021,2024_2,7553,94.6,93.9,300,2002
ktc,hwang,2021,2024_2,7559,2.3,2.2,300,2002
ktc,hwang,2021,2024_2,7561,113.4,112.9,300,2002
ktc,hwang,2021,2024_2,7564,170.6,170.1,300,2002
ktc,hwang,2021,2024_2,7565,1.4,1.4,300,2002
ktc,hwang,2021,2024_2,7567,50,49.6,300,2002
ktc,hwang,2021,2024_2,7568,26.4,26.1,300,2002
ktc,hwang,2021,2024_2,7569,18.2,17.9,300,2002
ktc,hwang,2021,2024_2,7571,28,27.8,300,2002
ktc,hwang,2021,2024_2,7585,48.9,48.4,300,2002
ktc,hwang,2021,2024_2,7587,2.9,2.8,300,2002
ktc,hwang,2021,2024_2,7588,124.1,123.3,300,2002
ktc,hwang,2021,2024_2,7591,64.8,64.1,300,2002
ktc,hwang,2021,2024_2,7593,17.7,17.5,300,2002
ktc,hwang,2021,2024_2,7594,68.3,67.7,300,2002
ktc,hwang,2021,2024_2,7595,0,0,300,2002
ktc,hwang,2021,2024_2,7596,72.2,71.8,300,2002
ktc,hwang,2021,2024_2,7600,68.8,68.2,300,2002
ktc,hwang,2021,2024_2,7601,28.5,28.2,300,2002
ktc,hwang,2021,2024_2,7602,2.2,2.1,300,2002
ktc,hwang,2021,2024_2,7606,26.4,26.2,300,2002
ktc,hwang,2021,2024_2,7607,85.7,85.2,300,2002
ktc,hwang,2021,2024_2,7608,44.6,44.3,300,2002
ktc,hwang,2021,2024_2,7610,35.3,35,300,2002
ktc,hwang,2021,2024_2,7611,71.9,71.5,300,2002
ktc,hwang,2021,2024_2,7670,23.8,23.6,300,2002
ktc,hwang,2021,2024_2,7713,1.3,1.3,300,2002
ktc,hwang,2021,2024_2,7720,8.8,8.5,300,2002
ktc,hwang,2021,2024_2,7794,12.2,12,300,2002
ktc,hwang,2021,2024_2,7828,4.6,4.6,300,2002
ktc,hwang,2021,2024_3,96,159.4,157.7,300,2110
ktc,hwang,2021,2024_3,421,142.5,140.9,300,2110
ktc,hwang,2021,2024_3,827,39.6,39,300,2110
ktc,hwang,2021,2024_3,1049,84.7,83.3,300,2110
ktc,hwang,2021,2024_3,1166,127,125.5,300,2110
ktc,hwang,2021,2024_3,1234,82.6,81.3,300,2110
ktc,hwang,2021,2024_3,1339,83.8,83.3,300,2110
ktc,hwang,2021,2024_3,1352,66.3,66.1,300,2110
ktc,hwang,2021,2024_3,1426,76.7,76.3,300,2110
ktc,hwang,2021,2024_3,1466,152.3,151.6,300,2110
ktc,hwang,2021,2024_3,1479,103.8,103.4,300,2110
ktc,hwang,2021,2024_3,1535,133.3,133,300,2110
ktc,hwang,2021,2024_3,1689,97.9,97.5,300,2110
ktc,hwang,2021,2024_3,1837,92.8,91.8,300,2110
ktc,hwang,2021,2024_3,2028,95.5,94.3,300,2110
ktc,hwang,2021,2024_3,2078,51.2,50.8,300,2110
ktc,hwang,2021,2024_3,2161,3.7,3.6,300,2110
ktc,hwang,2021,2024_3,2197,97.8,97.4,300,2110
ktc,hwang,2021,2024_3,2216,133.8,133.4,300,2110
ktc,hwang,2021,2024_3,2306,48.3,47.7,300,2110
ktc,hwang,2021,2024_3,2309,91.1,90.7,300,2110
ktc,hwang,2021,2024_3,2319,33.7,33.4,300,2110
ktc,hwang,2021,2024_3,2325,34.7,34.6,300,2110
ktc,hwang,2021,2024_3,2374,105.6,105.3,300,2110
ktc,hwang,2021,2024_3,2449,112.7,112.2,300,2110
ktc,hwang,2021,2024_3,2505,65.1,64.8,300,2110
ktc,hwang,2021,2024_3,2711,101.2,100,300,2110
ktc,hwang,2021,2024_3,2749,0.1,0.1,300,2110
ktc,hwang,2021,2024_3,3163,57.3,56.5,300,2110
ktc,hwang,2021,2024_3,3164,155.1,154.4,300,2110
ktc,hwang,2021,2024_3,3198,153.8,153.5,300,2110
ktc,hwang,2021,2024_3,3202,33.6,33.2,300,2110
ktc,hwang,2021,2024_3,3214,80.5,80,300,2110
ktc,hwang,2021,2024_3,3225,75,74.5,300,2110
ktc,hwang,2021,2024_3,3271,46.9,46.5,300,2110
ktc,hwang,2021,2024_3,3286,20.8,20.6,300,2110
ktc,hwang,2021,2024_3,3294,205.2,203.9,300,2110
ktc,hwang,2021,2024_3,3321,138.8,138.3,300,2110
ktc,hwang,2021,2024_3,3976,0,0,300,2110
ktc,hwang,2021,2024_3,4018,193.7,192.9,300,2110
ktc,hwang,2021,2024_3,4029,127.3,126.7,300,2110
ktc,hwang,2021,2024_3,4033,48.3,48,300,2110
