value_basis,format,year,player_id,name,position,value,season_pts
comp,hwang,2022,8150,Kyren Williams,RB,262,21.5
comp,hwang,2022,7533,Anthony Schwartz,WR,256,14.8
comp,hwang,2022,7595,Tylan Wallace,WR,254,2.1
comp,hwang,2022,3286,Demarcus Robinson,WR,245,53.4
comp,hwang,2022,6290,Scotty Miller,WR,243,18.5
comp,hwang,2022,7713,Jaelon Darden,WR,235,2.8
comp,hwang,2022,5026,Tre'Quan Smith,WR,228,33.2
comp,hwang,2022,4198,Jamal Agnew,WR,222,46.5
comp,hwang,2022,7828,Noah Gray,TE,219,54.1
comp,hwang,2022,5980,Myles Gaskin,RB,205,5.4
comp,hwang,2022,7602,Kylen Granson,TE,205,45.7
comp,hwang,2022,6011,Gardner Minshew,QB,203,36.8
comp,hwang,2022,6804,Jordan Love,QB,192,11.7
comp,hwang,2022,6885,Ke'Shawn Vaughn,RB,187,3.8
comp,hwang,2022,3634,Kalif Raymond,WR,175,62.6
comp,hwang,2022,8116,Pierre Strong Jr.,RB,174,20.2
comp,hwang,2022,827,Tyrod Taylor,QB,172,11.3
comp,hwang,2022,8221,Keaontay Ingram,RB,168,13.8
comp,hwang,2022,5970,Greg Dortch,WR,168,56.6
comp,hwang,2022,7002,Juwan Johnson,TE,166,111.2
comp,hwang,2022,5347,Nyheim Hines,RB,164,39.4
comp,hwang,2022,6931,DeeJay Dallas,RB,163,26.6
comp,hwang,2022,4943,Sam Darnold,QB,162,85.4
comp,hwang,2022,8123,Hassan Haskins,RB,161,13.4
comp,hwang,2022,8143,Jerome Ford,RB,157,1.2
comp,hwang,2022,6001,Drew Sample,TE,153,0.8
comp,hwang,2022,8408,Jordan Mason,RB,148,29
comp,hwang,2022,4147,Samaje Perine,RB,147,101.9
comp,hwang,2022,7720,Kene Nwangwu,RB,146,6.6
comp,hwang,2022,5010,Will Dissly,TE,140,69.9
comp,hwang,2022,7716,John Bates,TE,132,23.8
comp,hwang,2022,5938,Lil'Jordan Humphrey,WR,129,2
comp,hwang,2022,5284,Jeffery Wilson,RB,114,129.1
comp,hwang,2022,5973,Josh Oliver,TE,90,33.9
comp,hwang,2022,2711,Taylor Heinicke,QB,89,116
comp,hwang,2022,5089,Mike White,QB,86,56.6
comp,hwang,2022,8157,Bailey Zappe,QB,83,38.6
comp,hwang,2022,5995,Justice Hill,RB,78,26.6
comp,hwang,2022,8174,Kevin Harris,RB,75,11.2
comp,hwang,2022,6918,Salvon Ahmed,RB,72,12.5
comp,hwang,2022,6039,Ty Johnson,RB,70,28.3
comp,hwang,2022,6144,Trayveon Williams,RB,69,6
comp,hwang,2022,8122,Zonovan Knight,RB,56,43.8
comp,hwang,2023,4034,Christian McCaffrey,RB,11362,324.3
comp,hwang,2023,4046,Patrick Mahomes,QB,9951,280.2
comp,hwang,2023,4663,Austin Ekeler,RB,9778,129.5
comp,hwang,2023,4984,Josh Allen,QB,9746,369.6
comp,hwang,2023,6904,Jalen Hurts,QB,9565,356.2
comp,hwang,2023,9509,Bijan Robinson,RB,8876,169.2
comp,hwang,2023,4881,Lamar Jackson,QB,8620,331.2
comp,hwang,2023,4866,Saquon Barkley,RB,8412,160.5
comp,hwang,2023,4988,Nick Chubb,RB,8124,19.1
comp,hwang,2023,6770,Joe Burrow,QB,7977,147.2
comp,hwang,2023,3198,Derrick Henry,RB,7615,197.4
comp,hwang,2023,5850,Josh Jacobs,RB,7519,144.1
comp,hwang,2023,6797,Justin Herbert,QB,7438,233.2
comp,hwang,2023,7591,Justin Fields,QB,7250,221.6
comp,hwang,2023,6794,Justin Jefferson,WR,7228,110.2
comp,hwang,2023,5967,Tony Pollard,RB,7208,153
comp,hwang,2023,7611,Rhamondre Stevenson,RB,7059,107.7
comp,hwang,2023,7543,Travis Etienne,RB,7032,215.7
comp,hwang,2023,9221,Jahmyr Gibbs,RB,6910,181.1
comp,hwang,2023,7564,Ja'Marr Chase,WR,6808,160.8
comp,hwang,2023,8151,Kenneth Walker III,RB,6667,162.3
comp,hwang,2023,4018,Joe Mixon,RB,6395,191.3
comp,hwang,2023,7523,Trevor Lawrence,QB,6181,246.3
comp,hwang,2023,1466,Travis Kelce,TE,6179,172.9
comp,hwang,2023,7528,Najee Harris,RB,6022,147.2
comp,hwang,2023,3321,Tyreek Hill,WR,6017,243.2
comp,hwang,2023,6786,CeeDee Lamb,WR,5806,245.7
comp,hwang,2023,8155,Breece Hall,RB,5798,187.5
comp,hwang,2023,5012,Mark Andrews,TE,5793,112.9
comp,hwang,2023,8129,Dameon Pierce,RB,5706,69.7
comp,hwang,2023,2449,Stefon Diggs,WR,5675,158.1
comp,hwang,2023,5859,A.J. Brown,WR,5517,184.7
comp,hwang,2023,4199,Aaron Jones,RB,5462,90.8
comp,hwang,2023,7547,Amon-Ra St. Brown,WR,5434,191.5
comp,hwang,2023,5844,T.J. Hockenson,TE,5375,171.5
comp,hwang,2023,2133,Davante Adams,WR,5351,151.8
comp,hwang,2023,8138,James Cook,RB,5298,183.5
comp,hwang,2023,3294,Dak Prescott,QB,5232,317.7
comp,hwang,2023,8146,Garrett Wilson,WR,5205,114.8
comp,hwang,2023,4217,George Kittle,TE,5165,170.7
comp,hwang,2023,5987,Alexander Mattison,RB,5140,100.3
comp,hwang,2023,7526,Jaylen Waddle,WR,5051,126.6
comp,hwang,2023,6768,Tua Tagovailoa,QB,5022,262.7
comp,hwang,2023,6813,Jonathan Taylor,RB,4978,111.8
comp,hwang,2023,8144,Chris Olave,WR,4976,132.7
comp,hwang,2023,7588,Javonte Williams,RB,4913,118.7
comp,hwang,2023,4017,Deshaun Watson,QB,4864,86.8
comp,hwang,2023,7525,DeVonta Smith,WR,4812,146.6
comp,hwang,2023,6151,Miles Sanders,RB,4758,58.8
comp,hwang,2023,4039,Cooper Kupp,WR,4691,105.4
comp,hwang,2023,5872,Deebo Samuel,WR,4680,180.5
comp,hwang,2023,4981,Calvin Ridley,WR,4649,137.3
comp,hwang,2023,8136,Rachaad White,RB,4615,194.6
comp,hwang,2023,1166,Kirk Cousins,QB,4584,149.7
comp,hwang,2023,6790,D'Andre Swift,RB,4551,160.3
comp,hwang,2023,2505,Darren Waller,TE,4501,80.2
comp,hwang,2023,6801,Tee Higgins,WR,4499,95.6
comp,hwang,2023,6938,Cam Akers,RB,4485,35.7
comp,hwang,2023,8205,Isiah Pacheco,RB,4453,169.9
comp,hwang,2023,3163,Jared Goff,QB,4437,268.3
comp,hwang,2023,5846,DK Metcalf,WR,4430,158.4
comp,hwang,2023,5892,David Montgomery,RB,4403,181.2
comp,hwang,2023,5870,Daniel Jones,QB,4390,57
comp,hwang,2023,9229,Anthony Richardson,QB,4338,72.7
comp,hwang,2023,4035,Alvin Kamara,RB,4293,158
comp,hwang,2023,2309,Amari Cooper,WR,4271,155
comp,hwang,2023,1479,Keenan Allen,WR,4251,170.9
comp,hwang,2023,5022,Dallas Goedert,TE,4244,105.9
comp,hwang,2023,4068,Mike Williams,WR,4222,31.2
comp,hwang,2023,4983,D.J. Moore,WR,4203,184.1
comp,hwang,2023,6803,Brandon Aiyuk,WR,4196,171.7
comp,hwang,2023,1426,DeAndre Hopkins,WR,4123,138
comp,hwang,2023,5927,Terry McLaurin,WR,4089,124.6
comp,hwang,2023,8112,Drake London,WR,4080,101.3
comp,hwang,2023,1373,Geno Smith,QB,4072,205.9
comp,hwang,2023,9226,De'Von Achane,RB,4036,151.6
comp,hwang,2023,4950,Christian Kirk,WR,3979,93.3
comp,hwang,2023,4029,Dalvin Cook,RB,3975,25.2
comp,hwang,2023,7553,Kyle Pitts,TE,3961,107.1
comp,hwang,2023,4137,James Conner,RB,3926,148.1
comp,hwang,2023,4037,Chris Godwin,WR,3846,120.7
comp,hwang,2023,8167,Christian Watson,WR,3843,73.3
comp,hwang,2023,8154,Brian Robinson,RB,3812,154.6
comp,hwang,2023,4033,David Njoku,TE,3777,160.7
comp,hwang,2023,7608,Khalil Herbert,RB,3761,88.4
comp,hwang,2023,4066,Evan Engram,TE,3756,154.4
comp,hwang,2023,2216,Mike Evans,WR,3734,201.3
comp,hwang,2023,6783,Jerry Jeudy,WR,3688,73.9
comp,hwang,2023,6945,Antonio Gibson,RB,3674,75.8
comp,hwang,2023,7600,Pat Freiermuth,TE,3650,57.7
comp,hwang,2023,6819,Michael Pittman,WR,3645,138.8
comp,hwang,2023,2374,Tyler Lockett,WR,3636,108.3
comp,hwang,2023,6828,AJ Dillon,RB,3618,95.6
comp,hwang,2023,8137,George Pickens,WR,3610,145.5
comp,hwang,2023,8183,Brock Purdy,QB,3572,295.6
comp,hwang,2023,9997,Zay Flowers,WR,3531,129.4
comp,hwang,2023,5937,Diontae Johnson,WR,3482,86.8
comp,hwang,2023,2749,Raheem Mostert,RB,3403,242.7
comp,hwang,2023,421,Matthew Stafford,QB,3362,243.1
comp,hwang,2023,2197,Brandin Cooks,WR,3348,109
comp,hwang,2023,10236,Dalton Kincaid,TE,3326,101.9
comp,hwang,2023,6804,Jordan Love,QB,3302,300.5
comp,hwang,2023,9756,Jordan Addison,WR,3297,139.6
comp,hwang,2023,8119,Jahan Dotson,WR,3226,74.1
comp,hwang,2023,9488,Jaxon Smith-Njigba,WR,3223,85.4
comp,hwang,2023,10859,Sam LaPorta,TE,3215,184.9
comp,hwang,2023,8160,Kenny Pickett,QB,3158,110.2
comp,hwang,2023,7561,Elijah Mitchell,RB,3140,28.8
comp,hwang,2023,5045,Courtland Sutton,WR,3134,131
comp,hwang,2023,1234,Russell Wilson,QB,3123,256.9
comp,hwang,2023,5848,Marquise Brown,WR,3121,83.7
comp,hwang,2023,9753,Zach Charbonnet,RB,3105,67.1
comp,hwang,2023,8228,Jaylen Warren,RB,3053,132.4
comp,hwang,2023,2078,Odell Beckham,WR,2998,72.5
comp,hwang,2023,7606,Kadarius Toney,WR,2946,26
comp,hwang,2023,3271,Tyler Higbee,TE,2945,85
comp,hwang,2023,5001,Dalton Schultz,TE,2916,114.3
comp,hwang,2023,8135,Treylon Burks,WR,2882,23.9
comp,hwang,2023,2028,Derek Carr,QB,2840,214
comp,hwang,2023,4149,Jamaal Williams,RB,2826,33.4
comp,hwang,2023,7596,Elijah Moore,WR,2800,73.1
comp,hwang,2023,8110,Jake Ferguson,TE,2774,131.7
comp,hwang,2023,8168,Skyy Moore,WR,2750,32.7
comp,hwang,2023,4147,Samaje Perine,RB,2686,68.3
comp,hwang,2023,5906,Dawson Knox,TE,2685,34.4
comp,hwang,2023,7002,Juwan Johnson,TE,2680,73.8
comp,hwang,2023,9758,C.J. Stroud,QB,2640,254.5
comp,hwang,2023,4040,JuJu Smith-Schuster,WR,2630,32
comp,hwang,2023,2161,Jerick McKinnon,RB,2583,59.4
comp,hwang,2023,9754,Quentin Johnston,WR,2549,53.7
comp,hwang,2023,8162,Sam Howell,QB,2545,250.1
comp,hwang,2023,7571,Rashod Bateman,WR,2467,44.5
comp,hwang,2023,3199,Michael Thomas,WR,2406,50.8
comp,hwang,2023,8210,Chigoziem Okonkwo,TE,2399,81.8
comp,hwang,2023,6826,Cole Kmet,TE,2381,139
comp,hwang,2023,9228,Bryce Young,QB,2372,152.2
comp,hwang,2023,7569,Nico Collins,WR,2367,154.9
comp,hwang,2023,9225,Tank Bigsby,RB,2309,20.2
comp,hwang,2023,8148,Jameson Williams,WR,2276,56.3
comp,hwang,2023,4892,Baker Mayfield,QB,2266,267.9
comp,hwang,2023,8121,Romeo Doubs,WR,2242,115.4
comp,hwang,2023,4089,Gerald Everett,TE,2177,84.7
comp,hwang,2023,8172,Greg Dulcich,TE,2122,4
comp,hwang,2023,4985,Rashaad Penny,RB,2112,2.2
comp,hwang,2023,8131,Isaiah Likely,TE,2077,76
comp,hwang,2023,10229,Rashee Rice,WR,2076,133.5
comp,hwang,2023,5185,Allen Lazard,WR,2076,37.1
comp,hwang,2023,7567,Kenneth Gainwell,RB,1996,61.2
comp,hwang,2023,1689,Adam Thielen,WR,1975,126.8
comp,hwang,2023,5947,Jakobi Meyers,WR,1879,129
comp,hwang,2023,5248,Gus Edwards,RB,1842,172.2
comp,hwang,2023,5849,Kyler Murray,QB,1837,128.6
comp,hwang,2023,5038,Michael Gallup,WR,1834,53.8
comp,hwang,2023,8132,Tyler Allgeier,RB,1818,116.2
comp,hwang,2023,9481,Luke Musgrave,TE,1794,56.6
comp,hwang,2023,6126,Irv Smith,TE,1794,24.5
comp,hwang,2023,7090,Darnell Mooney,WR,1759,47.9
comp,hwang,2023,5086,Marquez Valdes-Scantling,WR,1726,35.5
comp,hwang,2023,10235,Roschon Johnson,RB,1717,66.1
comp,hwang,2023,4080,Zay Jones,WR,1695,39.4
comp,hwang,2023,1049,Ryan Tannehill,QB,1674,67.6
comp,hwang,2023,8111,Cade Otton,TE,1658,89
comp,hwang,2023,3225,Tyler Boyd,WR,1601,77.4
comp,hwang,2023,9494,Marvin Mims,WR,1579,47
comp,hwang,2023,1837,Jimmy Garoppolo,QB,1572,64.1
comp,hwang,2023,4098,Kareem Hunt,RB,1559,103
comp,hwang,2023,10222,Jayden Reed,WR,1537,142
comp,hwang,2023,5133,Tyler Conklin,TE,1521,90
comp,hwang,2023,3214,Hunter Henry,TE,1491,98.9
comp,hwang,2023,6853,Van Jefferson,WR,1440,20
comp,hwang,2023,6130,Devin Singletary,RB,1436,124.8
comp,hwang,2023,7527,Mac Jones,QB,1428,106.4
comp,hwang,2023,7066,K.J. Osborn,WR,1375,71.1
comp,hwang,2023,8159,Desmond Ridder,QB,1373,160.5
comp,hwang,2023,8143,Jerome Ford,RB,1357,164
comp,hwang,2023,4381,Taysom Hill,TE,1337,117.1
comp,hwang,2023,4973,Hayden Hurst,TE,1284,33.4
comp,hwang,2023,9493,Puka Nacua,WR,1282,183.4
comp,hwang,2023,10225,Jonathan Mingo,WR,1277,41.8
comp,hwang,2023,7828,Noah Gray,TE,1276,56.6
comp,hwang,2023,9482,Michael Mayer,TE,1249,57.9
comp,hwang,2023,9508,Tyjae Spears,RB,1244,83.2
comp,hwang,2023,3164,Ezekiel Elliott,RB,1224,115.4
comp,hwang,2023,8142,Alec Pierce,WR,1188,63.4
comp,hwang,2023,7049,Jauan Jennings,WR,1182,32.5
comp,hwang,2023,4993,Mike Gesicki,TE,1145,49.9
comp,hwang,2023,4943,Sam Darnold,QB,1143,5.9
comp,hwang,2023,5917,Mecole Hardman,WR,1133,3
comp,hwang,2023,6824,Donovan Peoples-Jones,WR,1131,13
comp,hwang,2023,8150,Kyren Williams,RB,1104,223
comp,hwang,2023,9497,Jalin Hyatt,WR,1088,36.8
comp,hwang,2023,8130,Trey McBride,TE,1077,130.1
comp,hwang,2023,8134,Khalil Shakir,WR,1056,63.6
comp,hwang,2023,5008,Durham Smythe,TE,1019,49.6
comp,hwang,2023,5137,Richie James,WR,1013,7.9
comp,hwang,2023,4111,D'Onta Foreman,RB,990,80.2
comp,hwang,2023,5857,Noah Fant,TE,973,57.4
comp,hwang,2023,8676,Rashid Shaheed,WR,966,97.1
comp,hwang,2023,6820,Clyde Edwards-Helaire,RB,966,52.1
comp,hwang,2023,9757,Kendre Miller,RB,963,19.4
comp,hwang,2023,4082,Curtis Samuel,WR,957,92.2
comp,hwang,2023,1339,Zach Ertz,TE,916,38.2
comp,hwang,2023,5880,Parris Campbell,WR,898,10.4
comp,hwang,2023,4951,D.J. Chark,WR,872,77.9
comp,hwang,2023,4179,Joshua Dobbs,QB,865,200.7
comp,hwang,2023,6920,Isaiah Hodgins,WR,843,35.4
comp,hwang,2023,9484,Tucker Kraft,TE,842,58.4
comp,hwang,2023,9999,Will Levis,QB,788,102
comp,hwang,2023,4171,Josh Reynolds,WR,777,84.4
comp,hwang,2023,5955,Hunter Renfrow,WR,758,23.5
comp,hwang,2023,5113,Cedrick Wilson,WR,748,45.2
comp,hwang,2023,7594,Chuba Hubbard,RB,740,134.3
comp,hwang,2023,9502,Tank Dell,WR,731,118
comp,hwang,2023,6845,Zack Moss,RB,722,139.6
comp,hwang,2023,10866,Aidan O'Connell,QB,721,108
comp,hwang,2023,8214,Cole Turner,TE,710,17.5
comp,hwang,2023,6149,Darius Slayton,WR,696,88.8
comp,hwang,2023,9486,Dontayvion Wicks,WR,694,62.7
comp,hwang,2023,2319,DeVante Parker,WR,689,38.8
comp,hwang,2023,6886,Chase Claypool,WR,680,13.4
comp,hwang,2023,10862,Dorian Thompson-Robinson,QB,677,22.1
comp,hwang,2023,5995,Justice Hill,RB,663,78.7
comp,hwang,2023,7021,Rico Dowdle,RB,656,64.5
comp,hwang,2023,5089,Mike White,QB,652,2.1
comp,hwang,2023,10232,Michael Wilson,WR,625,67
comp,hwang,2023,9505,Deuce Vaughn,RB,623,8
comp,hwang,2023,8117,Jalen Tolbert,WR,623,30
comp,hwang,2023,8225,Daniel Bellinger,TE,616,38
comp,hwang,2023,8139,Zamir White,RB,605,46.8
comp,hwang,2023,6927,Quez Watkins,WR,602,4.9
comp,hwang,2023,3286,Demarcus Robinson,WR,592,61.4
comp,hwang,2023,7602,Kylen Granson,TE,587,55.2
comp,hwang,2023,8140,Justyn Ross,WR,584,3.6
comp,hwang,2023,9220,Evan Hull,RB,575,0.7
comp,hwang,2023,10871,Luke Schoonmaker,TE,573,22.5
comp,hwang,2023,6869,Adam Trautman,TE,563,46.8
comp,hwang,2023,8161,Malik Willis,QB,554,3.1
comp,hwang,2023,9479,Darnell Washington,TE,550,9.6
comp,hwang,2023,2325,Nelson Agholor,WR,536,58.2
comp,hwang,2023,8126,Wan'Dale Robinson,WR,533,64.7
comp,hwang,2023,9506,Sean Tucker,RB,531,3.2
comp,hwang,2023,9500,Josh Downs,WR,520,84.3
comp,hwang,2023,8230,Ty Chandler,RB,496,71.1
comp,hwang,2023,8147,John Metchie,WR,494,15.7
comp,hwang,2023,10444,Cedric Tillman,WR,483,18.9
comp,hwang,2023,7565,Terrace Marshall,WR,483,13.4
comp,hwang,2023,10217,Clayton Tune,QB,479,7.4
comp,hwang,2023,9224,Chase Brown,RB,471,34.2
comp,hwang,2023,9492,Trey Palmer,WR,470,55.7
comp,hwang,2023,1352,Robert Woods,WR,456,49.3
comp,hwang,2023,8125,Calvin Austin III,WR,454,34.9
comp,hwang,2023,8408,Jordan Mason,RB,437,36.9
comp,hwang,2023,4454,Kendrick Bourne,WR,435,63
comp,hwang,2023,8188,Tyquan Thornton,WR,427,14.2
comp,hwang,2023,7045,Joshua Kelley,RB,424,53.6
comp,hwang,2023,6234,Deonte Harty,WR,409,17.8
comp,hwang,2023,7562,Tutu Atwell,WR,408,71.1
comp,hwang,2023,1535,Cordarrelle Patterson,RB,384,25.9
comp,hwang,2023,3202,Austin Hooper,TE,382,30
comp,hwang,2023,10863,A.T. Perry,WR,380,31.3
comp,hwang,2023,7587,Dyami Brown,WR,380,22.8
comp,hwang,2023,4234,Noah Brown,WR,380,68.6
comp,hwang,2023,5970,Greg Dortch,WR,377,39.1
comp,hwang,2023,8153,Isaiah Spiller,RB,374,13
comp,hwang,2023,9490,Tyler Scott,WR,374,17.7
comp,hwang,2023,8221,Keaontay Ingram,RB,362,10
comp,hwang,2023,9504,Kayshon Boutte,WR,361,1.9
comp,hwang,2023,9501,Demario Douglas,WR,358,56.9
comp,hwang,2023,10218,Xavier Hutchinson,WR,350,13.3
comp,hwang,2023,7891,Brock Wright,TE,343,21.6
comp,hwang,2023,6271,Olamide Zaccheaus,WR,325,26.4
comp,hwang,2023,4198,Jamal Agnew,WR,322,26.3
comp,hwang,2023,5000,Chase Edmonds,RB,320,23.3
comp,hwang,2023,3634,Kalif Raymond,WR,320,57.4
comp,hwang,2023,6814,Laviska Shenault,WR,314,11.5
comp,hwang,2023,6421,Jalen Guyton,WR,313,14.9
comp,hwang,2023,8157,Bailey Zappe,QB,311,68.4
comp,hwang,2023,5121,Braxton Berrios,WR,307,30
comp,hwang,2023,7794,Chris Evans,RB,305,1.1
comp,hwang,2023,7607,Michael Carter,RB,301,32.9
comp,hwang,2023,6847,Devin Duvernay,WR,299,3.3
comp,hwang,2023,8116,Pierre Strong Jr.,RB,296,31.3
comp,hwang,2023,8917,KaVontae Turpin,WR,295,47.2
comp,hwang,2023,10226,Andrei Iosivas,WR,292,20
comp,hwang,2023,6943,Gabriel Davis,WR,290,116.4
comp,hwang,2023,7670,Josh Palmer,WR,281,63.7
comp,hwang,2023,8235,Samori Toure,WR,279,7.8
comp,hwang,2023,4197,Isaiah McKenzie,WR,278,5.6
comp,hwang,2023,7496,Nick Westbrook-Ikhine,WR,278,57
comp,hwang,2024,4034,Christian McCaffrey,RB,12695,32.8
comp,hwang,2024,9509,Bijan Robinson,RB,11745,251.4
comp,hwang,2024,8155,Breece Hall,RB,10207,168.7
comp,hwang,2024,4984,Josh Allen,QB,10078,379
comp,hwang,2024,6904,Jalen Hurts,QB,9918,315.1
comp,hwang,2024,4046,Patrick Mahomes,QB,9595,282
comp,hwang,2024,4866,Saquon Barkley,RB,9322,322.3
comp,hwang,2024,9221,Jahmyr Gibbs,RB,8733,269.9
comp,hwang,2024,4881,Lamar Jackson,QB,8622,407.4
comp,hwang,2024,9229,Anthony Richardson,QB,8294,162.4
comp,hwang,2024,6813,Jonathan Taylor,RB,8232,202.7
comp,hwang,2024,9758,C.J. Stroud,QB,7681,214.4
comp,hwang,2024,8150,Kyren Williams,RB,7529,238.1
comp,hwang,2024,5849,Kyler Murray,QB,7313,269.4
comp,hwang,2024,6786,CeeDee Lamb,WR,7239,162.4
comp,hwang,2024,9226,De'Von Achane,RB,7171,203.8
comp,hwang,2024,10859,Sam LaPorta,TE,7111,134.8
comp,hwang,2024,3321,Tyreek Hill,WR,7045,135.2
comp,hwang,2024,7543,Travis Etienne,RB,7041,85.2
comp,hwang,2024,5850,Josh Jacobs,RB,7015,246.5
comp,hwang,2024,6770,Joe Burrow,QB,6858,359.8
comp,hwang,2024,3198,Derrick Henry,RB,6735,289.3
comp,hwang,2024,6804,Jordan Love,QB,6691,231.1
comp,hwang,2024,7547,Amon-Ra St. Brown,WR,6571,193.5
comp,hwang,2024,8205,Isiah Pacheco,RB,6506,44.9
comp,hwang,2024,7564,Ja'Marr Chase,WR,6439,260.4
comp,hwang,2024,3294,Dak Prescott,QB,6302,116.5
comp,hwang,2024,11566,Jayden Daniels,QB,6289,351.6
comp,hwang,2024,8138,James Cook,RB,6284,225.9
comp,hwang,2024,1466,Travis Kelce,TE,6279,146.9
comp,hwang,2024,6794,Justin Jefferson,WR,6236,209.1
comp,hwang,2024,8151,Kenneth Walker III,RB,6029,135.2
comp,hwang,2024,11560,Caleb Williams,QB,5755,243.6
comp,hwang,2024,5859,A.J. Brown,WR,5731,149.9
comp,hwang,2024,8136,Rachaad White,RB,5648,148.6
comp,hwang,2024,8146,Garrett Wilson,WR,5609,145.8
comp,hwang,2024,8130,Trey McBride,TE,5520,178.3
comp,hwang,2024,9493,Puka Nacua,WR,5513,127.6
comp,hwang,2024,11628,Marvin Harrison Jr.,WR,5507,122.2
comp,hwang,2024,8183,Brock Purdy,QB,5436,266.9
comp,hwang,2024,8112,Drake London,WR,5388,150.1
comp,hwang,2024,4035,Alvin Kamara,RB,5298,197.3
comp,hwang,2024,10236,Dalton Kincaid,TE,5261,78.8
comp,hwang,2024,5012,Mark Andrews,TE,5157,147.9
comp,hwang,2024,7569,Nico Collins,WR,5034,132.8
comp,hwang,2024,4018,Joe Mixon,RB,4976,201.7
comp,hwang,2024,2133,Davante Adams,WR,4927,141.5
comp,hwang,2024,3163,Jared Goff,QB,4898,314.2
comp,hwang,2024,5872,Deebo Samuel,WR,4897,102.6
comp,hwang,2024,6768,Tua Tagovailoa,QB,4892,181.6
comp,hwang,2024,8144,Chris Olave,WR,4844,44.7
comp,hwang,2024,7526,Jaylen Waddle,WR,4831,86.6
comp,hwang,2024,7523,Trevor Lawrence,QB,4823,145.2
comp,hwang,2024,4039,Cooper Kupp,WR,4761,108
comp,hwang,2024,6790,D'Andre Swift,RB,4701,160
comp,hwang,2024,4137,James Conner,RB,4701,206.8
comp,hwang,2024,4199,Aaron Jones,RB,4651,183.1
comp,hwang,2024,6803,Brandon Aiyuk,WR,4650,37.4
comp,hwang,2024,7553,Kyle Pitts,TE,4626,105.2
comp,hwang,2024,5892,David Montgomery,RB,4603,185.7
comp,hwang,2024,11632,Malik Nabers,WR,4576,152.2
comp,hwang,2024,7528,Najee Harris,RB,4493,157
comp,hwang,2024,5846,DK Metcalf,WR,4449,113.9
comp,hwang,2024,6797,Justin Herbert,QB,4434,257.4
comp,hwang,2024,6819,Michael Pittman,WR,4419,89.6
comp,hwang,2024,7611,Rhamondre Stevenson,RB,4362,142.9
comp,hwang,2024,4983,D.J. Moore,WR,4334,127
comp,hwang,2024,1166,Kirk Cousins,QB,4334,176.3
comp,hwang,2024,7525,DeVonta Smith,WR,4308,131.4
comp,hwang,2024,8139,Zamir White,RB,4293,23.3
comp,hwang,2024,2749,Raheem Mostert,RB,4249,51.9
comp,hwang,2024,2449,Stefon Diggs,WR,4244,74.9
comp,hwang,2024,4217,George Kittle,TE,4198,193.9
comp,hwang,2024,2216,Mike Evans,WR,4195,157.5
comp,hwang,2024,10229,Rashee Rice,WR,4179,40.9
comp,hwang,2024,4066,Evan Engram,TE,4150,66
comp,hwang,2024,9502,Tank Dell,WR,4145,89
comp,hwang,2024,5967,Tony Pollard,RB,4139,153.5
comp,hwang,2024,7588,Javonte Williams,RB,4129,98.1
comp,hwang,2024,6801,Tee Higgins,WR,4098,143.8
comp,hwang,2024,2309,Amari Cooper,WR,4078,78.7
comp,hwang,2024,8228,Jaylen Warren,RB,4072,84
comp,hwang,2024,9997,Zay Flowers,WR,4047,133.4
comp,hwang,2024,421,Matthew Stafford,QB,3927,214.6
comp,hwang,2024,8154,Brian Robinson,RB,3873,138.2
comp,hwang,2024,96,Aaron Rodgers,QB,3852,231.6
comp,hwang,2024,8137,George Pickens,WR,3798,105.4
comp,hwang,2024,5927,Terry McLaurin,WR,3791,173.6
comp,hwang,2024,6130,Devin Singletary,RB,3789,73.9
comp,hwang,2024,8110,Jake Ferguson,TE,3762,72.7
comp,hwang,2024,4950,Christian Kirk,WR,3747,43.9
comp,hwang,2024,4981,Calvin Ridley,WR,3706,127.9
comp,hwang,2024,4037,Chris Godwin,WR,3685,87.8
comp,hwang,2024,6845,Zack Moss,RB,3655,58.9
comp,hwang,2024,1479,Keenan Allen,WR,3634,113.9
comp,hwang,2024,11624,Xavier Worthy,WR,3631,128.2
comp,hwang,2024,4033,David Njoku,TE,3608,116.5
comp,hwang,2024,8143,Jerome Ford,RB,3574,97
comp,hwang,2024,11604,Brock Bowers,TE,3570,193.7
comp,hwang,2024,10222,Jayden Reed,WR,3525,138.9
comp,hwang,2024,11583,Jonathon Brooks,RB,3494,4.5
comp,hwang,2024,4892,Baker Mayfield,QB,3413,344.2
comp,hwang,2024,5022,Dallas Goedert,TE,3409,75.1
comp,hwang,2024,9224,Chase Brown,RB,3374,201
comp,hwang,2024,4017,Deshaun Watson,QB,3350,76.7
comp,hwang,2024,5937,Diontae Johnson,WR,3337,54.9
comp,hwang,2024,11620,Rome Odunze,WR,3322,89.1
comp,hwang,2024,9488,Jaxon Smith-Njigba,WR,3295,151.7
comp,hwang,2024,8167,Christian Watson,WR,3255,76.3
comp,hwang,2024,1373,Geno Smith,QB,3242,239.7
comp,hwang,2024,1426,DeAndre Hopkins,WR,3234,91
comp,hwang,2024,8148,Jameson Williams,WR,3177,150.8
comp,hwang,2024,11635,Ladd McConkey,WR,3160,147.4
comp,hwang,2024,5001,Dalton Schultz,TE,3150,87.3
comp,hwang,2024,11631,Brian Thomas Jr.,WR,3133,186.7
comp,hwang,2024,9508,Tyjae Spears,RB,3083,83.6
comp,hwang,2024,5045,Courtland Sutton,WR,3075,143.5
