value_basis,format,year,archetype_id,archetype_label,build_index,build_total_value,player_id,name,position,pos_rank,value,source_player,season_pts,hvorp,dropped,off_board
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,5987,Alexander Mattison,RB,40,1977,Tony Pollard,107.3,56.1,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,7608,Khalil Herbert,RB,43,1589,Woody Marks,70.8,34.1,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,7595,Tylan Wallace,WR,69,1360,Tre' Harris,3.3,0,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,6927,Quez Watkins,WR,62,1571,Ricky Pearsall,77.6,5.5,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,6931,DeeJay Dallas,RB,50,809,Braelon Allen,49.5,5.4,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,5284,Jeffery Wilson,RB,51,800,Tyjae Spears,48,18.3,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,5409,Tanner Hudson,TE,44,0,Darnell Washington,0,0,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,7021,Rico Dowdle,RB,65,0,Kaelon Black,0,0,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,9,89065,7529,Gary Brightwell,RB,64,0,Kenny Gainwell,1.5,0,0,1
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,7553,Kyle Pitts,TE,2,7142,Brock Bowers,173.8,58.2,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,4881,Lamar Jackson,QB,4,7994,Caleb Williams,240,86.3,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,5859,A.J. Brown,WR,4,6946,Justin Jefferson,134.6,47.6,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,1426,DeAndre Hopkins,WR,10,5898,Tetairoa McMillan,126.2,33.4,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,6770,Joe Burrow,QB,11,6214,Bo Nix,314.2,142,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,7593,Trey Sermon,RB,19,4664,Jadarian Price,26.8,7,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,5045,Courtland Sutton,WR,30,4184,Brian Thomas,118.8,31.4,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,7571,Rashod Bateman,WR,32,3967,Jameson Williams,77.3,14.1,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,4943,Sam Darnold,QB,22,3497,C.J. Stroud,142.6,23.3,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,5022,Dallas Goedert,TE,9,3594,Kenyon Sadiq,165,61.1,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,6804,Jordan Love,QB,25,3127,Bryce Young,13.9,0,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,3225,Tyler Boyd,WR,37,3637,Parker Washington,150.3,50.9,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,1837,Jimmy Garoppolo,QB,28,1763,Malik Willis,214.8,65.2,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,6819,Michael Pittman,WR,38,3602,Matthew Golden,177.2,58.8,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,5980,Myles Gaskin,RB,27,3590,Kyle Monangai,146.6,91.4,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,1689,Adam Thielen,WR,45,3251,Wan'Dale Robinson,166.3,68.2,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,5000,Chase Edmonds,RB,29,3404,Jaylen Warren,121.8,84,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,3202,Austin Hooper,TE,20,1589,AJ Barner,92.5,11.4,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,5987,Alexander Mattison,RB,40,1977,Tony Pollard,107.3,64.7,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,6931,DeeJay Dallas,RB,50,809,Woody Marks,49.5,17.3,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,4950,Christian Kirk,WR,61,1585,Tre' Harris,163.8,46.7,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,6234,Deonte Harty,WR,74,1031,Ricky Pearsall,90.3,15.7,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,6951,Eno Benjamin,RB,52,669,Braelon Allen,17.4,3,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,7720,Kene Nwangwu,RB,57,369,Tyjae Spears,20.6,1.1,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,5133,Tyler Conklin,TE,45,0,Darnell Washington,135.7,31.1,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,6144,Trayveon Williams,RB,58,223,Kaelon Black,1.3,0,0,0
ktc,regular,2021,2026_3,2026 #3 — Eat It While She Sleeper,10,84726,7021,Rico Dowdle,RB,65,0,Kenny Gainwell,0,0,0,1
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,7553,Kyle Pitts,TE,2,7142,Trey McBride,173.8,58.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,5849,Kyler Murray,QB,3,8761,Lamar Jackson,283.4,107.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,6813,Jonathan Taylor,RB,4,7300,Omarion Hampton,342.1,216.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,2449,Stefon Diggs,WR,8,6733,Drake London,215.4,91.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,4866,Saquon Barkley,RB,6,6843,De'Von Achane,121.7,41.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,6803,Brandon Aiyuk,WR,15,5456,Nico Collins,128.6,37.1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,5937,Diontae Johnson,WR,24,4681,Tee Higgins,212.3,90.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,5850,Josh Jacobs,RB,18,4757,Bucky Irving,177.6,57.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,1166,Kirk Cousins,QB,23,3272,Baker Mayfield,278.4,84.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,6151,Miles Sanders,RB,21,4583,Javonte Williams,104.2,11.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,5045,Courtland Sutton,WR,30,4184,Alec Pierce,118.8,40.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,7601,Rondale Moore,WR,34,3841,Jordan Addison,82.1,14.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,2028,Derek Carr,QB,24,3261,Matthew Stafford,241.6,46.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,3214,Hunter Henry,TE,14,2588,Jake Ferguson,150.7,55.1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,4082,Curtis Samuel,WR,42,3336,Jayden Higgins,6.8,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,4149,Jamaal Williams,RB,36,2568,Jacory Croskey-Merritt,101.1,14.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,6927,Quez Watkins,WR,62,1571,Jakobi Meyers,77.6,3.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,6074,Donald Parham,TE,29,1099,Hunter Henry,59,6.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,7568,Brevin Jordan,TE,30,1074,David Njoku,55.8,17.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,6847,Devin Duvernay,WR,81,772,Jauan Jennings,66.5,4.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,2161,Jerick McKinnon,RB,54,572,Aaron Jones,16.9,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,5374,Justin Watson,WR,96,0,Deebo Samuel,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,5121,Braxton Berrios,WR,90,0,Chimere Dike,98.1,20.1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,4111,D'Onta Foreman,RB,62,0,Sean Tucker,80.5,19.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,6920,Isaiah Hodgins,WR,87,67,Stefon Diggs,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,7066,K.J. Osborn,WR,97,0,Marvin Mims,124.9,29.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,1,84461,7021,Rico Dowdle,RB,65,0,Ray Davis,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,4217,George Kittle,TE,3,6990,Trey McBride,192,163.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,4881,Lamar Jackson,QB,4,7994,Lamar Jackson,240,110.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6813,Jonathan Taylor,RB,4,7300,Omarion Hampton,342.1,217.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,2449,Stefon Diggs,WR,8,6733,Drake London,215.4,86.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,7528,Najee Harris,RB,5,7025,De'Von Achane,256.2,127.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6783,Jerry Jeudy,WR,13,5513,Nico Collins,62,10.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,2374,Tyler Lockett,WR,27,4375,Tee Higgins,180.4,73.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6955,James Robinson,RB,20,4620,Bucky Irving,158.4,59.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,4943,Sam Darnold,QB,22,3497,Baker Mayfield,142.6,35.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,7593,Trey Sermon,RB,19,4664,Javonte Williams,26.8,1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,5872,Deebo Samuel,WR,33,3931,Alec Pierce,273.5,151.1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,7601,Rondale Moore,WR,34,3841,Jordan Addison,82.1,16.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,1166,Kirk Cousins,QB,23,3272,Matthew Stafford,278.4,131.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6126,Irv Smith,TE,15,2261,Jake Ferguson,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,5038,Michael Gallup,WR,40,3433,Jayden Higgins,74,9.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,7594,Chuba Hubbard,RB,38,2398,Jacory Croskey-Merritt,112.5,16.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6149,Darius Slayton,WR,63,1559,Jakobi Meyers,45.7,6.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,7568,Brevin Jordan,TE,30,1074,Hunter Henry,55.8,28.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,7602,Kylen Granson,TE,34,609,David Njoku,21.6,3.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,4454,Kendrick Bourne,WR,84,627,Jauan Jennings,148.3,57.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,4111,D'Onta Foreman,RB,62,0,Aaron Jones,80.5,24.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6290,Scotty Miller,WR,83,733,Deebo Samuel,4.9,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6271,Olamide Zaccheaus,WR,82,744,Chimere Dike,68.1,18.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,7021,Rico Dowdle,RB,65,0,Sean Tucker,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,4234,Noah Brown,WR,101,0,Stefon Diggs,26.4,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,4198,Jamal Agnew,WR,94,0,Marvin Mims,70,5.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,2,83416,6144,Trayveon Williams,RB,58,223,Ray Davis,1.3,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4217,George Kittle,TE,3,6990,Trey McBride,192,97.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4881,Lamar Jackson,QB,4,7994,Lamar Jackson,240,100.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,6813,Jonathan Taylor,RB,4,7300,Omarion Hampton,342.1,226.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,2449,Stefon Diggs,WR,8,6733,Drake London,215.4,110.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,6945,Antonio Gibson,RB,7,6789,De'Von Achane,186.5,65.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4037,Chris Godwin,WR,14,5499,Nico Collins,193.4,95.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,2374,Tyler Lockett,WR,27,4375,Tee Higgins,180.4,96,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,7593,Trey Sermon,RB,19,4664,Bucky Irving,26.8,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,1166,Kirk Cousins,QB,23,3272,Baker Mayfield,278.4,122.1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,6955,James Robinson,RB,20,4620,Javonte Williams,158.4,50.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,7601,Rondale Moore,WR,34,3841,Alec Pierce,82.1,15,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4040,JuJu Smith-Schuster,WR,35,3762,Jordan Addison,27.3,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,3163,Jared Goff,QB,27,2945,Matthew Stafford,177,39.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,3214,Hunter Henry,TE,14,2588,Jake Ferguson,150.7,47.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4082,Curtis Samuel,WR,42,3336,Jayden Higgins,6.8,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4149,Jamaal Williams,RB,36,2568,Jacory Croskey-Merritt,101.1,31.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,6849,Denzel Mims,WR,60,1680,Jakobi Meyers,17.3,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,5906,Dawson Knox,TE,25,1333,Hunter Henry,155.8,54.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4973,Hayden Hurst,TE,31,935,David Njoku,59.8,6.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4274,David Moore,WR,85,291,Jauan Jennings,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,6951,Eno Benjamin,RB,52,669,Aaron Jones,17.4,9.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4198,Jamal Agnew,WR,94,0,Deebo Samuel,70,16.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,3634,Kalif Raymond,WR,98,0,Chimere Dike,89,23.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,7529,Gary Brightwell,RB,64,0,Sean Tucker,1.5,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4454,Kendrick Bourne,WR,84,627,Stefon Diggs,148.3,75.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,4197,Isaiah McKenzie,WR,93,0,Marvin Mims,40.1,20.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,3,82811,7021,Rico Dowdle,RB,65,0,Ray Davis,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,4217,George Kittle,TE,3,6990,Trey McBride,192,98.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,5849,Kyler Murray,QB,3,8761,Lamar Jackson,283.4,174.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,7528,Najee Harris,RB,5,7025,Omarion Hampton,256.2,130.1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,6786,CeeDee Lamb,WR,7,6907,Drake London,187.8,106,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,4866,Saquon Barkley,RB,6,6843,De'Von Achane,121.7,33.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,4037,Chris Godwin,WR,14,5499,Nico Collins,193.4,124.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,7526,Jaylen Waddle,WR,22,4878,Tee Higgins,182.6,111.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,5892,David Montgomery,RB,17,5028,Bucky Irving,165.1,65.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,1166,Kirk Cousins,QB,23,3272,Baker Mayfield,278.4,169.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,6806,J.K. Dobbins,RB,22,4568,Javonte Williams,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,4040,JuJu Smith-Schuster,WR,35,3762,Alec Pierce,27.3,0.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,3199,Michael Thomas,WR,31,4034,Jordan Addison,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,7605,Kyle Trask,QB,29,1379,Matthew Stafford,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,6826,Cole Kmet,TE,13,2898,Jake Ferguson,112.4,38.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,5947,Jakobi Meyers,WR,43,3318,Jayden Higgins,137.8,61.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,6130,Devin Singletary,RB,39,2134,Jacory Croskey-Merritt,153.6,51.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,6149,Darius Slayton,WR,63,1559,Jakobi Meyers,45.7,8.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,5906,Dawson Knox,TE,25,1333,Hunter Henry,155.8,51.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,6074,Donald Parham,TE,29,1099,David Njoku,59,4.1,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,6290,Scotty Miller,WR,83,733,Jauan Jennings,4.9,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,4147,Samaje Perine,RB,56,504,Aaron Jones,69.7,17.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,4197,Isaiah McKenzie,WR,93,0,Deebo Samuel,40.1,20.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,5695,Brandon Powell,WR,89,0,Chimere Dike,6,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,7021,Rico Dowdle,RB,65,0,Sean Tucker,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,5121,Braxton Berrios,WR,90,0,Stefon Diggs,98.1,33.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,5137,Richie James,WR,102,0,Marvin Mims,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,4,82699,1535,Cordarrelle Patterson,RB,59,175,Ray Davis,206.9,87,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,1466,Travis Kelce,TE,1,7380,Trey McBride,249.4,152.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,6797,Justin Herbert,QB,5,7966,Lamar Jackson,353.3,131.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,4866,Saquon Barkley,RB,6,6843,Omarion Hampton,121.7,19,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,2449,Stefon Diggs,WR,8,6733,Drake London,215.4,85.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7528,Najee Harris,RB,5,7025,De'Von Achane,256.2,147.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,6801,Tee Higgins,WR,16,5450,Nico Collins,182.1,80,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,1352,Robert Woods,WR,28,4277,Tee Higgins,114.7,39.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,5892,David Montgomery,RB,17,5028,Bucky Irving,165.1,62,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,6904,Jalen Hurts,QB,19,4760,Baker Mayfield,312.2,112,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7593,Trey Sermon,RB,19,4664,Javonte Williams,26.8,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7565,Terrace Marshall,WR,29,4245,Alec Pierce,24.3,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7090,Darnell Mooney,WR,36,3639,Jordan Addison,160.6,50,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,1166,Kirk Cousins,QB,23,3272,Matthew Stafford,278.4,75,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,6126,Irv Smith,TE,15,2261,Jake Ferguson,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,6989,Marquez Callaway,WR,41,3364,Jayden Higgins,128.8,40.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,4137,James Conner,RB,41,1645,Jacory Croskey-Merritt,214.9,126.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,6927,Quez Watkins,WR,62,1571,Jakobi Meyers,77.6,6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,5906,Dawson Knox,TE,25,1333,Hunter Henry,155.8,58.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,4973,Hayden Hurst,TE,31,935,David Njoku,59.8,3.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,6290,Scotty Miller,WR,83,733,Jauan Jennings,4.9,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7720,Kene Nwangwu,RB,57,369,Aaron Jones,20.6,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,5113,Cedrick Wilson,WR,91,0,Deebo Samuel,98.9,20.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,3634,Kalif Raymond,WR,98,0,Chimere Dike,89,18.7,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7021,Rico Dowdle,RB,65,0,Sean Tucker,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7066,K.J. Osborn,WR,97,0,Stefon Diggs,124.9,39.5,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7757,Ben Skowronek,WR,88,0,Marvin Mims,18.8,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,5,83493,7529,Gary Brightwell,RB,64,0,Ray Davis,1.5,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,1466,Travis Kelce,TE,1,7380,Trey McBride,249.4,159.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,5849,Kyler Murray,QB,3,8761,Lamar Jackson,283.4,94.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,4866,Saquon Barkley,RB,6,6843,Omarion Hampton,121.7,25.9,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,2449,Stefon Diggs,WR,8,6733,Drake London,215.4,97.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,7528,Najee Harris,RB,5,7025,De'Von Achane,256.2,122.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,6801,Tee Higgins,WR,16,5450,Nico Collins,182.1,72.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,4039,Cooper Kupp,WR,23,4695,Tee Higgins,343.9,214,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,6955,James Robinson,RB,20,4620,Bucky Irving,158.4,54.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,6904,Jalen Hurts,QB,19,4760,Baker Mayfield,312.2,117.3,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,5850,Josh Jacobs,RB,18,4757,Javonte Williams,177.6,62.8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,3199,Michael Thomas,WR,31,4034,Alec Pierce,0,0,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,7571,Rashod Bateman,WR,32,3967,Jordan Addison,77.3,8.2,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,1166,Kirk Cousins,QB,23,3272,Matthew Stafford,278.4,79.6,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,6826,Cole Kmet,TE,13,2898,Jake Ferguson,112.4,37.4,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,5038,Michael Gallup,WR,40,3433,Jayden Higgins,74,8,0,0
ktc,regular,2021,2026_4,2026 #4 — Drake & Bake,6,85370,5987,Alexander Mattison,RB,40,1977,Jacory Croskey-Merritt,107.3,22.6,0,0
