value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total,removal_pairs
comp,regular,2025,2025_5,4137,4.7,4.7,1000,2296,6563
comp,regular,2025,2025_5,4147,13.2,13.2,1000,2296,6563
comp,regular,2025,2025_5,4171,1.8,1.8,1000,2296,6563
comp,regular,2025,2025_5,4199,39.8,39.5,1000,2296,6563
comp,regular,2025,2025_5,4234,0.1,0.1,1000,2296,6563
comp,regular,2025,2025_5,4351,18.1,18,1000,2296,6563
comp,regular,2025,2025_5,4663,0,0,1000,2296,6563
comp,regular,2025,2025_5,4866,108.9,108.6,1000,2296,6563
comp,regular,2025,2025_5,4892,93,92.4,1000,2296,6563
comp,regular,2025,2025_5,4943,65.4,65.1,1000,2296,6563
comp,regular,2025,2025_5,4988,8.4,8.3,1000,2296,6563
comp,regular,2025,2025_5,4993,21.8,21.7,1000,2296,6563
comp,regular,2025,2025_5,5045,99.9,99.6,1000,2296,6563
comp,regular,2025,2025_5,5086,2,2,1000,2296,6563
comp,regular,2025,2025_5,5844,27.8,27.7,1000,2296,6563
comp,regular,2025,2025_5,5846,84.5,84.3,1000,2296,6563
comp,regular,2025,2025_5,5870,67.5,67.3,1000,2296,6563
comp,regular,2025,2025_5,5872,74.8,74.6,1000,2296,6563
comp,regular,2025,2025_5,5892,54.1,53.8,1000,2296,6563
comp,regular,2025,2025_5,5947,55.2,55,1000,2296,6563
comp,regular,2025,2025_5,5967,57.9,57.6,1000,2296,6563
comp,regular,2025,2025_5,5973,10.2,10.2,1000,2296,6563
comp,regular,2025,2025_5,5987,0,0,1000,2296,6563
comp,regular,2025,2025_5,5995,17.8,17.7,1000,2296,6563
comp,regular,2025,2025_5,6039,12.5,12.4,1000,2296,6563
comp,regular,2025,2025_5,6126,0,0,1000,2296,6563
comp,regular,2025,2025_5,6144,0.2,0.2,1000,2296,6563
comp,regular,2025,2025_5,6149,18.8,18.7,1000,2296,6563
comp,regular,2025,2025_5,6271,14.1,14,1000,2296,6563
comp,regular,2025,2025_5,6768,31.7,31.6,1000,2296,6563
comp,regular,2025,2025_5,6783,36.9,36.7,1000,2296,6563
comp,regular,2025,2025_5,6786,99.2,98.9,1000,2296,6563
comp,regular,2025,2025_5,6790,102.2,102,1000,2296,6563
comp,regular,2025,2025_5,6820,0.1,0.1,1000,2296,6563
comp,regular,2025,2025_5,6845,0,0,1000,2296,6563
comp,regular,2025,2025_5,6850,0,0,1000,2296,6563
comp,regular,2025,2025_5,6945,0.2,0.2,1000,2296,6563
comp,regular,2025,2025_5,7021,92,91.7,1000,2296,6563
comp,regular,2025,2025_5,7496,0.1,0.1,1000,2296,6563
comp,regular,2025,2025_5,7525,82.8,82.5,1000,2296,6563
comp,regular,2025,2025_5,7526,84.3,84.1,1000,2296,6563
comp,regular,2025,2025_5,7553,93.4,93.2,1000,2296,6563
comp,regular,2025,2025_5,7562,11.1,11,1000,2296,6563
comp,regular,2025,2025_5,7564,154.1,153.8,1000,2296,6563
comp,regular,2025,2025_5,7568,0,0,1000,2296,6563
comp,regular,2025,2025_5,7587,8.9,8.9,1000,2296,6563
comp,regular,2025,2025_5,7591,58.7,58.6,1000,2296,6563
comp,regular,2025,2025_5,7593,0,0,1000,2296,6563
comp,regular,2025,2025_5,7594,30,29.9,1000,2296,6563
comp,regular,2025,2025_5,7596,1.9,1.9,1000,2296,6563
comp,regular,2025,2025_5,7607,12.3,12.2,1000,2296,6563
comp,regular,2025,2025_5,7608,0,0,1000,2296,6563
comp,regular,2025,2025_5,7694,6,6,1000,2296,6563
comp,regular,2025,2025_5,8111,21.7,21.6,1000,2296,6563
comp,regular,2025,2025_5,8116,0,0,1000,2296,6563
comp,regular,2025,2025_5,8117,8.2,8.2,1000,2296,6563
comp,regular,2025,2025_5,8119,5.4,5.4,1000,2296,6563
comp,regular,2025,2025_5,8121,59.3,59.1,1000,2296,6563
comp,regular,2025,2025_5,8123,0,0,1000,2296,6563
comp,regular,2025,2025_5,8125,19.7,19.6,1000,2296,6563
comp,regular,2025,2025_5,8126,88.8,88.6,1000,2296,6563
comp,regular,2025,2025_5,8127,3.4,3.4,1000,2296,6563
comp,regular,2025,2025_5,8131,10.1,10.1,1000,2296,6563
comp,regular,2025,2025_5,8132,25.4,25.2,1000,2296,6563
comp,regular,2025,2025_5,8134,62,61.8,1000,2296,6563
comp,regular,2025,2025_5,8139,0,0,1000,2296,6563
comp,regular,2025,2025_5,8142,60.6,60.5,1000,2296,6563
comp,regular,2025,2025_5,8143,0.3,0.2,1000,2296,6563
comp,regular,2025,2025_5,8144,129.6,129.3,1000,2296,6563
comp,regular,2025,2025_5,8145,0.9,0.9,1000,2296,6563
comp,regular,2025,2025_5,8147,20.1,20.1,1000,2296,6563
comp,regular,2025,2025_5,8148,106.7,106.4,1000,2296,6563
comp,regular,2025,2025_5,8151,57.4,57.2,1000,2296,6563
comp,regular,2025,2025_5,8167,62.2,62.1,1000,2296,6563
comp,regular,2025,2025_5,8168,0.2,0.2,1000,2296,6563
comp,regular,2025,2025_5,8172,13.7,13.7,1000,2296,6563
comp,regular,2025,2025_5,8177,0.1,0.1,1000,2296,6563
comp,regular,2025,2025_5,8180,32.1,32,1000,2296,6563
comp,regular,2025,2025_5,8188,21.1,21,1000,2296,6563
comp,regular,2025,2025_5,8205,10.6,10.5,1000,2296,6563
comp,regular,2025,2025_5,8208,0.2,0.2,1000,2296,6563
comp,regular,2025,2025_5,8210,34.7,34.6,1000,2296,6563
comp,regular,2025,2025_5,8219,0,0,1000,2296,6563
comp,regular,2025,2025_5,8225,10.1,10,1000,2296,6563
comp,regular,2025,2025_5,8230,0,0,1000,2296,6563
comp,regular,2025,2025_5,8254,0,0,1000,2296,6563
comp,regular,2025,2025_5,8917,17.5,17.4,1000,2296,6563
comp,regular,2025,2025_5,9221,203.8,203.5,1000,2296,6563
comp,regular,2025,2025_5,9227,0,0,1000,2296,6563
comp,regular,2025,2025_5,9228,49.1,48.8,1000,2296,6563
comp,regular,2025,2025_5,9229,0,0,1000,2296,6563
comp,regular,2025,2025_5,9480,33.7,33.6,1000,2296,6563
comp,regular,2025,2025_5,9484,55.9,55.8,1000,2296,6563
comp,regular,2025,2025_5,9486,20.2,20.2,1000,2296,6563
comp,regular,2025,2025_5,9501,28.6,28.5,1000,2296,6563
comp,regular,2025,2025_5,9502,0,0,1000,2296,6563
comp,regular,2025,2025_5,9504,44.6,44.6,1000,2296,6563
comp,regular,2025,2025_5,9505,0,0,1000,2296,6563
comp,regular,2025,2025_5,9754,73.5,73.3,1000,2296,6563
comp,regular,2025,2025_5,9756,49.5,49.2,1000,2296,6563
comp,regular,2025,2025_5,9998,0,0,1000,2296,6563
comp,regular,2025,2025_5,10213,57.2,57,1000,2296,6563
comp,regular,2025,2025_5,10214,4,4,1000,2296,6563
comp,regular,2025,2025_5,10216,0,0,1000,2296,6563
comp,regular,2025,2025_5,10219,18.2,18,1000,2296,6563
comp,regular,2025,2025_5,10223,0,0,1000,2296,6563
comp,regular,2025,2025_5,10226,23.3,23.1,1000,2296,6563
comp,regular,2025,2025_5,10231,7.3,7.2,1000,2296,6563
comp,regular,2025,2025_5,10232,90.5,90.4,1000,2296,6563
comp,regular,2025,2025_5,10235,0,0,1000,2296,6563
comp,regular,2025,2025_5,10444,13.1,13,1000,2296,6563
comp,regular,2025,2025_5,10859,44.2,44.1,1000,2296,6563
comp,regular,2025,2025_5,10871,0.5,0.5,1000,2296,6563
comp,regular,2025,2025_5,11199,6.2,6.1,1000,2296,6563
comp,regular,2025,2025_5,11370,0.6,0.6,1000,2296,6563
comp,regular,2025,2025_5,11560,128.9,128.6,1000,2296,6563
comp,regular,2025,2025_5,11562,7.1,7.1,1000,2296,6563
comp,regular,2025,2025_5,11563,126.9,126.4,1000,2296,6563
comp,regular,2025,2025_5,11573,0,0,1000,2296,6563
comp,regular,2025,2025_5,11575,2.6,2.6,1000,2296,6563
comp,regular,2025,2025_5,11576,0.1,0.1,1000,2296,6563
comp,regular,2025,2025_5,11577,0.1,0.1,1000,2296,6563
comp,regular,2025,2025_5,11579,10.6,10.5,1000,2296,6563
comp,regular,2025,2025_5,11583,0,0,1000,2296,6563
comp,regular,2025,2025_5,11586,34.9,34.8,1000,2296,6563
comp,regular,2025,2025_5,11592,0,0,1000,2296,6563
comp,regular,2025,2025_5,11595,0,0,1000,2296,6563
comp,regular,2025,2025_5,11600,6.6,6.5,1000,2296,6563
comp,regular,2025,2025_5,11610,15,14.9,1000,2296,6563
comp,regular,2025,2025_5,11617,1.1,1,1000,2296,6563
comp,regular,2025,2025_5,11618,9.8,9.8,1000,2296,6563
comp,regular,2025,2025_5,11620,72.9,72.7,1000,2296,6563
comp,regular,2025,2025_5,11624,32.9,32.7,1000,2296,6563
comp,regular,2025,2025_5,11625,25.2,25.1,1000,2296,6563
comp,regular,2025,2025_5,11626,30.1,30,1000,2296,6563
comp,regular,2025,2025_5,11627,61.6,61.4,1000,2296,6563
comp,regular,2025,2025_5,11630,13.5,13.5,1000,2296,6563
comp,regular,2025,2025_5,11650,15.4,15.3,1000,2296,6563
comp,regular,2025,2025_5,12498,18.1,18.1,1000,2296,6563
comp,regular,2025,2025_5,12715,0,0,1000,2296,6563
comp,regular,2025,2025_6,2197,7.8,7.7,1000,2212,4299
comp,regular,2025,2025_6,2309,0,0,1000,2212,4299
comp,regular,2025,2025_6,2374,12.3,12.2,1000,2212,4299
comp,regular,2025,2025_6,2449,85.4,85,1000,2212,4299
comp,regular,2025,2025_6,2505,52.7,52.6,1000,2212,4299
comp,regular,2025,2025_6,3163,123.1,121.8,1000,2212,4299
comp,regular,2025,2025_6,3271,23.1,22.9,1000,2212,4299
comp,regular,2025,2025_6,3286,5.5,5.4,1000,2212,4299
comp,regular,2025,2025_6,3294,153.9,153.2,1000,2212,4299
comp,regular,2025,2025_6,4018,0,0,1000,2212,4299
comp,regular,2025,2025_6,4033,49.3,49,1000,2212,4299
comp,regular,2025,2025_6,4037,27.8,27.6,1000,2212,4299
comp,regular,2025,2025_6,4039,27,26.8,1000,2212,4299
comp,regular,2025,2025_6,4040,12.3,12.2,1000,2212,4299
comp,regular,2025,2025_6,4066,50.5,50.1,1000,2212,4299
comp,regular,2025,2025_6,4082,2.7,2.6,1000,2212,4299
comp,regular,2025,2025_6,4098,45.5,45.1,1000,2212,4299
comp,regular,2025,2025_6,4147,12.5,12.4,1000,2212,4299
comp,regular,2025,2025_6,4171,1.6,1.6,1000,2212,4299
comp,regular,2025,2025_6,4234,0.1,0.1,1000,2212,4299
comp,regular,2025,2025_6,4351,17.5,17.4,1000,2212,4299
comp,regular,2025,2025_6,4663,0,0,1000,2212,4299
comp,regular,2025,2025_6,4866,108.4,107.6,1000,2212,4299
comp,regular,2025,2025_6,4950,13.4,13.3,1000,2212,4299
comp,regular,2025,2025_6,4981,10.7,10.6,1000,2212,4299
comp,regular,2025,2025_6,5001,94.3,94.1,1000,2212,4299
comp,regular,2025,2025_6,5012,78.1,77.8,1000,2212,4299
comp,regular,2025,2025_6,5086,1.6,1.6,1000,2212,4299
comp,regular,2025,2025_6,5113,0.1,0.1,1000,2212,4299
comp,regular,2025,2025_6,5133,2.5,2.5,1000,2212,4299
comp,regular,2025,2025_6,5185,2.4,2.3,1000,2212,4299
comp,regular,2025,2025_6,5374,0.1,0.1,1000,2212,4299
comp,regular,2025,2025_6,5846,83.1,82.8,1000,2212,4299
comp,regular,2025,2025_6,5849,19.8,19.4,1000,2212,4299
comp,regular,2025,2025_6,5857,35.7,35.6,1000,2212,4299
comp,regular,2025,2025_6,5872,73.9,73.4,1000,2212,4299
comp,regular,2025,2025_6,5937,0,0,1000,2212,4299
comp,regular,2025,2025_6,5938,7.2,7.2,1000,2212,4299
comp,regular,2025,2025_6,5947,58.3,58,1000,2212,4299
comp,regular,2025,2025_6,5995,16.1,16,1000,2212,4299
comp,regular,2025,2025_6,6111,4.5,4.3,1000,2212,4299
comp,regular,2025,2025_6,6126,0,0,1000,2212,4299
comp,regular,2025,2025_6,6271,14.1,13.9,1000,2212,4299
comp,regular,2025,2025_6,6290,0.4,0.4,1000,2212,4299
comp,regular,2025,2025_6,6783,31.1,31,1000,2212,4299
comp,regular,2025,2025_6,6797,129.1,127.9,1000,2212,4299
comp,regular,2025,2025_6,6804,98.8,97.5,1000,2212,4299
comp,regular,2025,2025_6,6806,33.6,33.4,1000,2212,4299
comp,regular,2025,2025_6,6819,86,85.6,1000,2212,4299
comp,regular,2025,2025_6,6824,0,0,1000,2212,4299
comp,regular,2025,2025_6,6826,23.6,23.4,1000,2212,4299
comp,regular,2025,2025_6,6850,0.2,0.2,1000,2212,4299
comp,regular,2025,2025_6,6945,1.1,1,1000,2212,4299
comp,regular,2025,2025_6,6960,9.5,9.4,1000,2212,4299
comp,regular,2025,2025_6,7002,102.7,102.5,1000,2212,4299
comp,regular,2025,2025_6,7049,76.6,76.3,1000,2212,4299
comp,regular,2025,2025_6,7066,0,0,1000,2212,4299
comp,regular,2025,2025_6,7083,7.9,7.6,1000,2212,4299
comp,regular,2025,2025_6,7090,18.8,18.6,1000,2212,4299
comp,regular,2025,2025_6,7496,0.9,0.9,1000,2212,4299
comp,regular,2025,2025_6,7525,84.1,83.8,1000,2212,4299
comp,regular,2025,2025_6,7526,80.9,80.6,1000,2212,4299
comp,regular,2025,2025_6,7527,29.8,29.5,1000,2212,4299
comp,regular,2025,2025_6,7538,0,0,1000,2212,4299
comp,regular,2025,2025_6,7543,101.1,100.5,1000,2212,4299
comp,regular,2025,2025_6,7562,8.9,8.8,1000,2212,4299
comp,regular,2025,2025_6,7568,0,0,1000,2212,4299
comp,regular,2025,2025_6,7571,13.4,13.2,1000,2212,4299
comp,regular,2025,2025_6,7587,10.9,10.8,1000,2212,4299
comp,regular,2025,2025_6,7591,63.5,62.9,1000,2212,4299
comp,regular,2025,2025_6,7595,1.6,1.6,1000,2212,4299
comp,regular,2025,2025_6,7596,3.2,3.1,1000,2212,4299
comp,regular,2025,2025_6,7601,0,0,1000,2212,4299
comp,regular,2025,2025_6,7607,13.1,13,1000,2212,4299
comp,regular,2025,2025_6,7608,0,0,1000,2212,4299
comp,regular,2025,2025_6,7610,0,0,1000,2212,4299
comp,regular,2025,2025_6,7611,51.4,51,1000,2212,4299
comp,regular,2025,2025_6,7694,12.1,12,1000,2212,4299
comp,regular,2025,2025_6,7828,8.7,8.6,1000,2212,4299
comp,regular,2025,2025_6,8114,0,0,1000,2212,4299
comp,regular,2025,2025_6,8119,7.1,7,1000,2212,4299
comp,regular,2025,2025_6,8123,0,0,1000,2212,4299
comp,regular,2025,2025_6,8127,6.6,6.5,1000,2212,4299
comp,regular,2025,2025_6,8129,0,0,1000,2212,4299
comp,regular,2025,2025_6,8134,57.4,56.9,1000,2212,4299
comp,regular,2025,2025_6,8135,3.4,3.3,1000,2212,4299
comp,regular,2025,2025_6,8137,158.9,158.6,1000,2212,4299
comp,regular,2025,2025_6,8138,172.7,171.8,1000,2212,4299
comp,regular,2025,2025_6,8139,0,0,1000,2212,4299
comp,regular,2025,2025_6,8144,135.5,135.2,1000,2212,4299
comp,regular,2025,2025_6,8145,6.2,6.1,1000,2212,4299
comp,regular,2025,2025_6,8147,19.1,18.9,1000,2212,4299
comp,regular,2025,2025_6,8148,108.1,107.9,1000,2212,4299
comp,regular,2025,2025_6,8150,124.8,123.9,1000,2212,4299
comp,regular,2025,2025_6,8154,10.1,9.9,1000,2212,4299
comp,regular,2025,2025_6,8155,95.5,94.9,1000,2212,4299
comp,regular,2025,2025_6,8160,0.2,0.1,1000,2212,4299
comp,regular,2025,2025_6,8167,65.5,65.2,1000,2212,4299
comp,regular,2025,2025_6,8168,0.5,0.5,1000,2212,4299
comp,regular,2025,2025_6,8172,21.8,21.6,1000,2212,4299
comp,regular,2025,2025_6,8180,29.8,29.7,1000,2212,4299
comp,regular,2025,2025_6,8188,21.4,21.2,1000,2212,4299
comp,regular,2025,2025_6,8208,0.3,0.3,1000,2212,4299
comp,regular,2025,2025_6,8219,0.2,0.2,1000,2212,4299
comp,regular,2025,2025_6,8225,18.6,18.5,1000,2212,4299
comp,regular,2025,2025_6,8230,0,0,1000,2212,4299
comp,regular,2025,2025_6,8254,0,0,1000,2212,4299
comp,regular,2025,2025_6,8408,31.5,31.3,1000,2212,4299
comp,regular,2025,2025_6,8676,45.6,45.3,1000,2212,4299
comp,regular,2025,2025_6,8917,20.3,20.2,1000,2212,4299
comp,regular,2025,2025_6,9221,203.1,202.3,1000,2212,4299
comp,regular,2025,2025_6,9224,124.9,124.2,1000,2212,4299
comp,regular,2025,2025_6,9225,5.8,5.7,1000,2212,4299
comp,regular,2025,2025_6,9226,168.5,167.9,1000,2212,4299
comp,regular,2025,2025_6,9492,0,0,1000,2212,4299
comp,regular,2025,2025_6,9494,23,22.9,1000,2212,4299
comp,regular,2025,2025_6,9495,0,0,1000,2212,4299
comp,regular,2025,2025_6,9497,0.3,0.3,1000,2212,4299
comp,regular,2025,2025_6,9500,34.7,34.5,1000,2212,4299
comp,regular,2025,2025_6,9502,0,0,1000,2212,4299
comp,regular,2025,2025_6,9506,31,30.8,1000,2212,4299
comp,regular,2025,2025_6,9509,218.8,218,1000,2212,4299
comp,regular,2025,2025_6,9511,3.5,3.3,1000,2212,4299
comp,regular,2025,2025_6,9756,50.3,50,1000,2212,4299
comp,regular,2025,2025_6,9758,64.6,63.7,1000,2212,4299
comp,regular,2025,2025_6,9997,92.2,91.8,1000,2212,4299
comp,regular,2025,2025_6,9999,0,0,1000,2212,4299
comp,regular,2025,2025_6,10213,59.1,58.9,1000,2212,4299
comp,regular,2025,2025_6,10214,17.7,17.7,1000,2212,4299
comp,regular,2025,2025_6,10219,13.7,13.3,1000,2212,4299
comp,regular,2025,2025_6,10222,10.5,10.4,1000,2212,4299
comp,regular,2025,2025_6,10225,0,0,1000,2212,4299
comp,regular,2025,2025_6,10226,25.5,25.2,1000,2212,4299
comp,regular,2025,2025_6,10229,86.9,86.5,1000,2212,4299
comp,regular,2025,2025_6,10235,0,0,1000,2212,4299
comp,regular,2025,2025_6,10862,0,0,1000,2212,4299
comp,regular,2025,2025_6,10863,0,0,1000,2212,4299
comp,regular,2025,2025_6,10866,0,0,1000,2212,4299
comp,regular,2025,2025_6,10871,2.5,2.5,1000,2212,4299
comp,regular,2025,2025_6,11199,5,5,1000,2212,4299
comp,regular,2025,2025_6,11306,0,0,1000,2212,4299
comp,regular,2025,2025_6,11370,0.7,0.6,1000,2212,4299
comp,regular,2025,2025_6,11439,1,0.9,1000,2212,4299
comp,regular,2025,2025_6,11557,0.3,0.3,1000,2212,4299
comp,regular,2025,2025_6,11563,128.7,127.9,1000,2212,4299
comp,regular,2025,2025_6,11564,171.5,170.4,1000,2212,4299
comp,regular,2025,2025_6,11565,50.6,49.9,1000,2212,4299
comp,regular,2025,2025_6,11573,0,0,1000,2212,4299
comp,regular,2025,2025_6,11575,4.3,4.3,1000,2212,4299
comp,regular,2025,2025_6,11577,0.1,0.1,1000,2212,4299
comp,regular,2025,2025_6,11579,8.5,8.4,1000,2212,4299
comp,regular,2025,2025_6,11583,0,0,1000,2212,4299
comp,regular,2025,2025_6,11584,45.7,45.3,1000,2212,4299
comp,regular,2025,2025_6,11586,30.2,29.8,1000,2212,4299
comp,regular,2025,2025_6,11592,0,0,1000,2212,4299
comp,regular,2025,2025_6,11595,0,0,1000,2212,4299
comp,regular,2025,2025_6,11617,1.3,1.2,1000,2212,4299
comp,regular,2025,2025_6,11619,0,0,1000,2212,4299
comp,regular,2025,2025_6,11620,71.2,70.8,1000,2212,4299
comp,regular,2025,2025_6,11621,0,0,1000,2212,4299
comp,regular,2025,2025_6,11625,26.6,26.5,1000,2212,4299
comp,regular,2025,2025_6,11627,65.1,64.8,1000,2212,4299
comp,regular,2025,2025_6,11629,7.5,7.6,1000,2212,4299
comp,regular,2025,2025_6,11636,0,0,1000,2212,4299
comp,regular,2025,2025_6,11637,28.2,28,1000,2212,4299
comp,regular,2025,2025_6,11638,28.9,28.8,1000,2212,4299
comp,regular,2025,2025_6,11643,8.9,8.8,1000,2212,4299
comp,regular,2025,2025_6,11645,0,0,1000,2212,4299
comp,regular,2025,2025_6,11650,14.9,14.8,1000,2212,4299
comp,regular,2025,2025_6,12487,29.6,29.5,1000,2212,4299
comp,regular,2025,2025_6,12715,0,0,1000,2212,4299
comp,regular,2025,2026_1,19,76.5,75.8,1000,2372,8985
comp,regular,2025,2026_1,1166,34.9,34.4,1000,2372,8985
comp,regular,2025,2026_1,1339,38,37.8,1000,2372,8985
comp,regular,2025,2026_1,1466,67.4,66.8,1000,2372,8985
comp,regular,2025,2026_1,1837,0,0,1000,2372,8985
comp,regular,2025,2026_1,2133,101.3,100.6,1000,2372,8985
comp,regular,2025,2026_1,2197,6.4,6.4,1000,2372,8985
comp,regular,2025,2026_1,2216,23.5,23.3,1000,2372,8985
comp,regular,2025,2026_1,2306,24.6,24.3,1000,2372,8985
comp,regular,2025,2026_1,2374,9.8,9.6,1000,2372,8985
comp,regular,2025,2026_1,2749,0.1,0.1,1000,2372,8985
comp,regular,2025,2026_1,3198,131.3,130.7,1000,2372,8985
comp,regular,2025,2026_1,3294,197.2,196.3,1000,2372,8985
comp,regular,2025,2026_1,3321,10.5,10.3,1000,2372,8985
comp,regular,2025,2026_1,4018,0,0,1000,2372,8985
comp,regular,2025,2026_1,4034,217.8,217.2,1000,2372,8985
comp,regular,2025,2026_1,4035,11.8,11.7,1000,2372,8985
comp,regular,2025,2026_1,4037,30.7,30.5,1000,2372,8985
comp,regular,2025,2026_1,4039,22.5,22.1,1000,2372,8985
comp,regular,2025,2026_1,4040,8.3,8.2,1000,2372,8985
comp,regular,2025,2026_1,4137,2.2,2.2,1000,2372,8985
comp,regular,2025,2026_1,4147,7.5,7.3,1000,2372,8985
comp,regular,2025,2026_1,4199,21.1,20.8,1000,2372,8985
comp,regular,2025,2026_1,4217,75.9,75.7,1000,2372,8985
comp,regular,2025,2026_1,4381,4,3.9,1000,2372,8985
comp,regular,2025,2026_1,4866,86.5,85.9,1000,2372,8985
comp,regular,2025,2026_1,4972,2.5,2.4,1000,2372,8985
comp,regular,2025,2026_1,4981,6.5,6.4,1000,2372,8985
comp,regular,2025,2026_1,5022,73.9,73.5,1000,2372,8985
comp,regular,2025,2026_1,5133,0.1,0.1,1000,2372,8985
comp,regular,2025,2026_1,5849,36.4,36.1,1000,2372,8985
comp,regular,2025,2026_1,5854,0.1,0.1,1000,2372,8985
comp,regular,2025,2026_1,5857,10,9.9,1000,2372,8985
comp,regular,2025,2026_1,5872,61.1,60.6,1000,2372,8985
comp,regular,2025,2026_1,5892,44.6,44.2,1000,2372,8985
comp,regular,2025,2026_1,5906,21,20.9,1000,2372,8985
comp,regular,2025,2026_1,5927,38.4,38.2,1000,2372,8985
comp,regular,2025,2026_1,5967,44.5,44.1,1000,2372,8985
comp,regular,2025,2026_1,5985,0.1,0.1,1000,2372,8985
comp,regular,2025,2026_1,6011,0.1,0.1,1000,2372,8985
comp,regular,2025,2026_1,6039,6.6,6.5,1000,2372,8985
comp,regular,2025,2026_1,6111,12.1,12,1000,2372,8985
comp,regular,2025,2026_1,6130,21.3,21.2,1000,2372,8985
comp,regular,2025,2026_1,6271,11.9,11.7,1000,2372,8985
comp,regular,2025,2026_1,6770,63.4,62.9,1000,2372,8985
comp,regular,2025,2026_1,6783,32.1,31.8,1000,2372,8985
comp,regular,2025,2026_1,6801,97.1,96.4,1000,2372,8985
comp,regular,2025,2026_1,6806,18.8,18.6,1000,2372,8985
comp,regular,2025,2026_1,6819,72,71.4,1000,2372,8985
comp,regular,2025,2026_1,6826,4.3,4.2,1000,2372,8985
comp,regular,2025,2026_1,6828,0,0,1000,2372,8985
comp,regular,2025,2026_1,6904,182.9,181.7,1000,2372,8985
comp,regular,2025,2026_1,6938,0.1,0.1,1000,2372,8985
comp,regular,2025,2026_1,6945,0.2,0.2,1000,2372,8985
comp,regular,2025,2026_1,7049,66.8,66.1,1000,2372,8985
comp,regular,2025,2026_1,7083,17,16.7,1000,2372,8985
comp,regular,2025,2026_1,7090,20.8,20.5,1000,2372,8985
comp,regular,2025,2026_1,7526,76.2,75.6,1000,2372,8985
comp,regular,2025,2026_1,7528,0,0,1000,2372,8985
comp,regular,2025,2026_1,7538,0,0,1000,2372,8985
comp,regular,2025,2026_1,7553,83.4,83,1000,2372,8985
comp,regular,2025,2026_1,7561,0,0,1000,2372,8985
comp,regular,2025,2026_1,7562,5.5,5.5,1000,2372,8985
comp,regular,2025,2026_1,7567,59.9,59.5,1000,2372,8985
comp,regular,2025,2026_1,7587,7.9,7.8,1000,2372,8985
comp,regular,2025,2026_1,7588,86.4,85.9,1000,2372,8985
comp,regular,2025,2026_1,7594,21.9,21.6,1000,2372,8985
comp,regular,2025,2026_1,7608,0,0,1000,2372,8985
comp,regular,2025,2026_1,7610,0.5,0.5,1000,2372,8985
comp,regular,2025,2026_1,7611,39.6,39.4,1000,2372,8985
comp,regular,2025,2026_1,7828,0.4,0.3,1000,2372,8985
comp,regular,2025,2026_1,8110,71.6,71.3,1000,2372,8985
comp,regular,2025,2026_1,8117,7.1,6.9,1000,2372,8985
comp,regular,2025,2026_1,8134,46.7,46.1,1000,2372,8985
comp,regular,2025,2026_1,8137,138.7,138.2,1000,2372,8985
comp,regular,2025,2026_1,8138,145.9,145.5,1000,2372,8985
comp,regular,2025,2026_1,8146,37,36.8,1000,2372,8985
comp,regular,2025,2026_1,8151,47.5,47.1,1000,2372,8985
comp,regular,2025,2026_1,8154,4.7,4.6,1000,2372,8985
comp,regular,2025,2026_1,8155,67.5,67.1,1000,2372,8985
comp,regular,2025,2026_1,8160,3.4,3.3,1000,2372,8985
comp,regular,2025,2026_1,8161,23.6,23.5,1000,2372,8985
comp,regular,2025,2026_1,8162,0,0,1000,2372,8985
comp,regular,2025,2026_1,8167,63.4,63,1000,2372,8985
comp,regular,2025,2026_1,8180,31.2,30.9,1000,2372,8985
comp,regular,2025,2026_1,8183,112.2,111.8,1000,2372,8985
comp,regular,2025,2026_1,8188,13.8,13.6,1000,2372,8985
comp,regular,2025,2026_1,8205,8.1,7.9,1000,2372,8985
comp,regular,2025,2026_1,8228,59.5,59.1,1000,2372,8985
comp,regular,2025,2026_1,8230,0,0,1000,2372,8985
comp,regular,2025,2026_1,8408,27.9,27.7,1000,2372,8985
comp,regular,2025,2026_1,9225,2.6,2.6,1000,2372,8985
comp,regular,2025,2026_1,9480,20,19.7,1000,2372,8985
comp,regular,2025,2026_1,9482,18.1,18,1000,2372,8985
comp,regular,2025,2026_1,9488,189.8,189.3,1000,2372,8985
comp,regular,2025,2026_1,9500,31.6,31.2,1000,2372,8985
comp,regular,2025,2026_1,9502,0,0,1000,2372,8985
comp,regular,2025,2026_1,9753,47.9,47.6,1000,2372,8985
comp,regular,2025,2026_1,9756,47.5,47.1,1000,2372,8985
comp,regular,2025,2026_1,9757,1.4,1.4,1000,2372,8985
comp,regular,2025,2026_1,9997,79,78.5,1000,2372,8985
comp,regular,2025,2026_1,9998,0,0,1000,2372,8985
comp,regular,2025,2026_1,9999,0,0,1000,2372,8985
comp,regular,2025,2026_1,10213,48.2,47.8,1000,2372,8985
comp,regular,2025,2026_1,10222,9.8,9.7,1000,2372,8985
comp,regular,2025,2026_1,10226,21.2,20.9,1000,2372,8985
comp,regular,2025,2026_1,10229,86,85.6,1000,2372,8985
comp,regular,2025,2026_1,10236,39.6,39.4,1000,2372,8985
comp,regular,2025,2026_1,10857,0,0,1000,2372,8985
comp,regular,2025,2026_1,10859,35.4,35.2,1000,2372,8985
comp,regular,2025,2026_1,10862,0,0,1000,2372,8985
