year,archetype_id,archetype_label,build_index,variant,stack_class,stack_count,roster_rb1_rb2_same_team,season_total,weekly_std,roster_value,stack_teams,stack_names,roster_rb1_name,roster_rb2_name,roster_rb2_adp
2022,2026_6,2026 #6 — House of Hwang,9,natural,none,0,0,2041.5,29.57,76301,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,9,none,none,0,0,2041.5,29.57,76301,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,9,single,single,1,0,2020.2,30.02,75962,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,9,multi,multi,2,0,2081.7,29.65,76434,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,10,natural,none,0,0,2315.3,25.06,78168,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,10,none,none,0,0,2315.3,25.06,78168,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,10,single,single,1,0,2261,24.24,77807,SF,Christian McCaffrey/Elijah Mitchell (SF),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,10,multi,multi,2,0,2225.8,23.11,78106,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,11,natural,none,0,0,2315,15.5,78686,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,11,none,none,0,0,2315,15.5,78686,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,11,single,single,1,0,2329.2,17.71,78471,CHI,David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,11,multi,multi,2,0,2314,17.69,77704,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,12,natural,none,0,0,2415.4,26.49,75995,,,Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,12,none,none,0,0,2415.4,26.49,75995,,,Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,12,single,single,1,0,2432.2,26,75924,GB,Aaron Jones/AJ Dillon (GB),Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,12,multi,multi,2,0,2407.6,24.77,75609,MIN|GB,Dalvin Cook/Alexander Mattison (MIN); Aaron Jones/AJ Dillon (GB),Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,13,natural,single,1,0,2258.8,24.43,78220,CHI,David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,13,none,none,0,0,2200.2,24.96,77748,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,13,single,single,1,0,2196.9,25.41,76981,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,13,multi,multi,2,0,2249.3,24.98,77453,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,14,natural,single,1,0,2475.9,22.37,77581,NYJ,Breece Hall/James Robinson (NYJ),Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,14,none,none,0,0,2445.2,21.48,77266,,,Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,14,single,single,1,0,2384.1,19.97,77776,SF,Christian McCaffrey/Elijah Mitchell (SF),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,14,multi,multi,2,0,2461.8,18.59,78033,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,15,natural,none,0,0,2395.8,23.81,75623,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,15,none,none,0,0,2395.8,23.81,75623,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,15,single,single,1,0,2382.8,25.14,76188,CHI,David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,15,multi,multi,2,0,2406.1,23.57,75095,CHI|WAS,David Montgomery/Khalil Herbert (CHI); Antonio Gibson/Brian Robinson (WAS),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,16,natural,none,0,0,2303.1,22.81,75601,,,Austin Ekeler,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,16,none,none,0,0,2303.1,22.81,75601,,,Austin Ekeler,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,16,single,single,1,0,2301.9,23.93,74671,NYJ,Breece Hall/James Robinson (NYJ),Austin Ekeler,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,16,multi,multi,2,0,2208.8,23.6,74645,SF|NYJ,Christian McCaffrey/Elijah Mitchell (SF); Breece Hall/James Robinson (NYJ),Christian McCaffrey,Breece Hall,20
2022,2026_6,2026 #6 — House of Hwang,17,natural,none,0,0,2435.9,19.34,76103,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,17,none,none,0,0,2435.9,19.34,76103,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,17,single,single,1,0,2370.4,19.57,76287,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,17,multi,multi,2,0,2366.9,21.44,75886,CHI|NYJ,David Montgomery/Khalil Herbert (CHI); Breece Hall/James Robinson (NYJ),Austin Ekeler,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,18,natural,none,0,0,2612.9,19.77,77382,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,18,none,none,0,0,2612.9,19.77,77382,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,18,single,single,1,0,2601.7,19.77,77196,NYJ,Breece Hall/James Robinson (NYJ),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,18,multi,multi,2,0,2616.5,19.71,78340,DAL|NYJ,Ezekiel Elliott/Tony Pollard (DAL); Breece Hall/James Robinson (NYJ),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,19,natural,none,0,0,2290.2,21.59,78219,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,19,none,none,0,0,2290.2,21.59,78219,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,19,single,single,1,0,2262,22.73,77880,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,19,multi,multi,2,0,2281.3,22.58,77665,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,20,natural,none,0,0,2378,19.99,77058,,,Austin Ekeler,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,20,none,none,0,0,2378,19.99,77058,,,Austin Ekeler,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,20,single,single,1,0,2314.8,21.52,77242,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,20,multi,multi,2,0,2244.3,18.04,77731,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,21,natural,none,0,0,2442.2,17.09,74523,,,Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,21,none,none,0,0,2442.2,17.09,74523,,,Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,21,single,single,1,0,2463,16.42,74452,GB,Aaron Jones/AJ Dillon (GB),Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,21,multi,multi,2,0,2416.2,16.03,74421,GB|CHI,Aaron Jones/AJ Dillon (GB); David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,22,natural,none,0,0,2444,20.97,75782,,,Austin Ekeler,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,22,none,none,0,0,2444,20.97,75782,,,Austin Ekeler,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,22,single,single,1,0,2442.8,20.33,76132,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,22,multi,multi,2,0,2406.1,21.83,75680,CHI|NYJ,David Montgomery/Khalil Herbert (CHI); Breece Hall/James Robinson (NYJ),Austin Ekeler,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,23,natural,single,1,0,2465.1,18.47,78518,CHI,David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,23,none,none,0,0,2532.2,15.93,78334,,,Christian McCaffrey,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,23,single,single,1,0,2465.1,18.47,78518,CHI,David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,23,multi,multi,2,0,2443.7,21.42,78117,CHI|NYJ,David Montgomery/Khalil Herbert (CHI); Breece Hall/James Robinson (NYJ),Christian McCaffrey,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,24,natural,multi,2,0,2480.4,26.3,75801,CHI|NYJ,David Montgomery/Khalil Herbert (CHI); Breece Hall/James Robinson (NYJ),Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,24,none,none,0,0,2458.8,24.03,75786,,,Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,24,single,single,1,0,2407.4,24.97,75425,SF,Christian McCaffrey/Elijah Mitchell (SF),Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,24,multi,multi,2,0,2350.3,22.76,75609,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,25,natural,none,0,0,2338.9,25.62,74792,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,25,none,none,0,0,2338.9,25.62,74792,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,25,single,single,1,0,2309.4,20.74,75527,SF,Christian McCaffrey/Elijah Mitchell (SF),Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,25,multi,multi,2,0,2383.1,20.73,75784,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,26,natural,none,0,0,2532.4,23.38,76154,,,Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,26,none,none,0,0,2532.4,23.38,76154,,,Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,26,single,single,1,0,2480.9,21.38,76574,ATL,Cordarrelle Patterson/Tyler Allgeier (ATL),Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,26,multi,multi,2,0,2504.3,25.22,78463,ATL|PHI,Cordarrelle Patterson/Tyler Allgeier (ATL); Miles Sanders/Kenneth Gainwell (PHI),Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,27,natural,none,0,0,2576.9,22.01,78789,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,27,none,none,0,0,2576.9,22.01,78789,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,27,single,single,1,0,2541.4,22.1,78603,NYJ,Breece Hall/James Robinson (NYJ),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,27,multi,multi,2,0,2476.4,22.4,78221,SF|NYJ,Christian McCaffrey/Elijah Mitchell (SF); Breece Hall/James Robinson (NYJ),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,28,natural,none,0,0,2271.1,23.95,74779,,,Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,28,none,none,0,0,2271.1,23.95,74779,,,Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,28,single,single,1,0,2257.3,23.09,74440,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,28,multi,multi,2,0,2240.2,23.93,74254,MIN|NYJ,Dalvin Cook/Alexander Mattison (MIN); Breece Hall/James Robinson (NYJ),Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,29,natural,none,0,0,2507.1,20.31,76196,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,29,none,none,0,0,2507.1,20.31,76196,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,29,single,single,1,0,2506.3,18.69,76761,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,29,multi,multi,2,0,2536.5,16.47,75985,CHI|WAS,David Montgomery/Khalil Herbert (CHI); Antonio Gibson/Brian Robinson (WAS),Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,30,natural,none,0,0,2422.3,17.43,76476,,,Austin Ekeler,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,30,none,none,0,0,2422.3,17.43,76476,,,Austin Ekeler,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,30,single,single,1,0,2363.9,11.86,76986,SF,Christian McCaffrey/Elijah Mitchell (SF),Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,30,multi,multi,2,0,2370.7,11.25,77115,SF|NYJ,Christian McCaffrey/Elijah Mitchell (SF); Breece Hall/James Robinson (NYJ),Christian McCaffrey,Breece Hall,20
2022,2026_6,2026 #6 — House of Hwang,31,natural,none,0,0,2344.8,18.16,75440,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,31,none,none,0,0,2344.8,18.16,75440,,,Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,31,single,single,1,0,2335.5,19.06,76005,CHI,David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,31,multi,multi,2,0,2324.8,19.09,75238,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,32,natural,single,1,0,2503.1,17.93,75856,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,32,none,none,0,0,2503.3,17.91,74615,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,32,single,single,1,0,2503.1,17.93,75856,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,32,multi,multi,2,0,2443.4,17.24,75825,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,33,natural,single,1,0,2350.9,25.04,76182,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,33,none,none,0,0,2346.7,25.41,74941,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,33,single,single,1,0,2324.3,24.31,74602,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,33,multi,multi,2,0,2354.9,24.88,76158,MIN|NYJ,Dalvin Cook/Alexander Mattison (MIN); Breece Hall/James Robinson (NYJ),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,34,natural,single,1,0,2406.7,19.62,77663,CHI,David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,34,none,none,0,0,2373.5,18.37,78636,,,Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,34,single,single,1,0,2325,15.9,78820,CHI,David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,34,multi,multi,2,0,2258.5,19.25,78058,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,35,natural,multi,2,0,2433.2,17.03,75311,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,35,none,none,0,0,2509.2,15.39,76372,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,35,single,single,1,0,2449.3,15.59,76556,CHI,David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,35,multi,multi,2,0,2417.4,21.26,75090,CHI|NYJ,David Montgomery/Khalil Herbert (CHI); Breece Hall/James Robinson (NYJ),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,36,natural,none,0,0,2421.5,21.29,77934,,,Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,36,none,none,0,0,2421.5,21.29,77934,,,Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,36,single,single,1,0,2407.2,21.23,77595,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,36,multi,multi,2,0,2390.6,21.67,77409,MIN|NYJ,Dalvin Cook/Alexander Mattison (MIN); Breece Hall/James Robinson (NYJ),Dalvin Cook,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,37,natural,none,0,0,2487.4,17.49,76244,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,37,none,none,0,0,2487.4,17.49,76244,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,37,single,single,1,0,2460,17.84,75905,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,37,multi,multi,2,0,2412.2,20.36,75874,MIN|CHI,Dalvin Cook/Alexander Mattison (MIN); David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,38,natural,none,0,0,2176,22.59,77012,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,38,none,none,0,0,2176,22.59,77012,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,38,single,single,1,0,2125.5,23.02,76651,SF,Christian McCaffrey/Elijah Mitchell (SF),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,38,multi,multi,2,0,2150.1,22.94,76580,SF|GB,Christian McCaffrey/Elijah Mitchell (SF); Aaron Jones/AJ Dillon (GB),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,39,natural,none,0,0,2409.2,19.86,75843,,,Austin Ekeler,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,39,none,none,0,0,2409.2,19.86,75843,,,Austin Ekeler,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,39,single,single,1,0,2334.7,20.42,76027,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,39,multi,multi,2,0,2288.8,14.38,76537,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,David Montgomery,19
2022,2026_6,2026 #6 — House of Hwang,40,natural,single,1,0,2404.8,23.97,75593,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,40,none,none,0,0,2429.3,22.86,76726,,,Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,40,single,single,1,0,2444.7,20.11,76912,CHI,David Montgomery/Khalil Herbert (CHI),Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,40,multi,multi,2,0,2438.2,21.18,74691,CHI|WAS,David Montgomery/Khalil Herbert (CHI); Antonio Gibson/Brian Robinson (WAS),Dalvin Cook,Travis Etienne,17
2022,2026_6,2026 #6 — House of Hwang,41,natural,none,0,0,2411.7,17.93,79452,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,41,none,none,0,0,2411.7,17.93,79452,,,Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,41,single,single,1,0,2398,16.45,79113,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,41,multi,multi,2,0,2422.9,16.89,78661,MIN|NYJ,Dalvin Cook/Alexander Mattison (MIN); Breece Hall/James Robinson (NYJ),Dalvin Cook,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,42,natural,multi,2,0,2311.9,20.97,76917,GB|NYJ,Aaron Jones/AJ Dillon (GB); Breece Hall/James Robinson (NYJ),Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,42,none,none,0,0,2253.2,21.2,74797,,,Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,42,single,single,1,0,2277.7,20.95,74983,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,42,multi,multi,2,0,2236.2,23.8,76353,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,43,natural,none,0,0,2606.1,23.47,77781,,,Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,43,none,none,0,0,2606.1,23.47,77781,,,Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,43,single,single,1,0,2538.5,23.71,77965,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,43,multi,multi,2,0,2491.7,25.31,78385,CHI|ATL,David Montgomery/Khalil Herbert (CHI); Cordarrelle Patterson/Tyler Allgeier (ATL),Austin Ekeler,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,44,natural,none,0,0,2675.8,16.26,78908,,,Christian McCaffrey,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,44,none,none,0,0,2675.8,16.26,78908,,,Christian McCaffrey,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,44,single,single,1,0,2681.6,15.48,78693,CHI,David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,44,multi,multi,2,0,2620.1,16.61,78311,SF|CHI,Christian McCaffrey/Elijah Mitchell (SF); David Montgomery/Khalil Herbert (CHI),Christian McCaffrey,Ezekiel Elliott,16
2022,2026_6,2026 #6 — House of Hwang,45,natural,none,0,0,2635.1,22.62,76130,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,45,none,none,0,0,2635.1,22.62,76130,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,45,single,single,1,0,2582.5,22.47,76314,CHI,David Montgomery/Khalil Herbert (CHI),Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,45,multi,multi,2,0,2535.7,17.73,75314,CHI|WAS,David Montgomery/Khalil Herbert (CHI); Antonio Gibson/Brian Robinson (WAS),Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,46,natural,single,1,0,2601.5,27.11,78441,GB,Aaron Jones/AJ Dillon (GB),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,46,none,none,0,0,2580.4,26.24,78512,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,46,single,single,1,0,2601.5,27.11,78441,GB,Aaron Jones/AJ Dillon (GB),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,46,multi,multi,2,0,2543.9,24.7,77679,SF|GB,Christian McCaffrey/Elijah Mitchell (SF); Aaron Jones/AJ Dillon (GB),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,47,natural,none,0,0,2410.3,15.66,78698,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,47,none,none,0,0,2410.3,15.66,78698,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,47,single,single,1,0,2358,17.38,78337,SF,Christian McCaffrey/Elijah Mitchell (SF),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,47,multi,multi,2,0,2349.6,19.05,78020,SF|GB,Christian McCaffrey/Elijah Mitchell (SF); Aaron Jones/AJ Dillon (GB),Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,48,natural,none,0,0,2464,25.19,74434,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,48,none,none,0,0,2464,25.19,74434,,,Austin Ekeler,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,48,single,single,1,0,2393.3,27.04,74248,MIN,Dalvin Cook/Alexander Mattison (MIN),Dalvin Cook,Cam Akers,18
2022,2026_6,2026 #6 — House of Hwang,48,multi,multi,2,0,2380.5,30.3,73847,MIN|NYJ,Dalvin Cook/Alexander Mattison (MIN); Breece Hall/James Robinson (NYJ),Dalvin Cook,Breece Hall,20
2022,2026_6,2026 #6 — House of Hwang,49,natural,none,0,0,2451.2,26.09,79989,,,Christian McCaffrey,Aaron Jones,13
2022,2026_6,2026 #6 — House of Hwang,49,none,none,0,0,2451.2,26.09,79989,,,Christian McCaffrey,Aaron Jones,13
