year,archetype_id,archetype_label,build_index,variant,stack_class,max_n,n_groups,season_total,weekly_std,roster_value,primary_team,shape,names,all_groups
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,25,double,double,2,1,2704.6,27.19,85709,NO,WR/TE,Chris Olave/Taysom Hill,NO:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,25,triple,triple,3,1,2689.8,25.75,86286,DET,WR/WR/WR,Amon-Ra St. Brown/Jameson Williams/Donovan Peoples-Jones,DET:WR/WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,26,natural,double,2,2,2775.2,29.81,86309,NO,WR/TE,Chris Olave/Taysom Hill,NO:WR/TE|CAR:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,26,none,none,0,0,2739.2,29.68,86072,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,26,double,double,2,1,2775.2,29.81,86163,NO,WR/TE,Chris Olave/Taysom Hill,NO:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,26,triple,triple,3,1,2772.1,29.62,86324,NO,WR/WR/TE,Chris Olave/Michael Thomas/Taysom Hill,NO:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,27,natural,double,2,1,2403.6,29.07,86209,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,27,none,none,0,0,2448.8,31.83,85692,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,27,double,double,2,1,2403.6,29.07,86209,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,27,triple,triple,3,1,2346.2,27.27,85738,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,28,natural,double,2,1,2610.1,21.4,86451,DET,WR/WR,Amon-Ra St. Brown/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,28,none,none,0,0,2617.3,21.51,86409,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,28,double,double,2,1,2610.1,21.4,86451,DET,WR/WR,Amon-Ra St. Brown/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,28,triple,triple,3,1,2666.8,22.08,85781,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,29,natural,double,2,2,2583.6,23.67,87046,NO,WR/TE,Chris Olave/Taysom Hill,NO:WR/TE|ATL:TE/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,29,none,none,0,0,2554.9,22.6,87130,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,29,double,double,2,1,2597,22.79,87221,NO,WR/TE,Chris Olave/Taysom Hill,NO:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,29,triple,triple,3,1,2611.3,22.11,87761,NO,WR/TE/TE,Chris Olave/Juwan Johnson/Taysom Hill,NO:WR/TE/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,30,natural,none,0,0,2605.6,19.09,86400,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,30,none,none,0,0,2605.6,19.09,86400,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,30,double,double,2,1,2534.6,20.51,87736,CIN,WR/WR,Ja'Marr Chase/Tyler Boyd,CIN:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,30,triple,triple,3,1,2577,25.91,87183,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,31,natural,double,2,1,2566.2,19.48,87809,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,31,none,none,0,0,2590.1,19.45,87767,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,31,double,double,2,1,2566.2,19.48,87809,DET,WR/WR,Amon-Ra St. Brown/Jameson Williams,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,31,triple,triple,3,1,2553.6,18.99,87882,DET,WR/WR/WR,Amon-Ra St. Brown/Jameson Williams/Donovan Peoples-Jones,DET:WR/WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,32,natural,double,2,2,2520.7,28.92,86745,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE|LV:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,32,none,none,0,0,2468,28.93,86256,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,32,double,double,2,1,2470.5,29.78,86570,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,32,triple,triple,3,1,2415.5,33.93,86099,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,33,natural,none,0,0,2593.8,20.36,86884,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,33,none,none,0,0,2593.8,20.36,86884,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,33,double,double,2,1,2625,20.03,87017,DET,WR/WR,Amon-Ra St. Brown/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,33,triple,triple,3,1,2598.7,19.82,86773,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,34,natural,none,0,0,2387.4,20.24,86411,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,34,none,none,0,0,2387.4,20.24,86411,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,34,double,double,2,1,2366,20.48,86353,DEN,WR/TE,Marvin Mims/Greg Dulcich,DEN:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,34,triple,triple,3,1,2441.9,21.27,86215,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,35,natural,double,2,1,2413,21.61,86546,NO,WR/TE,Chris Olave/Taysom Hill,NO:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,35,none,none,0,0,2375.2,21.06,86455,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,35,double,double,2,1,2413,21.61,86546,NO,WR/TE,Chris Olave/Taysom Hill,NO:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,35,triple,triple,3,1,2332.2,21.79,86594,NO,WR/WR/TE,Chris Olave/Michael Thomas/Taysom Hill,NO:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,36,natural,none,0,0,2477.8,20.69,87674,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,36,none,none,0,0,2477.8,20.69,87674,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,36,double,double,2,1,2478.8,20.39,88022,MIA,WR/WR,Tyreek Hill/Jaylen Waddle,MIA:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,36,triple,triple,3,1,2501.4,21.65,87805,DET,WR/WR/WR,Amon-Ra St. Brown/Jameson Williams/Donovan Peoples-Jones,DET:WR/WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,37,natural,double,2,1,2356.5,28.62,88209,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,37,none,none,0,0,2390.4,27.35,87669,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,37,double,double,2,1,2356.5,28.62,88209,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,37,triple,triple,3,1,2379,27.05,87953,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,38,natural,none,0,0,2361.1,17.13,84092,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,38,none,none,0,0,2361.1,17.13,84092,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,38,double,double,2,1,2386.2,17.8,83836,PHI,WR/TE,A.J. Brown/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,38,triple,triple,3,1,2407.5,17.59,83464,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,39,natural,none,0,0,2592.7,17.75,84403,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,39,none,none,0,0,2592.7,17.75,84403,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,39,double,double,2,1,2610.7,19.82,84149,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,39,triple,triple,3,1,2557,17.72,83678,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,40,natural,double,2,1,2197.9,24.21,86386,NYJ,WR/WR,Garrett Wilson/Allen Lazard,NYJ:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,40,none,none,0,0,2279.5,26.42,86742,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,40,double,double,2,1,2197.9,24.21,86386,NYJ,WR/WR,Garrett Wilson/Allen Lazard,NYJ:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,40,triple,triple,3,1,2232.1,28.7,86585,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,41,natural,none,0,0,2604.9,26.5,85704,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,41,none,none,0,0,2604.9,26.5,85704,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,41,double,double,2,1,2597.4,28.69,85837,PHI,WR/TE,A.J. Brown/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,41,triple,triple,3,1,2608.5,28.14,85583,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,42,natural,none,0,0,2392.4,18.18,85941,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,42,none,none,0,0,2392.4,18.18,85941,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,42,double,double,2,1,2381.5,19.65,86074,PHI,WR/WR,A.J. Brown/DeVonta Smith,PHI:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,42,triple,triple,3,1,2391.6,19.97,86388,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,43,natural,none,0,0,2443.7,22.45,83460,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,43,none,none,0,0,2443.7,22.45,83460,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,43,double,double,2,1,2470.6,21.76,83204,PHI,WR/WR,A.J. Brown/DeVonta Smith,PHI:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,43,triple,triple,3,1,2436.4,19.06,83721,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,44,natural,double,2,1,2438.7,17.92,86972,GB,WR/TE,Romeo Doubs/Luke Musgrave,GB:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,44,none,none,0,0,2426,18.47,87319,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,44,double,double,2,1,2438.7,17.92,86972,GB,WR/TE,Romeo Doubs/Luke Musgrave,GB:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,44,triple,triple,3,1,2447.5,17.27,87789,NO,WR/WR/TE,Chris Olave/Michael Thomas/Taysom Hill,NO:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,45,natural,double,2,1,2484.7,21.86,85823,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,45,none,none,0,0,2549.8,22.64,86852,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,45,double,double,2,1,2484.7,21.86,85823,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,45,triple,triple,3,1,2498.6,25.62,86089,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,46,natural,double,2,1,2363.5,21.81,86316,GB,WR/TE,Romeo Doubs/Luke Musgrave,GB:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,46,none,none,0,0,2383.7,18.89,86615,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,46,double,double,2,1,2363.5,21.81,86316,GB,WR/TE,Romeo Doubs/Luke Musgrave,GB:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,46,triple,triple,3,1,2420,20.94,86105,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,47,natural,double,2,1,2631.1,20.97,86553,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,47,none,none,0,0,2660,19.59,86036,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,47,double,double,2,1,2631.1,20.97,86553,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,47,triple,triple,3,1,2650,25.35,86819,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,48,natural,none,0,0,2506.9,32.74,86687,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,48,none,none,0,0,2506.9,32.74,86687,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,48,double,double,2,1,2521.9,28.02,86791,MIA,WR/WR,Tyreek Hill/Jaylen Waddle,MIA:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,48,triple,triple,3,1,2409,31.57,86733,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,49,natural,double,2,1,2411.6,21.2,85609,DET,WR/WR,Amon-Ra St. Brown/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,49,none,none,0,0,2411.6,21.2,85611,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,49,double,double,2,1,2411.6,21.2,85609,DET,WR/WR,Amon-Ra St. Brown/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,49,triple,triple,3,1,2382.1,20.91,85651,DET,WR/WR/WR,Amon-Ra St. Brown/Jameson Williams/Donovan Peoples-Jones,DET:WR/WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,50,natural,none,0,0,2610.2,22.43,83445,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,50,none,none,0,0,2610.2,22.43,83445,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,50,double,double,2,1,2619.8,21.07,83793,MIA,WR/WR,Tyreek Hill/Jaylen Waddle,MIA:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,50,triple,triple,3,1,2636.6,27.5,83520,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,51,natural,none,0,0,2426.1,21.07,85989,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,51,none,none,0,0,2426.1,21.07,85989,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,51,double,double,2,1,2442.2,22.5,85733,PHI,WR/WR,A.J. Brown/DeVonta Smith,PHI:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,51,triple,triple,3,1,2456,23,86047,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,52,natural,none,0,0,2462.7,10.07,87096,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,52,none,none,0,0,2462.7,10.07,87096,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,52,double,double,2,1,2488.2,9.8,86840,PHI,WR/TE,A.J. Brown/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,52,triple,triple,3,1,2500.2,9.91,86586,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,53,natural,double,2,1,2431.7,22.83,85618,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,53,none,none,0,0,2484,23.56,86647,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,53,double,double,2,1,2431.7,22.83,85618,PHI,WR/TE,DeVonta Smith/Dallas Goedert,PHI:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,53,triple,triple,3,1,2452.7,24.6,85362,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,54,natural,double,2,1,2372.7,24.54,86795,DET,WR/WR,Jameson Williams/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,54,none,none,0,0,2390.7,24.45,86852,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,54,double,double,2,1,2372.7,24.54,86795,DET,WR/WR,Jameson Williams/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,54,triple,triple,3,1,2406.1,23.33,86928,DET,WR/WR/WR,Amon-Ra St. Brown/Jameson Williams/Donovan Peoples-Jones,DET:WR/WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,55,natural,double,2,1,2623.2,22.08,86008,MIA,WR/WR,Tyreek Hill/Jaylen Waddle,MIA:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,55,none,none,0,0,2687.1,23.59,85433,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,55,double,double,2,1,2623.2,22.08,86008,MIA,WR/WR,Tyreek Hill/Jaylen Waddle,MIA:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,55,triple,triple,3,1,2554.3,20.18,85938,NO,WR/WR/TE,Chris Olave/Michael Thomas/Taysom Hill,NO:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,56,natural,double,2,1,2730.8,30.69,88084,GB,WR/TE,Romeo Doubs/Luke Musgrave,GB:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,56,none,none,0,0,2731.3,31.36,88489,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,56,double,double,2,1,2730.8,30.69,88084,GB,WR/TE,Romeo Doubs/Luke Musgrave,GB:WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,56,triple,triple,3,1,2637.2,26.08,88535,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,57,natural,double,2,1,2612,21.74,86448,CAR,WR/WR,Adam Thielen/Jonathan Mingo,CAR:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,57,none,none,0,0,2610.9,21.8,86300,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,57,double,double,2,1,2612,21.74,86448,CAR,WR/WR,Adam Thielen/Jonathan Mingo,CAR:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,57,triple,triple,3,1,2588,21.66,85889,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,58,natural,double,2,1,2530.6,21.28,86442,LV,WR/WR,Davante Adams/Jakobi Meyers,LV:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,58,none,none,0,0,2526.4,23.86,86674,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,58,double,double,2,1,2530.6,21.28,86442,LV,WR/WR,Davante Adams/Jakobi Meyers,LV:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,58,triple,triple,3,1,2534.1,24.17,86676,NO,WR/WR/TE,Chris Olave/Michael Thomas/Taysom Hill,NO:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,59,natural,none,0,0,2787.8,18.8,88243,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,59,none,none,0,0,2787.8,18.8,88243,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,59,double,double,2,1,2785.2,16.17,88591,MIA,WR/WR,Tyreek Hill/Jaylen Waddle,MIA:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,59,triple,triple,3,1,2752.6,24.08,88521,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,60,natural,double,2,1,2317.7,22.93,88114,DET,WR/WR,Amon-Ra St. Brown/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,60,none,none,0,0,2327.2,23.14,88072,,,,
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,60,double,double,2,1,2317.7,22.93,88114,DET,WR/WR,Amon-Ra St. Brown/Donovan Peoples-Jones,DET:WR/WR
2023,2026_5,2026 #5 — Lord Pittsy Flacco Joedy,60,triple,triple,3,1,2327.3,29.98,87951,PHI,WR/WR/TE,A.J. Brown/DeVonta Smith/Dallas Goedert,PHI:WR/WR/TE
2023,2026_6,2026 #6 — House of Hwang,1,natural,double,2,1,2360,12.95,82868,JAX,WR/TE,Christian Kirk/Evan Engram,JAX:WR/TE
2023,2026_6,2026 #6 — House of Hwang,1,none,none,0,0,2367.8,13.76,82891,,,,
2023,2026_6,2026 #6 — House of Hwang,1,double,double,2,1,2360,12.95,82868,JAX,WR/TE,Christian Kirk/Evan Engram,JAX:WR/TE
2023,2026_6,2026 #6 — House of Hwang,1,triple,triple,3,1,2363.6,13.56,82787,TEN,WR/WR/TE,DeAndre Hopkins/Treylon Burks/Chigoziem Okonkwo,TEN:WR/WR/TE
2023,2026_6,2026 #6 — House of Hwang,2,natural,double,2,1,2395.4,26.24,86686,SF,TE/WR,George Kittle/Brandon Aiyuk,SF:TE/WR
2023,2026_6,2026 #6 — House of Hwang,2,none,none,0,0,2336.9,26.55,86514,,,,
2023,2026_6,2026 #6 — House of Hwang,2,double,double,2,1,2395.4,26.24,86686,SF,TE/WR,George Kittle/Brandon Aiyuk,SF:TE/WR
2023,2026_6,2026 #6 — House of Hwang,2,triple,triple,3,1,2349.9,24.97,86680,MIN,WR/TE/WR,Justin Jefferson/T.J. Hockenson/Jordan Addison,MIN:WR/TE/WR
2023,2026_6,2026 #6 — House of Hwang,3,natural,none,0,0,2178.3,21.29,83090,,,,
2023,2026_6,2026 #6 — House of Hwang,3,none,none,0,0,2178.3,21.29,83090,,,,
2023,2026_6,2026 #6 — House of Hwang,3,double,double,2,1,2159.4,21.63,83077,SEA,WR/WR,Tyler Lockett/Jaxon Smith-Njigba,SEA:WR/WR
2023,2026_6,2026 #6 — House of Hwang,3,triple,triple,3,1,2091.8,22.96,83093,DEN,WR/WR/TE,Jerry Jeudy/Courtland Sutton/Greg Dulcich,DEN:WR/WR/TE
2023,2026_6,2026 #6 — House of Hwang,4,natural,double,2,1,2221.9,24.55,86181,PIT,WR/TE,Diontae Johnson/Pat Freiermuth,PIT:WR/TE
2023,2026_6,2026 #6 — House of Hwang,4,none,none,0,0,2247.8,25.41,86838,,,,
2023,2026_6,2026 #6 — House of Hwang,4,double,double,2,1,2221.9,24.55,86181,PIT,WR/TE,Diontae Johnson/Pat Freiermuth,PIT:WR/TE
2023,2026_6,2026 #6 — House of Hwang,4,triple,triple,3,1,2263.2,24.28,87004,MIN,WR/TE/WR,Justin Jefferson/T.J. Hockenson/Jordan Addison,MIN:WR/TE/WR
2023,2026_6,2026 #6 — House of Hwang,5,natural,none,0,0,2360.5,22.78,84407,,,,
2023,2026_6,2026 #6 — House of Hwang,5,none,none,0,0,2360.5,22.78,84407,,,,
2023,2026_6,2026 #6 — House of Hwang,5,double,double,2,1,2378.8,24.96,84336,MIN,WR/WR,Justin Jefferson/Jordan Addison,MIN:WR/WR
2023,2026_6,2026 #6 — House of Hwang,5,triple,triple,3,1,2432.7,23.43,85316,MIN,WR/TE/WR,Justin Jefferson/T.J. Hockenson/Jordan Addison,MIN:WR/TE/WR
2023,2026_6,2026 #6 — House of Hwang,6,natural,none,0,0,2412.1,19.87,82326,,,,
2023,2026_6,2026 #6 — House of Hwang,6,none,none,0,0,2412.1,19.87,82326,,,,
2023,2026_6,2026 #6 — House of Hwang,6,double,double,2,1,2383.6,20.11,83056,MIN,WR/WR,Justin Jefferson/Jordan Addison,MIN:WR/WR
2023,2026_6,2026 #6 — House of Hwang,6,triple,triple,3,1,2415.1,19.9,82462,PIT,WR/WR/TE,George Pickens/Diontae Johnson/Pat Freiermuth,PIT:WR/WR/TE
2023,2026_6,2026 #6 — House of Hwang,7,natural,none,0,0,2173.1,22.89,82692,,,,
2023,2026_6,2026 #6 — House of Hwang,7,none,none,0,0,2173.1,22.89,82692,,,,
