value_basis,format,year,archetype_id,player_id,avg_hvorp,avg_hvorp_weighted,build_count,avg_base_total
ktc,regular,2021,bb_hero_3qb,5870,26.1,26,50,1594
ktc,regular,2021,bb_hero_3qb,5872,217.3,215.6,50,1594
ktc,regular,2021,bb_hero_3qb,5880,13,12.6,50,1594
ktc,regular,2021,bb_hero_3qb,5892,121.6,120.3,50,1594
ktc,regular,2021,bb_hero_3qb,5906,106.1,105.6,50,1594
ktc,regular,2021,bb_hero_3qb,5917,47.8,46.7,50,1594
ktc,regular,2021,bb_hero_3qb,5927,106.7,105.2,50,1594
ktc,regular,2021,bb_hero_3qb,5937,158.3,156.7,50,1594
ktc,regular,2021,bb_hero_3qb,5947,86,84.3,50,1594
ktc,regular,2021,bb_hero_3qb,5955,131,129.3,50,1594
ktc,regular,2021,bb_hero_3qb,5967,95.2,93.7,50,1594
ktc,regular,2021,bb_hero_3qb,5980,103.3,101.9,50,1594
ktc,regular,2021,bb_hero_3qb,5987,76.7,75.7,50,1594
ktc,regular,2021,bb_hero_3qb,5995,0,0,50,1594
ktc,regular,2021,bb_hero_3qb,6001,6.8,6.7,50,1594
ktc,regular,2021,bb_hero_3qb,6011,3.8,3.7,50,1594
ktc,regular,2021,bb_hero_3qb,6039,62.8,61.5,50,1594
ktc,regular,2021,bb_hero_3qb,6074,29.8,29.4,50,1594
ktc,regular,2021,bb_hero_3qb,6130,105.7,104.1,50,1594
ktc,regular,2021,bb_hero_3qb,6144,0.8,0.8,50,1594
ktc,regular,2021,bb_hero_3qb,6149,21.1,20.6,50,1594
ktc,regular,2021,bb_hero_3qb,6151,67.1,66,50,1594
ktc,regular,2021,bb_hero_3qb,6234,51.6,50.6,50,1594
ktc,regular,2021,bb_hero_3qb,6271,36.9,36.3,50,1594
ktc,regular,2021,bb_hero_3qb,6290,0.9,0.8,50,1594
ktc,regular,2021,bb_hero_3qb,6421,39.5,38.8,50,1594
ktc,regular,2021,bb_hero_3qb,6768,29.4,29.6,50,1594
ktc,regular,2021,bb_hero_3qb,6770,86.9,86.6,50,1594
ktc,regular,2021,bb_hero_3qb,6783,37.1,36.3,50,1594
ktc,regular,2021,bb_hero_3qb,6786,134,132.5,50,1594
ktc,regular,2021,bb_hero_3qb,6790,129.8,128.3,50,1594
ktc,regular,2021,bb_hero_3qb,6794,195.4,193.6,50,1594
ktc,regular,2021,bb_hero_3qb,6797,119,118.9,50,1594
ktc,regular,2021,bb_hero_3qb,6801,130.3,128.9,50,1594
ktc,regular,2021,bb_hero_3qb,6803,88.3,87,50,1594
ktc,regular,2021,bb_hero_3qb,6804,2.1,2.1,50,1594
ktc,regular,2021,bb_hero_3qb,6805,1.8,1.6,50,1594
ktc,regular,2021,bb_hero_3qb,6806,0,0,50,1594
ktc,regular,2021,bb_hero_3qb,6813,286.6,284.6,50,1594
ktc,regular,2021,bb_hero_3qb,6814,40.5,39.3,50,1594
ktc,regular,2021,bb_hero_3qb,6819,119.2,117.7,50,1594
