value_basis,format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,weight_sum,total_hvorp_a,total_hvorp_b,rel_diff_pct
ktc,regular,archetype,2022,bb_hero_2qb,RB_vs_WR,RB,WR,19600,8212.32,842980.1,618520.1,30.7
ktc,regular,archetype,2022,bb_hero_2qb,RB_vs_TE,RB,TE,8350,2592.62,192621.9,212562.2,-9.8
ktc,regular,archetype,2022,bb_hero_2qb,WR_vs_TE,WR,TE,9450,3187.03,200945.1,271790.2,-30
ktc,regular,archetype,2022,bb_double_3qb,QB_vs_RB,QB,RB,6300,2977.25,99299.7,239820.5,-82.9
ktc,regular,archetype,2022,bb_double_3qb,QB_vs_WR,QB,WR,10050,5223.68,164658.6,427886.2,-88.8
ktc,regular,archetype,2022,bb_double_3qb,QB_vs_TE,QB,TE,2950,1075.88,26569.8,77180.1,-97.6
ktc,regular,archetype,2022,bb_double_3qb,RB_vs_WR,RB,WR,19600,9031.68,744048.7,689745.9,7.6
ktc,regular,archetype,2022,bb_double_3qb,RB_vs_TE,RB,TE,8350,2851.29,163841.3,203981,-21.8
ktc,regular,archetype,2022,bb_double_3qb,WR_vs_TE,WR,TE,9450,3505.01,224522.7,262000.3,-15.4
ktc,regular,archetype,2022,bb_double_2qb,QB_vs_RB,QB,RB,6300,2894.73,114158.7,239850.9,-71
ktc,regular,archetype,2022,bb_double_2qb,QB_vs_WR,QB,WR,10050,5078.88,196397,407896.9,-70
ktc,regular,archetype,2022,bb_double_2qb,QB_vs_TE,QB,TE,2950,1046.06,32421.8,76201.6,-80.6
ktc,regular,archetype,2022,bb_double_2qb,RB_vs_WR,RB,WR,19600,8781.34,744459.9,658862.3,12.2
ktc,regular,archetype,2022,bb_double_2qb,RB_vs_TE,RB,TE,8350,2772.26,164300.1,204371.9,-21.7
ktc,regular,archetype,2022,bb_double_2qb,WR_vs_TE,WR,TE,9450,3407.85,214431.8,259646,-19.1
ktc,regular,archetype,2022,bb_zero_3qb,QB_vs_RB,QB,RB,6300,2862.26,93357.8,295953.2,-104.1
ktc,regular,archetype,2022,bb_zero_3qb,QB_vs_WR,QB,WR,10050,5021.91,153587.9,357879.9,-79.9
ktc,regular,archetype,2022,bb_zero_3qb,QB_vs_TE,QB,TE,2950,1034.32,25909.3,74024.6,-96.3
ktc,regular,archetype,2022,bb_zero_3qb,RB_vs_WR,RB,WR,19600,8682.83,922681,573317.8,46.7
ktc,regular,archetype,2022,bb_zero_3qb,RB_vs_TE,RB,TE,8350,2741.16,211706.3,197500.7,6.9
ktc,regular,archetype,2022,bb_zero_3qb,WR_vs_TE,WR,TE,9450,3369.62,183748.8,250880.5,-30.9
ktc,regular,archetype,2022,bb_zero_2qb,QB_vs_RB,QB,RB,6300,2768.32,81235.8,295243.8,-113.7
ktc,regular,archetype,2022,bb_zero_2qb,QB_vs_WR,QB,WR,10050,4857.09,143911,359161.3,-85.6
ktc,regular,archetype,2022,bb_zero_2qb,QB_vs_TE,QB,TE,2950,1000.38,23327.1,73951.5,-104.1
ktc,regular,archetype,2022,bb_zero_2qb,RB_vs_WR,RB,WR,19600,8397.87,920705.3,576909.2,45.9
ktc,regular,archetype,2022,bb_zero_2qb,RB_vs_TE,RB,TE,8350,2651.2,211869.6,194131.6,8.7
ktc,regular,archetype,2022,bb_zero_2qb,WR_vs_TE,WR,TE,9450,3259.03,186038.1,250013.2,-29.3
ktc,regular,archetype,2022,bb_robust_3qb,QB_vs_RB,QB,RB,6300,2893.06,97043.4,239457.8,-84.6
ktc,regular,archetype,2022,bb_robust_3qb,QB_vs_WR,QB,WR,10050,5075.96,161355.6,438860.4,-92.5
ktc,regular,archetype,2022,bb_robust_3qb,QB_vs_TE,QB,TE,2950,1045.46,26231,64819.9,-84.8
ktc,regular,archetype,2022,bb_robust_3qb,RB_vs_WR,RB,WR,19600,8776.29,746213,708311.5,5.2
ktc,regular,archetype,2022,bb_robust_3qb,RB_vs_TE,RB,TE,8350,2770.67,164574.8,171190.1,-3.9
ktc,regular,archetype,2022,bb_robust_3qb,WR_vs_TE,WR,TE,9450,3405.89,231945.3,220833,4.9
ktc,regular,archetype,2022,bb_robust_2qb,QB_vs_RB,QB,RB,6300,2888.82,80128.2,237555.1,-99.1
ktc,regular,archetype,2022,bb_robust_2qb,QB_vs_WR,QB,WR,10050,5068.51,144340.4,444018.8,-101.9
ktc,regular,archetype,2022,bb_robust_2qb,QB_vs_TE,QB,TE,2950,1043.92,23224.3,65119.7,-94.8
ktc,regular,archetype,2022,bb_robust_2qb,RB_vs_WR,RB,WR,19600,8763.41,737938.8,720215.4,2.4
ktc,regular,archetype,2022,bb_robust_2qb,RB_vs_TE,RB,TE,8350,2766.6,162873.7,173712.7,-6.4
ktc,regular,archetype,2022,bb_robust_2qb,WR_vs_TE,WR,TE,9450,3400.89,236467.8,222676.1,6
ktc,regular,year,2023,,QB_vs_RB,QB,RB,63200,26314.08,632718.7,1952702.8,-102.1
ktc,regular,year,2023,,QB_vs_WR,QB,WR,76000,34716.96,932268.7,2659187.3,-96.2
ktc,regular,year,2023,,QB_vs_TE,QB,TE,27600,9209.69,210622.4,580837.2,-93.6
ktc,regular,year,2023,,RB_vs_WR,RB,WR,165600,60588.8,4145766.4,3780465.9,9.2
ktc,regular,year,2023,,RB_vs_TE,RB,TE,66800,23127.63,1600305,1381734.8,14.7
ktc,regular,year,2023,,WR_vs_TE,WR,TE,88800,30017.48,1765089.8,1708931.8,3.2
