year,date,name,position,sleeper_id,ktc_player_id,ktc_value
2023,2023-09-07,Trey McBride,TE,8130,1253,2378
2023,2023-09-07,Wan'Dale Robinson,WR,8126,1274,2362
2023,2023-09-07,John Metchie,WR,8147,1276,2343
2023,2023-09-07,JuJu Smith-Schuster,WR,4040,,2308
2023,2023-09-07,Kenneth Gainwell,RB,7567,1032,2277
2023,2023-09-07,Will Levis,QB,9999,1402,2263
2023,2023-09-07,Darnell Mooney,WR,7090,911,2257
2023,2023-09-07,Alec Pierce,WR,8142,1285,2256
2023,2023-09-07,Elijah Mitchell,RB,7561,1013,2233
2023,2023-09-07,Jamaal Williams,RB,4149,,2205
2023,2023-09-07,Matthew Stafford,QB,421,356,2185
2023,2023-09-07,Tank Dell,WR,9502,1438,2182
2023,2023-09-07,Michael Thomas,WR,3199,,2153
2023,2023-09-07,Jakobi Meyers,WR,5947,13,2135
2023,2023-09-07,Jimmy Garoppolo,QB,1837,,2126
2023,2023-09-07,Rondale Moore,WR,7601,,2100
2023,2023-09-07,Sean Tucker,RB,9506,1400,2061
2023,2023-09-07,Justyn Ross,WR,8140,,2041
2023,2023-09-07,Rashaad Penny,RB,4985,,2036
2023,2023-09-07,Samaje Perine,RB,4147,785,2033
2023,2023-09-07,Dawson Knox,TE,5906,88,2030
2023,2023-09-07,Donovan Peoples-Jones,WR,6824,,2023
2023,2023-09-07,Tyler Higbee,TE,3271,159,2007
2023,2023-09-07,Luke Schoonmaker,TE,10871,1382,2004
2023,2023-09-07,Deuce Vaughn,RB,9505,1391,2001
2023,2023-09-07,Michael Wilson,WR,10232,1421,1991
2023,2023-09-07,Baker Mayfield,QB,4892,215,1931
2023,2023-09-07,Evan Hull,RB,9220,,1931
2023,2023-09-07,Puka Nacua,WR,9493,1426,1919
2023,2023-09-07,Darnell Washington,TE,9479,1431,1916
2023,2023-09-07,Allen Lazard,WR,5185,,1914
2023,2023-09-07,Cedric Tillman,WR,10444,1444,1912
2023,2023-09-07,Tyler Boyd,WR,3225,,1908
2023,2023-09-07,Zay Jones,WR,4080,,1904
2023,2023-09-07,Chase Brown,RB,9224,1396,1893
2023,2023-09-07,Rashid Shaheed,WR,8676,1360,1891
2023,2023-09-07,Trey Lance,QB,7610,1017,1884
2023,2023-09-07,D.J. Chark,WR,4951,,1880
2023,2023-09-07,Michael Gallup,WR,5038,,1867
2023,2023-09-07,Isaiah Hodgins,WR,6920,561,1801
2023,2023-09-07,Zamir White,RB,8139,,1794
2023,2023-09-07,Hendon Hooker,QB,9998,,1791
2023,2023-09-07,Deon Jackson,RB,7551,,1761
2023,2023-09-07,Noah Fant,TE,5857,243,1740
2023,2023-09-07,Jerome Ford,RB,8143,1229,1734
2023,2023-09-07,Dorian Thompson-Robinson,QB,10862,,1715
2023,2023-09-07,Van Jefferson,WR,6853,578,1698
2023,2023-09-07,Odell Beckham,WR,2078,,1675
2023,2023-09-07,Irv Smith,TE,6126,,1665
2023,2023-09-07,Cade Otton,TE,8111,1261,1646
2023,2023-09-07,Daniel Bellinger,TE,8225,1322,1641
2023,2023-09-07,Noah Gray,TE,7828,1059,1636
2023,2023-09-07,Ryan Tannehill,QB,1049,,1631
2023,2023-09-07,Raheem Mostert,RB,2749,,1614
2023,2023-09-07,Josh Palmer,WR,7670,,1586
2023,2023-09-07,Devin Singletary,RB,6130,238,1576
2023,2023-09-07,Zach Evans,RB,9222,,1566
2023,2023-09-07,Chase Claypool,WR,6886,,1564
2023,2023-09-07,Jerick McKinnon,RB,2161,,1544
2023,2023-09-07,Ezekiel Elliott,RB,3164,,1539
2023,2023-09-07,K.J. Osborn,WR,7066,,1534
2023,2023-09-07,Mike Gesicki,TE,4993,330,1534
2023,2023-09-07,Gerald Everett,TE,4089,,1501
2023,2023-09-07,Curtis Samuel,WR,4082,,1496
2023,2023-09-07,Kayshon Boutte,WR,9504,1446,1482
2023,2023-09-07,Hunter Renfrow,WR,5955,,1457
2023,2023-09-07,Trey Palmer,WR,9492,1452,1455
2023,2023-09-07,Hunter Henry,TE,3214,212,1454
2023,2023-09-07,Aidan O'Connell,QB,10866,1412,1435
2023,2023-09-07,Chuba Hubbard,RB,7594,1014,1434
2023,2023-09-07,Adam Thielen,WR,1689,,1427
2023,2023-09-07,Israel Abanikanda,RB,9227,1383,1426
2023,2023-09-07,Tucker Kraft,TE,9484,1418,1424
2023,2023-09-07,Ty Chandler,RB,8230,1182,1416
2023,2023-09-07,Zack Moss,RB,6845,,1413
2023,2023-09-07,Clyde Edwards-Helaire,RB,6820,,1412
2023,2023-09-07,Darius Slayton,WR,6149,77,1410
2023,2023-09-07,Parris Campbell,WR,5880,,1388
2023,2023-09-07,Mecole Hardman,WR,5917,,1385
2023,2023-09-07,Zach Wilson,QB,7538,1016,1375
2023,2023-09-07,Terrace Marshall,WR,7565,,1371
2023,2023-09-07,Chris Evans,RB,7794,,1335
2023,2023-09-07,D'Onta Foreman,RB,4111,,1334
2023,2023-09-07,Kyren Williams,RB,8150,1226,1328
2023,2023-09-07,Keaontay Ingram,RB,8221,,1308
2023,2023-09-07,Marquez Valdes-Scantling,WR,5086,,1287
2023,2023-09-07,Tyler Conklin,TE,5133,489,1283
2023,2023-09-07,Malik Willis,QB,8161,1210,1282
2023,2023-09-07,Calvin Austin III,WR,8125,1262,1281
2023,2023-09-07,Sam Darnold,QB,4943,331,1280
2023,2023-09-07,Jeffery Wilson,RB,5284,,1261
2023,2023-09-07,Xavier Hutchinson,WR,10218,1454,1261
2023,2023-09-07,Isaiah Spiller,RB,8153,,1255
2023,2023-09-07,Tyquan Thornton,WR,8188,1246,1240
2023,2023-09-07,Jelani Woods,TE,8219,,1236
2023,2023-09-07,Zach Ertz,TE,1339,305,1222
2023,2023-09-07,Khalil Shakir,WR,8134,1278,1220
2023,2023-09-07,Stetson Bennett,QB,10857,,1198
2023,2023-09-07,Gus Edwards,RB,5248,,1184
2023,2023-09-07,Greg Dortch,WR,5970,10,1183
2023,2023-09-07,Clayton Tune,QB,10217,,1177
2023,2023-09-07,Kyle Trask,QB,7605,,1145
2023,2023-09-07,A.T. Perry,WR,10863,,1138
2023,2023-09-07,Eric Gray,RB,10223,,1093
2023,2023-09-07,Kareem Hunt,RB,4098,214,1091
2023,2023-09-07,Joshua Kelley,RB,7045,,1078
2023,2023-09-07,Michael Carter,RB,7607,1035,1077
2023,2023-09-07,Jaleel McLaughlin,RB,11439,1486,1069
2023,2023-09-07,Rico Dowdle,RB,7021,555,1061
2023,2023-09-07,Joshua Dobbs,QB,4179,,1057
2023,2023-09-07,Chris Rodriguez,RB,10219,1389,1055
2023,2023-09-07,Jalen Tolbert,WR,8117,1247,1048
2023,2023-09-07,Richie James,WR,5137,,1046
2023,2023-09-07,Pierre Strong Jr.,RB,8116,,1034
2023,2023-09-07,Hayden Hurst,TE,4973,,1031
2023,2023-09-07,Tutu Atwell,WR,7562,1078,1014
2023,2023-09-07,Dyami Brown,WR,7587,1069,996
2023,2023-09-07,Tyler Huntley,QB,7083,618,979
2023,2023-09-07,Demario Douglas,WR,9501,1468,954
2023,2023-09-07,David Bell,WR,8118,1275,942
2023,2023-09-07,DeVante Parker,WR,2319,,940
2023,2023-09-07,Cole Turner,TE,8214,,931
2023,2023-09-07,Kendrick Bourne,WR,4454,153,928
2023,2023-09-07,Tyler Scott,WR,9490,1436,920
2023,2023-09-07,Albert Okwuegbunam,TE,6843,,904
2023,2023-09-07,Brenton Strange,TE,9480,1461,904
2023,2023-09-07,Charlie Jones,WR,10228,,896
2023,2023-09-07,Brevin Jordan,TE,7568,1052,882
2023,2023-09-07,Trayveon Williams,RB,6144,,865
2023,2023-09-07,Gardner Minshew,QB,6011,47,857
2023,2023-09-07,Adam Trautman,TE,6869,,848
2023,2023-09-07,Kenny McIntosh,RB,10216,1385,846
2023,2023-09-07,Jeremy Ruckert,TE,8145,1255,845
2023,2023-09-07,Laviska Shenault,WR,6814,,844
2023,2023-09-07,Robert Woods,WR,1352,,838
2023,2023-09-07,Jordan Mason,RB,8408,1330,829
2023,2023-09-07,Harrison Bryant,TE,6850,752,822
2023,2023-09-07,Ke'Shawn Vaughn,RB,6885,,821
2023,2023-09-07,Davis Mills,QB,7585,1029,819
2023,2023-09-07,Tommy Tremble,TE,7694,1054,818
2023,2023-09-07,Foster Moreau,TE,5985,,812
2023,2023-09-07,Jameis Winston,QB,2306,413,803
2023,2023-09-07,Elijah Higgins,TE,10231,1469,801
2023,2023-09-07,Tyrion Davis-Price,RB,8211,,771
2023,2023-09-07,Rakim Jarrett,WR,9495,,765
2023,2023-09-07,Devin Duvernay,WR,6847,,761
2023,2023-09-07,Brock Wright,TE,7891,1162,758
2023,2023-09-07,Justice Hill,RB,5995,368,754
2023,2023-09-07,Keaton Mitchell,RB,9511,1393,751
2023,2023-09-07,Josh Reynolds,WR,4171,,749
2023,2023-09-07,Kyle Philips,WR,8171,,743
2023,2023-09-07,Jacoby Brissett,QB,3257,20,737
2023,2023-09-07,Jonnu Smith,TE,4144,84,709
2023,2023-09-07,Colby Parkinson,TE,6865,565,702
2023,2023-09-07,Jarrett Stidham,QB,6136,,689
2023,2023-09-07,Taylor Heinicke,QB,2711,,687
2023,2023-09-07,Taysom Hill,TE,4381,,680
2023,2023-09-07,Dontayvion Wicks,WR,9486,1448,679
2023,2023-09-07,Myles Gaskin,RB,5980,,679
2023,2023-09-07,Tre Tucker,WR,10213,1460,673
2023,2023-09-07,Mike White,QB,5089,,670
2023,2023-09-07,Quez Watkins,WR,6927,,667
2023,2023-09-07,Parker Washington,WR,9487,1445,666
2023,2023-09-07,Cordarrelle Patterson,RB,1535,,659
2023,2023-09-07,Bailey Zappe,QB,8157,,655
2023,2023-09-07,Kene Nwangwu,RB,7720,,653
2023,2023-09-07,Chase Edmonds,RB,5000,,652
2023,2023-09-07,Charlie Kolar,TE,8127,1254,646
2023,2023-09-07,Peyton Hendershot,TE,8197,,645
2023,2023-09-07,Jauan Jennings,WR,7049,576,641
2023,2023-09-07,Salvon Ahmed,RB,6918,,635
2023,2023-09-07,Deonte Harty,WR,6234,,630
2023,2023-09-07,DeWayne McBride,RB,9512,,626
2023,2023-09-07,Boston Scott,RB,5122,,622
2023,2023-09-07,Jalen Guyton,WR,6421,,613
2023,2023-09-07,Noah Brown,WR,4234,,610
2023,2023-09-07,Ben Skowronek,WR,7757,,604
2023,2023-09-07,Isaiah McKenzie,WR,4197,,596
2023,2023-09-07,Julius Chestnut,RB,8254,1325,585
2023,2023-09-07,Austin Hooper,TE,3202,,564
2023,2023-09-07,Hassan Haskins,RB,8123,1191,553
2023,2023-09-07,Justin Shorter,WR,9489,,553
2023,2023-09-07,Cedrick Wilson,WR,5113,,545
2023,2023-09-07,DeeJay Dallas,RB,6931,,534
2023,2023-09-07,Drew Lock,QB,5854,33,531
2023,2023-09-07,D'Ernest Johnson,RB,6694,,514
2023,2023-09-07,Deneric Prince,RB,10870,,511
2023,2023-09-07,Nick Westbrook-Ikhine,WR,7496,950,509
2023,2023-09-07,Nyheim Hines,RB,5347,,507
2023,2023-09-07,Donald Parham,TE,6074,,500
2023,2023-09-07,Ihmir Smith-Marsette,WR,7559,,490
2023,2023-09-07,Kylen Granson,TE,7602,,486
2023,2023-09-07,Zonovan Knight,RB,8122,,482
2023,2023-09-07,Olamide Zaccheaus,WR,6271,609,481
2023,2023-09-07,Andrei Iosivas,WR,10226,1422,477
2023,2023-09-07,Equanimeous St. Brown,WR,5323,,474
2023,2023-09-07,Kalif Raymond,WR,3634,822,474
2023,2023-09-07,Jake Haener,QB,10215,,473
2023,2023-09-07,Will Dissly,TE,5010,,473
2023,2023-09-07,Samori Toure,WR,8235,,469
2023,2023-09-07,Braxton Berrios,WR,5121,,468
2023,2023-09-07,Cameron Latu,TE,10210,,467
2023,2023-09-07,KJ Hamler,WR,6805,,457
2023,2023-09-07,Raheem Blackshear,RB,8255,,443
2023,2023-09-07,Eno Benjamin,RB,6951,,440
2023,2023-09-07,Danny Gray,WR,8176,,434
2023,2023-09-07,Jalen Nailor,WR,8180,1245,433
2023,2023-09-07,Tre'Quan Smith,WR,5026,,431
2023,2023-09-07,Marcus Mariota,QB,2307,23,430
2023,2023-09-07,Mitchell Trubisky,QB,3976,,425
2023,2023-09-07,Hunter Long,TE,7535,,423
2023,2023-09-07,Denzel Mims,WR,6849,,411
2023,2023-09-07,Jaren Hall,QB,9231,,411
2023,2023-09-07,Tylan Wallace,WR,7595,,411
2023,2023-09-07,Jason Brownlee,WR,11311,,407
2023,2023-09-07,Anthony Schwartz,WR,7533,,403
2023,2023-09-07,Demarcus Robinson,WR,3286,52,403
2023,2023-09-07,Gary Brightwell,RB,7529,,392
2023,2023-09-07,Malik Davis,RB,8800,1197,392
2023,2023-09-07,Marquez Callaway,WR,6989,,389
2023,2023-09-07,Erik Ezukanma,WR,8114,,382
2023,2023-09-07,Jamal Agnew,WR,4198,,381
2023,2023-09-07,Josh Oliver,TE,5973,,381
2023,2023-09-07,John Bates,TE,7716,,374
2023,2023-09-07,Craig Reynolds,RB,6659,,358
2023,2023-09-07,Scotty Miller,WR,6290,,358
2023,2023-09-07,Mo Alie-Cox,TE,4054,,354
2023,2023-09-07,Trey Sermon,RB,7593,,346
2023,2023-09-07,Drew Sample,TE,6001,,343
2023,2023-09-07,Bryce Ford-Wheaton,WR,9499,,342
2023,2023-09-07,Kevin Harris,RB,8174,,326
2023,2023-09-07,Teagan Quitoriano,TE,8227,,326
2023,2023-09-07,Nelson Agholor,WR,2325,,323
2023,2023-09-07,KaVontae Turpin,WR,8917,1336,322
2023,2023-09-07,James Robinson,RB,6955,,320
2023,2023-09-07,Durham Smythe,TE,5008,,311
2023,2023-09-07,Tyler Johnson,WR,6960,572,292
2023,2023-09-07,Max Duggan,QB,10233,,291
2023,2023-09-07,Tyler Badie,RB,8208,1206,291
2023,2023-09-07,Ian Thomas,TE,4995,,278
2023,2023-09-07,Jaelon Darden,WR,7713,,261
2023,2023-09-07,Lil'Jordan Humphrey,WR,5938,177,258
2023,2023-09-07,Ty Johnson,RB,6039,6,251
2023,2023-09-07,Trenton Irwin,WR,6598,,187
2023,2023-09-07,David Moore,WR,4274,,151
2023,2023-09-07,Tim Patrick,WR,4351,,1
2023,2023-09-07,Andrew Ogletree,TE,8489,,0
2023,2023-09-07,Bo Melton,WR,8204,1244,0
2023,2023-09-07,Brandon Powell,WR,5695,,0
2023,2023-09-07,Chris Brooks,RB,11370,1490,0
2023,2023-09-07,Davis Allen,TE,10214,1434,0
2023,2023-09-07,Derius Davis,WR,10234,1473,0
2023,2023-09-07,Deven Thompkins,WR,8253,,0
2023,2023-09-07,Emanuel Wilson,RB,11435,1515,0
2023,2023-09-07,Emari Demercado,RB,11199,1481,0
2023,2023-09-07,Grant Calcaterra,TE,8177,1263,0
2023,2023-09-07,Jake Bobo,WR,10867,1488,0
2023,2023-09-07,Jake Browning,QB,6111,,0
2023,2023-09-07,Jake Tonges,TE,8698,1356,0
2023,2023-09-07,Joe Flacco,QB,19,722,0
2023,2023-09-07,Justin Watson,WR,5374,,0
2023,2023-09-07,Malik Cunningham,WR,10860,,0
2023,2023-09-07,Malik Heath,WR,11210,1502,0
2023,2023-09-07,Mason Rudolph,QB,4972,110,0
2023,2023-09-07,Nick Mullens,QB,4464,,0
2023,2023-09-07,Ronnie Bell,WR,10221,,0
2023,2023-09-07,Ronnie Rivers,RB,8195,,0
2023,2023-09-07,Tanner Hudson,TE,5409,,0
2023,2023-09-07,Tommy DeVito,QB,11292,,0
2023,2023-09-07,Tyrod Taylor,QB,827,647,0
2023,2023-09-07,Tyson Bagent,QB,11256,1478,0
2023,2023-09-07,Xavier Gipson,WR,11306,1504,0
2024,2024-09-05,Patrick Mahomes,QB,4046,272,9992
2024,2024-09-05,Josh Allen,QB,4984,365,9975
2024,2024-09-05,CeeDee Lamb,WR,6786,546,9796
2024,2024-09-05,Justin Jefferson,WR,6794,542,9449
2024,2024-09-05,C.J. Stroud,QB,9758,1403,9304
2024,2024-09-05,Amon-Ra St. Brown,WR,7547,1010,8857
2024,2024-09-05,Bijan Robinson,RB,9509,1414,8695
2024,2024-09-05,Lamar Jackson,QB,4881,372,8641
2024,2024-09-05,Jalen Hurts,QB,6904,595,8621
2024,2024-09-05,Ja'Marr Chase,WR,7564,1004,8538
2024,2024-09-05,Marvin Harrison Jr.,WR,11628,1585,8293
2024,2024-09-05,Breece Hall,RB,8155,1224,8273
2024,2024-09-05,Caleb Williams,QB,11560,1550,8226
2024,2024-09-05,Sam LaPorta,TE,10859,1429,7603
2024,2024-09-05,Joe Burrow,QB,6770,601,7517
2024,2024-09-05,Jordan Love,QB,6804,596,7370
2024,2024-09-05,Jahmyr Gibbs,RB,9221,1415,7319
2024,2024-09-05,Garrett Wilson,WR,8146,1270,7302
2024,2024-09-05,Christian McCaffrey,RB,4034,283,7268
2024,2024-09-05,Anthony Richardson,QB,9229,1405,7220
2024,2024-09-05,Puka Nacua,WR,9493,1426,6957
2024,2024-09-05,Kyler Murray,QB,5849,379,6875
2024,2024-09-05,A.J. Brown,WR,5859,217,6867
2024,2024-09-05,Jayden Daniels,QB,11566,1552,6852
2024,2024-09-05,Malik Nabers,WR,11632,1586,6844
2024,2024-09-05,Tyreek Hill,WR,3321,286,6738
2024,2024-09-05,Justin Herbert,QB,6797,599,6485
2024,2024-09-05,Trey McBride,TE,8130,1253,6233
2024,2024-09-05,Drake London,WR,8112,1268,6088
2024,2024-09-05,Jonathan Taylor,RB,6813,634,6050
2024,2024-09-05,Jaylen Waddle,WR,7526,1007,5988
2024,2024-09-05,Dalton Kincaid,TE,10236,1428,5985
2024,2024-09-05,Trevor Lawrence,QB,7523,1094,5963
2024,2024-09-05,De'Von Achane,RB,9226,1398,5905
2024,2024-09-05,Chris Olave,WR,8144,1271,5834
2024,2024-09-05,Brandon Aiyuk,WR,6803,538,5809
2024,2024-09-05,Nico Collins,WR,7569,1040,5769
2024,2024-09-05,Brock Bowers,TE,11604,1612,5765
2024,2024-09-05,Rome Odunze,WR,11620,1587,5687
2024,2024-09-05,DeVonta Smith,WR,7525,1005,5679
2024,2024-09-05,Brock Purdy,QB,8183,1214,5541
2024,2024-09-05,Travis Etienne,RB,7543,1030,5470
2024,2024-09-05,Dak Prescott,QB,3294,371,5387
2024,2024-09-05,Kyle Pitts,TE,7553,1051,5348
2024,2024-09-05,Tua Tagovailoa,QB,6768,600,5303
2024,2024-09-05,D.J. Moore,WR,4983,304,5270
2024,2024-09-05,DK Metcalf,WR,5846,224,5224
2024,2024-09-05,Saquon Barkley,RB,4866,1,5152
2024,2024-09-05,Kyren Williams,RB,8150,1226,5142
2024,2024-09-05,Tank Dell,WR,9502,1438,5118
2024,2024-09-05,Kenneth Walker III,RB,8151,1227,5112
2024,2024-09-05,Isiah Pacheco,RB,8205,1266,4963
2024,2024-09-05,Mark Andrews,TE,5012,366,4957
2024,2024-09-05,Rashee Rice,WR,10229,1447,4934
2024,2024-09-05,Drake Maye,QB,11564,1551,4904
2024,2024-09-05,Michael Pittman,WR,6819,536,4893
2024,2024-09-05,Brian Thomas Jr.,WR,11631,1589,4838
2024,2024-09-05,Jared Goff,QB,3163,388,4836
2024,2024-09-05,Tee Higgins,WR,6801,543,4775
2024,2024-09-05,Xavier Worthy,WR,11624,1591,4745
2024,2024-09-05,Jaxon Smith-Njigba,WR,9488,1437,4717
2024,2024-09-05,Zay Flowers,WR,9997,1443,4707
2024,2024-09-05,James Cook,RB,8138,1231,4694
2024,2024-09-05,Jonathon Brooks,RB,11583,1568,4694
2024,2024-09-05,George Pickens,WR,8137,1279,4650
2024,2024-09-05,Deebo Samuel,WR,5872,383,4566
2024,2024-09-05,Travis Kelce,TE,1466,264,4498
2024,2024-09-05,Bo Nix,QB,11563,1553,4478
2024,2024-09-05,T.J. Hockenson,TE,5844,247,4433
2024,2024-09-05,Josh Jacobs,RB,5850,303,4407
2024,2024-09-05,J.J. McCarthy,QB,11565,1555,4382
2024,2024-09-05,Jordan Addison,WR,9756,1420,4107
2024,2024-09-05,Ladd McConkey,WR,11635,1598,4092
2024,2024-09-05,Jayden Reed,WR,10222,1419,4082
2024,2024-09-05,Cooper Kupp,WR,4039,310,4080
2024,2024-09-05,Rachaad White,RB,8136,1180,4070
2024,2024-09-05,Keon Coleman,WR,11637,1588,3969
2024,2024-09-05,Davante Adams,WR,2133,277,3960
2024,2024-09-05,Bryce Young,QB,9228,1456,3952
2024,2024-09-05,Mike Evans,WR,2216,275,3943
2024,2024-09-05,George Kittle,TE,4217,298,3906
2024,2024-09-05,Michael Penix Jr.,QB,11559,1554,3831
2024,2024-09-05,Terry McLaurin,WR,5927,328,3788
2024,2024-09-05,Will Levis,QB,9999,1402,3784
2024,2024-09-05,Evan Engram,TE,4066,229,3738
2024,2024-09-05,Jake Ferguson,TE,8110,1258,3738
2024,2024-09-05,Derrick Henry,RB,3198,296,3719
2024,2024-09-05,Trey Benson,RB,11589,1565,3653
2024,2024-09-05,David Njoku,TE,4033,252,3597
2024,2024-09-05,Amari Cooper,WR,2309,,3453
2024,2024-09-05,Christian Watson,WR,8167,1248,3408
2024,2024-09-05,Tyjae Spears,RB,9508,1417,3406
2024,2024-09-05,Baker Mayfield,QB,4892,215,3403
2024,2024-09-05,Christian Kirk,WR,4950,221,3402
2024,2024-09-05,Chris Godwin,WR,4037,299,3382
2024,2024-09-05,D'Andre Swift,RB,6790,639,3377
2024,2024-09-05,Joe Mixon,RB,4018,273,3343
2024,2024-09-05,Javonte Williams,RB,7588,1033,3341
2024,2024-09-05,Adonai Mitchell,WR,11625,1597,3339
2024,2024-09-05,Rhamondre Stevenson,RB,7611,1036,3337
2024,2024-09-05,Calvin Ridley,WR,4981,293,3317
2024,2024-09-05,Alvin Kamara,RB,4035,282,3309
2024,2024-09-05,Ben Sinnott,TE,11596,1615,3307
2024,2024-09-05,Stefon Diggs,WR,2449,262,3285
2024,2024-09-05,David Montgomery,RB,5892,288,3284
2024,2024-09-05,Kirk Cousins,QB,1166,396,3274
2024,2024-09-05,Diontae Johnson,WR,5937,,3246
2024,2024-09-05,Blake Corum,RB,11586,1564,3244
2024,2024-09-05,Jameson Williams,WR,8148,1273,3241
2024,2024-09-05,Najee Harris,RB,7528,1031,3236
2024,2024-09-05,Zamir White,RB,8139,,3218
2024,2024-09-05,Brian Robinson,RB,8154,1232,3216
2024,2024-09-05,Romeo Doubs,WR,8121,1238,3170
2024,2024-09-05,Jaylen Warren,RB,8228,1201,3161
2024,2024-09-05,Ja'Lynn Polk,WR,11619,1602,3142
2024,2024-09-05,Chase Brown,RB,9224,1396,3117
2024,2024-09-05,Xavier Legette,WR,11626,1610,3103
2024,2024-09-05,Matthew Stafford,QB,421,356,3099
2024,2024-09-05,Jerome Ford,RB,8143,1229,3095
2024,2024-09-05,James Conner,RB,4137,268,3093
2024,2024-09-05,Jaylen Wright,RB,11643,1581,3086
2024,2024-09-05,Deshaun Watson,QB,4017,261,3055
2024,2024-09-05,Pat Freiermuth,TE,7600,1053,3019
2024,2024-09-05,Luke Musgrave,TE,9481,1430,3008
2024,2024-09-05,Isaiah Likely,TE,8131,1257,2998
2024,2024-09-05,Tony Pollard,RB,5967,344,2997
2024,2024-09-05,Cole Kmet,TE,6826,569,2958
2024,2024-09-05,Khalil Shakir,WR,8134,1278,2948
2024,2024-09-05,Dontayvion Wicks,WR,9486,1448,2945
2024,2024-09-05,Aaron Jones,RB,4199,301,2917
2024,2024-09-05,Marquise Brown,WR,5848,311,2909
2024,2024-09-05,Dalton Schultz,TE,5001,487,2908
2024,2024-09-05,Dallas Goedert,TE,5022,382,2907
2024,2024-09-05,Josh Downs,WR,9500,1440,2904
2024,2024-09-05,Ricky Pearsall,WR,11638,1593,2848
2024,2024-09-05,Zach Charbonnet,RB,9753,1384,2839
2024,2024-09-05,MarShawn Lloyd,RB,11581,1575,2814
2024,2024-09-05,Keenan Allen,WR,1479,265,2788
2024,2024-09-05,Courtland Sutton,WR,5045,226,2773
2024,2024-09-05,Josh Palmer,WR,7670,,2701
2024,2024-09-05,Justin Fields,QB,7591,1015,2688
2024,2024-09-05,Zack Moss,RB,6845,,2681
2024,2024-09-05,Raheem Mostert,RB,2749,,2675
2024,2024-09-05,Geno Smith,QB,1373,671,2672
2024,2024-09-05,Jalen McMillan,WR,11618,1599,2655
2024,2024-09-05,Jermaine Burton,WR,11640,,2613
2024,2024-09-05,Braelon Allen,RB,11576,1567,2591
2024,2024-09-05,Nick Chubb,RB,4988,,2579
2024,2024-09-05,Devin Singletary,RB,6130,238,2576
2024,2024-09-05,Jerry Jeudy,WR,6783,545,2569
2024,2024-09-05,Michael Mayer,TE,9482,1427,2565
2024,2024-09-05,Bucky Irving,RB,11584,1569,2561
2024,2024-09-05,Rashid Shaheed,WR,8676,1360,2554
2024,2024-09-05,Jaleel McLaughlin,RB,11439,1486,2551
2024,2024-09-05,Rico Dowdle,RB,7021,555,2536
2024,2024-09-05,Aaron Rodgers,QB,96,235,2534
2024,2024-09-05,Michael Wilson,WR,10232,1421,2522
2024,2024-09-05,Roman Wilson,WR,11630,1600,2499
2024,2024-09-05,Jakobi Meyers,WR,5947,13,2494
2024,2024-09-05,Tyler Allgeier,RB,8132,1228,2460
2024,2024-09-05,Demario Douglas,WR,9501,1468,2446
2024,2024-09-05,Luke McCaffrey,WR,11650,1606,2438
2024,2024-09-05,Daniel Jones,QB,5870,87,2424
2024,2024-09-05,Greg Dulcich,TE,8172,1256,2405
2024,2024-09-05,Cade Otton,TE,8111,1261,2397
2024,2024-09-05,Tucker Kraft,TE,9484,1418,2396
2024,2024-09-05,Ja'Tavion Sanders,TE,11600,1614,2392
2024,2024-09-05,Chuba Hubbard,RB,7594,1014,2391
2024,2024-09-05,Javon Baker,WR,11645,1608,2384
2024,2024-09-05,Keaton Mitchell,RB,9511,1393,2380
2024,2024-09-05,Curtis Samuel,WR,4082,,2377
2024,2024-09-05,DeAndre Hopkins,WR,1426,,2364
2024,2024-09-05,Gus Edwards,RB,5248,,2362
2024,2024-09-05,Ray Davis,RB,11575,1574,2320
2024,2024-09-05,Sam Darnold,QB,4943,331,2317
2024,2024-09-05,J.K. Dobbins,RB,6806,636,2312
2024,2024-09-05,Gardner Minshew,QB,6011,47,2300
2024,2024-09-05,Gabriel Davis,WR,6943,533,2294
2024,2024-09-05,Troy Franklin,WR,11627,1590,2287
2024,2024-09-05,Marvin Mims,WR,9494,1442,2275
2024,2024-09-05,Audric Estime,RB,11579,1566,2262
2024,2024-09-05,Jordan Mason,RB,8408,1330,2217
2024,2024-09-05,Derek Carr,QB,2028,,2212
2024,2024-09-05,Malachi Corley,WR,11617,1607,2168
2024,2024-09-05,Austin Ekeler,RB,4663,,2166
2024,2024-09-05,Darnell Mooney,WR,7090,911,2151
2024,2024-09-05,Theo Johnson,TE,11597,1620,2127
2024,2024-09-05,Tyler Lockett,WR,2374,,2078
2024,2024-09-05,Kendre Miller,RB,9757,1386,2074
2024,2024-09-05,Spencer Rattler,QB,11562,1557,2069
2024,2024-09-05,Quentin Johnston,WR,9754,1441,2059
2024,2024-09-05,Rashod Bateman,WR,7571,1070,2056
2024,2024-09-05,Chigoziem Okonkwo,TE,8210,1320,2053
2024,2024-09-05,Jahan Dotson,WR,8119,1272,2048
2024,2024-09-05,Russell Wilson,QB,1234,,2048
2024,2024-09-05,Wan'Dale Robinson,WR,8126,1274,2047
2024,2024-09-05,Ty Chandler,RB,8230,1182,2005
2024,2024-09-05,Tank Bigsby,RB,9225,1401,2003
2024,2024-09-05,Khalil Herbert,RB,7608,,1999
2024,2024-09-05,Roschon Johnson,RB,10235,1390,1994
2024,2024-09-05,Noah Fant,TE,5857,243,1981
2024,2024-09-05,Mike Williams,WR,4068,,1941
