season,pos_a,pos_b,pair_key,player_a,player_b,player_id_a,player_id_b,value_a,value_b,value_gap,hvorp_a,hvorp_b,delta
2023,QB,TE,QB_vs_TE,Baker Mayfield,Noah Fant,4892,5857,1931,1740,191,267.9,57.4,210.5
2023,QB,TE,QB_vs_TE,Dorian Thompson-Robinson,Noah Fant,10862,5857,1715,1740,-25,22.1,57.4,-35.3
2023,QB,TE,QB_vs_TE,Dorian Thompson-Robinson,Irv Smith,10862,6126,1715,1665,50,22.1,24.5,-2.4
2023,QB,TE,QB_vs_TE,Dorian Thompson-Robinson,Cade Otton,10862,8111,1715,1646,69,22.1,89,-66.9
2023,QB,TE,QB_vs_TE,Dorian Thompson-Robinson,Daniel Bellinger,10862,8225,1715,1641,74,22.1,38,-15.9
2023,QB,TE,QB_vs_TE,Dorian Thompson-Robinson,Noah Gray,10862,7828,1715,1636,79,22.1,56.6,-34.5
2023,QB,TE,QB_vs_TE,Dorian Thompson-Robinson,Mike Gesicki,10862,4993,1715,1534,181,22.1,49.9,-27.8
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Noah Fant,1049,5857,1631,1740,-109,67.6,57.4,10.2
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Irv Smith,1049,6126,1631,1665,-34,67.6,24.5,43.1
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Cade Otton,1049,8111,1631,1646,-15,67.6,89,-21.4
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Daniel Bellinger,1049,8225,1631,1641,-10,67.6,38,29.6
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Noah Gray,1049,7828,1631,1636,-5,67.6,56.6,11
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Mike Gesicki,1049,4993,1631,1534,97,67.6,49.9,17.7
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Gerald Everett,1049,4089,1631,1501,130,67.6,84.7,-17.1
2023,QB,TE,QB_vs_TE,Ryan Tannehill,Hunter Henry,1049,3214,1631,1454,177,67.6,98.9,-31.3
2023,QB,TE,QB_vs_TE,Aidan O'Connell,Mike Gesicki,10866,4993,1435,1534,-99,108,49.9,58.1
2023,QB,TE,QB_vs_TE,Aidan O'Connell,Gerald Everett,10866,4089,1435,1501,-66,108,84.7,23.3
2023,QB,TE,QB_vs_TE,Aidan O'Connell,Hunter Henry,10866,3214,1435,1454,-19,108,98.9,9.1
2023,QB,TE,QB_vs_TE,Aidan O'Connell,Tucker Kraft,10866,9484,1435,1424,11,108,58.4,49.6
2023,QB,TE,QB_vs_TE,Aidan O'Connell,Tyler Conklin,10866,5133,1435,1283,152,108,90,18
2023,QB,TE,QB_vs_TE,Zach Wilson,Mike Gesicki,7538,4993,1375,1534,-159,119.9,49.9,70
2023,QB,TE,QB_vs_TE,Zach Wilson,Gerald Everett,7538,4089,1375,1501,-126,119.9,84.7,35.2
2023,QB,TE,QB_vs_TE,Zach Wilson,Hunter Henry,7538,3214,1375,1454,-79,119.9,98.9,21
2023,QB,TE,QB_vs_TE,Zach Wilson,Tucker Kraft,7538,9484,1375,1424,-49,119.9,58.4,61.5
2023,QB,TE,QB_vs_TE,Zach Wilson,Tyler Conklin,7538,5133,1375,1283,92,119.9,90,29.9
2023,QB,TE,QB_vs_TE,Zach Wilson,Zach Ertz,7538,1339,1375,1222,153,119.9,38.2,81.7
2023,QB,TE,QB_vs_TE,Malik Willis,Hunter Henry,8161,3214,1282,1454,-172,3.1,98.9,-95.8
2023,QB,TE,QB_vs_TE,Malik Willis,Tucker Kraft,8161,9484,1282,1424,-142,3.1,58.4,-55.3
2023,QB,TE,QB_vs_TE,Malik Willis,Tyler Conklin,8161,5133,1282,1283,-1,3.1,90,-86.9
2023,QB,TE,QB_vs_TE,Malik Willis,Zach Ertz,8161,1339,1282,1222,60,3.1,38.2,-35.1
2023,QB,TE,QB_vs_TE,Sam Darnold,Hunter Henry,4943,3214,1280,1454,-174,5.9,98.9,-93
2023,QB,TE,QB_vs_TE,Sam Darnold,Tucker Kraft,4943,9484,1280,1424,-144,5.9,58.4,-52.5
2023,QB,TE,QB_vs_TE,Sam Darnold,Tyler Conklin,4943,5133,1280,1283,-3,5.9,90,-84.1
2023,QB,TE,QB_vs_TE,Sam Darnold,Zach Ertz,4943,1339,1280,1222,58,5.9,38.2,-32.3
2023,QB,TE,QB_vs_TE,Clayton Tune,Tyler Conklin,10217,5133,1177,1283,-106,7.4,90,-82.6
2023,QB,TE,QB_vs_TE,Clayton Tune,Zach Ertz,10217,1339,1177,1222,-45,7.4,38.2,-30.8
2023,QB,TE,QB_vs_TE,Clayton Tune,Hayden Hurst,10217,4973,1177,1031,146,7.4,33.4,-26
2023,QB,TE,QB_vs_TE,Joshua Dobbs,Zach Ertz,4179,1339,1057,1222,-165,200.7,38.2,162.5
2023,QB,TE,QB_vs_TE,Joshua Dobbs,Hayden Hurst,4179,4973,1057,1031,26,200.7,33.4,167.3
2023,QB,TE,QB_vs_TE,Joshua Dobbs,Cole Turner,4179,8214,1057,931,126,200.7,17.5,183.2
2023,QB,TE,QB_vs_TE,Joshua Dobbs,Brenton Strange,4179,9480,1057,904,153,200.7,12,188.7
2023,QB,TE,QB_vs_TE,Joshua Dobbs,Brevin Jordan,4179,7568,1057,882,175,200.7,42.4,158.3
2023,QB,TE,QB_vs_TE,Tyler Huntley,Hayden Hurst,7083,4973,979,1031,-52,11.8,33.4,-21.6
2023,QB,TE,QB_vs_TE,Tyler Huntley,Cole Turner,7083,8214,979,931,48,11.8,17.5,-5.7
2023,QB,TE,QB_vs_TE,Tyler Huntley,Brenton Strange,7083,9480,979,904,75,11.8,12,-0.2
2023,QB,TE,QB_vs_TE,Tyler Huntley,Brevin Jordan,7083,7568,979,882,97,11.8,42.4,-30.6
2023,QB,TE,QB_vs_TE,Tyler Huntley,Adam Trautman,7083,6869,979,848,131,11.8,46.8,-35
2023,QB,TE,QB_vs_TE,Tyler Huntley,Jeremy Ruckert,7083,8145,979,845,134,11.8,23.1,-11.3
2023,QB,TE,QB_vs_TE,Tyler Huntley,Harrison Bryant,7083,6850,979,822,157,11.8,31.4,-19.6
2023,QB,TE,QB_vs_TE,Tyler Huntley,Tommy Tremble,7083,7694,979,818,161,11.8,46.8,-35
2023,QB,TE,QB_vs_TE,Tyler Huntley,Foster Moreau,7083,5985,979,812,167,11.8,35,-23.2
2023,QB,TE,QB_vs_TE,Tyler Huntley,Elijah Higgins,7083,10231,979,801,178,11.8,25.1,-13.3
2023,QB,TE,QB_vs_TE,Gardner Minshew,Hayden Hurst,6011,4973,857,1031,-174,187.7,33.4,154.3
2023,QB,TE,QB_vs_TE,Gardner Minshew,Cole Turner,6011,8214,857,931,-74,187.7,17.5,170.2
2023,QB,TE,QB_vs_TE,Gardner Minshew,Brenton Strange,6011,9480,857,904,-47,187.7,12,175.7
2023,QB,TE,QB_vs_TE,Gardner Minshew,Brevin Jordan,6011,7568,857,882,-25,187.7,42.4,145.3
2023,QB,TE,QB_vs_TE,Gardner Minshew,Adam Trautman,6011,6869,857,848,9,187.7,46.8,140.9
2023,QB,TE,QB_vs_TE,Gardner Minshew,Jeremy Ruckert,6011,8145,857,845,12,187.7,23.1,164.6
2023,QB,TE,QB_vs_TE,Gardner Minshew,Harrison Bryant,6011,6850,857,822,35,187.7,31.4,156.3
2023,QB,TE,QB_vs_TE,Gardner Minshew,Tommy Tremble,6011,7694,857,818,39,187.7,46.8,140.9
2023,QB,TE,QB_vs_TE,Gardner Minshew,Foster Moreau,6011,5985,857,812,45,187.7,35,152.7
2023,QB,TE,QB_vs_TE,Gardner Minshew,Elijah Higgins,6011,10231,857,801,56,187.7,25.1,162.6
2023,QB,TE,QB_vs_TE,Gardner Minshew,Brock Wright,6011,7891,857,758,99,187.7,21.6,166.1
2023,QB,TE,QB_vs_TE,Davis Mills,Cole Turner,7585,8214,819,931,-112,17.8,17.5,0.3
2023,QB,TE,QB_vs_TE,Davis Mills,Brenton Strange,7585,9480,819,904,-85,17.8,12,5.8
2023,QB,TE,QB_vs_TE,Davis Mills,Brevin Jordan,7585,7568,819,882,-63,17.8,42.4,-24.6
2023,QB,TE,QB_vs_TE,Davis Mills,Adam Trautman,7585,6869,819,848,-29,17.8,46.8,-29
2023,QB,TE,QB_vs_TE,Davis Mills,Jeremy Ruckert,7585,8145,819,845,-26,17.8,23.1,-5.3
2023,QB,TE,QB_vs_TE,Davis Mills,Harrison Bryant,7585,6850,819,822,-3,17.8,31.4,-13.6
2023,QB,TE,QB_vs_TE,Davis Mills,Tommy Tremble,7585,7694,819,818,1,17.8,46.8,-29
2023,QB,TE,QB_vs_TE,Davis Mills,Foster Moreau,7585,5985,819,812,7,17.8,35,-17.2
2023,QB,TE,QB_vs_TE,Davis Mills,Elijah Higgins,7585,10231,819,801,18,17.8,25.1,-7.3
2023,QB,TE,QB_vs_TE,Davis Mills,Brock Wright,7585,7891,819,758,61,17.8,21.6,-3.8
2023,QB,TE,QB_vs_TE,Jameis Winston,Cole Turner,2306,8214,803,931,-128,12,17.5,-5.5
2023,QB,TE,QB_vs_TE,Jameis Winston,Brenton Strange,2306,9480,803,904,-101,12,12,0
2023,QB,TE,QB_vs_TE,Jameis Winston,Brevin Jordan,2306,7568,803,882,-79,12,42.4,-30.4
2023,QB,TE,QB_vs_TE,Jameis Winston,Adam Trautman,2306,6869,803,848,-45,12,46.8,-34.8
2023,QB,TE,QB_vs_TE,Jameis Winston,Jeremy Ruckert,2306,8145,803,845,-42,12,23.1,-11.1
2023,QB,TE,QB_vs_TE,Jameis Winston,Harrison Bryant,2306,6850,803,822,-19,12,31.4,-19.4
2023,QB,TE,QB_vs_TE,Jameis Winston,Tommy Tremble,2306,7694,803,818,-15,12,46.8,-34.8
2023,QB,TE,QB_vs_TE,Jameis Winston,Foster Moreau,2306,5985,803,812,-9,12,35,-23
2023,QB,TE,QB_vs_TE,Jameis Winston,Elijah Higgins,2306,10231,803,801,2,12,25.1,-13.1
2023,QB,TE,QB_vs_TE,Jameis Winston,Brock Wright,2306,7891,803,758,45,12,21.6,-9.6
2023,RB,WR,RB_vs_WR,Christian McCaffrey,Chris Olave,4034,8144,6612,6774,-162,324.3,132.7,191.6
2023,RB,WR,RB_vs_WR,Jahmyr Gibbs,DeVonta Smith,9221,7525,6403,6336,67,181.1,146.6,34.5
2023,RB,WR,RB_vs_WR,Jahmyr Gibbs,Tyreek Hill,9221,3321,6403,6311,92,181.1,243.2,-62.1
2023,RB,WR,RB_vs_WR,Breece Hall,Jaxon Smith-Njigba,8155,9488,6064,5934,130,187.5,85.4,102.1
2023,RB,WR,RB_vs_WR,Saquon Barkley,Jaxon Smith-Njigba,4866,9488,5908,5934,-26,160.5,85.4,75.1
2023,RB,WR,RB_vs_WR,Saquon Barkley,Drake London,4866,8112,5908,5723,185,160.5,101.3,59.2
2023,RB,WR,RB_vs_WR,Nick Chubb,Drake London,4988,8112,5561,5723,-162,19.1,101.3,-82.2
2023,RB,WR,RB_vs_WR,Nick Chubb,Tee Higgins,4988,6801,5561,5672,-111,19.1,95.6,-76.5
2023,RB,WR,RB_vs_WR,Nick Chubb,Stefon Diggs,4988,2449,5561,5625,-64,19.1,158.1,-139
2023,RB,WR,RB_vs_WR,Nick Chubb,DK Metcalf,4988,5846,5561,5560,1,19.1,158.4,-139.3
2023,RB,WR,RB_vs_WR,Tony Pollard,Drake London,5967,8112,5541,5723,-182,153,101.3,51.7
2023,RB,WR,RB_vs_WR,Tony Pollard,Tee Higgins,5967,6801,5541,5672,-131,153,95.6,57.4
2023,RB,WR,RB_vs_WR,Tony Pollard,Stefon Diggs,5967,2449,5541,5625,-84,153,158.1,-5.1
2023,RB,WR,RB_vs_WR,Tony Pollard,DK Metcalf,5967,5846,5541,5560,-19,153,158.4,-5.4
2023,RB,WR,RB_vs_WR,Josh Jacobs,DK Metcalf,5850,5846,5385,5560,-175,144.1,158.4,-14.3
2023,RB,WR,RB_vs_WR,Jonathan Taylor,Jordan Addison,6813,9756,5301,5132,169,111.8,139.6,-27.8
2023,RB,WR,RB_vs_WR,Jonathan Taylor,Davante Adams,6813,2133,5301,5120,181,111.8,151.8,-40
2023,RB,WR,RB_vs_WR,Travis Etienne,Jordan Addison,7543,9756,5280,5132,148,215.7,139.6,76.1
2023,RB,WR,RB_vs_WR,Travis Etienne,Davante Adams,7543,2133,5280,5120,160,215.7,151.8,63.9
2023,RB,WR,RB_vs_WR,Austin Ekeler,Jordan Addison,4663,9756,5260,5132,128,129.5,139.6,-10.1
2023,RB,WR,RB_vs_WR,Austin Ekeler,Davante Adams,4663,2133,5260,5120,140,129.5,151.8,-22.3
2023,RB,WR,RB_vs_WR,Kenneth Walker III,Jordan Addison,8151,9756,5030,5132,-102,162.3,139.6,22.7
2023,RB,WR,RB_vs_WR,Kenneth Walker III,Davante Adams,8151,2133,5030,5120,-90,162.3,151.8,10.5
2023,RB,WR,RB_vs_WR,Kenneth Walker III,Christian Watson,8151,8167,5030,4980,50,162.3,73.3,89
2023,RB,WR,RB_vs_WR,Kenneth Walker III,Jahan Dotson,8151,8119,5030,4900,130,162.3,74.1,88.2
2023,RB,WR,RB_vs_WR,Kenneth Walker III,Brandon Aiyuk,8151,6803,5030,4891,139,162.3,171.7,-9.4
2023,RB,WR,RB_vs_WR,Kenneth Walker III,Calvin Ridley,8151,4981,5030,4850,180,162.3,137.3,25
2023,RB,WR,RB_vs_WR,Kenneth Walker III,Cooper Kupp,8151,4039,5030,4845,185,162.3,105.4,56.9
2023,RB,WR,RB_vs_WR,Rhamondre Stevenson,Jahan Dotson,7611,8119,4747,4900,-153,107.7,74.1,33.6
2023,RB,WR,RB_vs_WR,Rhamondre Stevenson,Brandon Aiyuk,7611,6803,4747,4891,-144,107.7,171.7,-64
2023,RB,WR,RB_vs_WR,Rhamondre Stevenson,Calvin Ridley,7611,4981,4747,4850,-103,107.7,137.3,-29.6
2023,RB,WR,RB_vs_WR,Rhamondre Stevenson,Cooper Kupp,7611,4039,4747,4845,-98,107.7,105.4,2.3
2023,RB,WR,RB_vs_WR,Rhamondre Stevenson,Zay Flowers,7611,9997,4747,4816,-69,107.7,129.4,-21.7
2023,RB,WR,RB_vs_WR,Rhamondre Stevenson,D.J. Moore,7611,4983,4747,4719,28,107.7,184.1,-76.4
2023,RB,WR,RB_vs_WR,Rhamondre Stevenson,George Pickens,7611,8137,4747,4719,28,107.7,145.5,-37.8
2023,RB,WR,RB_vs_WR,Javonte Williams,D.J. Moore,7588,4983,4554,4719,-165,118.7,184.1,-65.4
2023,RB,WR,RB_vs_WR,Javonte Williams,George Pickens,7588,8137,4554,4719,-165,118.7,145.5,-26.8
2023,RB,WR,RB_vs_WR,Javonte Williams,Quentin Johnston,7588,9754,4554,4518,36,118.7,53.7,65
2023,RB,WR,RB_vs_WR,Najee Harris,Quentin Johnston,7528,9754,4466,4518,-52,147.2,53.7,93.5
2023,RB,WR,RB_vs_WR,Dameon Pierce,Quentin Johnston,8129,9754,4331,4518,-187,69.7,53.7,16
2023,RB,WR,RB_vs_WR,Dameon Pierce,Deebo Samuel,8129,5872,4331,4258,73,69.7,180.5,-110.8
2023,RB,WR,RB_vs_WR,Dameon Pierce,Jerry Jeudy,8129,6783,4331,4225,106,69.7,73.9,-4.2
2023,RB,WR,RB_vs_WR,Derrick Henry,Deebo Samuel,3198,5872,4169,4258,-89,197.4,180.5,16.9
2023,RB,WR,RB_vs_WR,Derrick Henry,Jerry Jeudy,3198,6783,4169,4225,-56,197.4,73.9,123.5
2023,RB,WR,RB_vs_WR,Derrick Henry,Terry McLaurin,3198,5927,4169,4067,102,197.4,124.6,72.8
2023,RB,WR,RB_vs_WR,Derrick Henry,Diontae Johnson,3198,5937,4169,4042,127,197.4,86.8,110.6
2023,RB,WR,RB_vs_WR,Derrick Henry,Treylon Burks,3198,8135,4169,3984,185,197.4,23.9,173.5
2023,RB,WR,RB_vs_WR,James Cook,Terry McLaurin,8138,5927,4017,4067,-50,183.5,124.6,58.9
2023,RB,WR,RB_vs_WR,James Cook,Diontae Johnson,8138,5937,4017,4042,-25,183.5,86.8,96.7
2023,RB,WR,RB_vs_WR,James Cook,Treylon Burks,8138,8135,4017,3984,33,183.5,23.9,159.6
2023,RB,WR,RB_vs_WR,James Cook,Chris Godwin,8138,4037,4017,3962,55,183.5,120.7,62.8
2023,RB,WR,RB_vs_WR,James Cook,Michael Pittman,8138,6819,4017,3856,161,183.5,138.8,44.7
2023,RB,WR,RB_vs_WR,James Cook,Amari Cooper,8138,2309,4017,3841,176,183.5,155,28.5
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Terry McLaurin,6806,5927,3963,4067,-104,9.7,124.6,-114.9
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Diontae Johnson,6806,5937,3963,4042,-79,9.7,86.8,-77.1
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Treylon Burks,6806,8135,3963,3984,-21,9.7,23.9,-14.2
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Chris Godwin,6806,4037,3963,3962,1,9.7,120.7,-111
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Michael Pittman,6806,6819,3963,3856,107,9.7,138.8,-129.1
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Amari Cooper,6806,2309,3963,3841,122,9.7,155,-145.3
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Jameson Williams,6806,8148,3963,3795,168,9.7,56.3,-46.6
2023,RB,WR,RB_vs_WR,J.K. Dobbins,Christian Kirk,6806,4950,3963,3790,173,9.7,93.3,-83.6
2023,RB,WR,RB_vs_WR,Zach Charbonnet,Diontae Johnson,9753,5937,3844,4042,-198,67.1,86.8,-19.7
2023,RB,WR,RB_vs_WR,Zach Charbonnet,Treylon Burks,9753,8135,3844,3984,-140,67.1,23.9,43.2
2023,RB,WR,RB_vs_WR,Zach Charbonnet,Chris Godwin,9753,4037,3844,3962,-118,67.1,120.7,-53.6
2023,RB,WR,RB_vs_WR,Zach Charbonnet,Michael Pittman,9753,6819,3844,3856,-12,67.1,138.8,-71.7
2023,RB,WR,RB_vs_WR,Zach Charbonnet,Amari Cooper,9753,2309,3844,3841,3,67.1,155,-87.9
2023,RB,WR,RB_vs_WR,Zach Charbonnet,Jameson Williams,9753,8148,3844,3795,49,67.1,56.3,10.8
2023,RB,WR,RB_vs_WR,Zach Charbonnet,Christian Kirk,9753,4950,3844,3790,54,67.1,93.3,-26.2
2023,RB,WR,RB_vs_WR,Joe Mixon,Treylon Burks,4018,8135,3799,3984,-185,191.3,23.9,167.4
2023,RB,WR,RB_vs_WR,Joe Mixon,Chris Godwin,4018,4037,3799,3962,-163,191.3,120.7,70.6
2023,RB,WR,RB_vs_WR,Joe Mixon,Michael Pittman,4018,6819,3799,3856,-57,191.3,138.8,52.5
2023,RB,WR,RB_vs_WR,Joe Mixon,Amari Cooper,4018,2309,3799,3841,-42,191.3,155,36.3
2023,RB,WR,RB_vs_WR,Joe Mixon,Jameson Williams,4018,8148,3799,3795,4,191.3,56.3,135
2023,RB,WR,RB_vs_WR,Joe Mixon,Christian Kirk,4018,4950,3799,3790,9,191.3,93.3,98
2023,RB,WR,RB_vs_WR,Rachaad White,Michael Pittman,8136,6819,3732,3856,-124,194.6,138.8,55.8
2023,RB,WR,RB_vs_WR,Rachaad White,Amari Cooper,8136,2309,3732,3841,-109,194.6,155,39.6
2023,RB,WR,RB_vs_WR,Rachaad White,Jameson Williams,8136,8148,3732,3795,-63,194.6,56.3,138.3
2023,RB,WR,RB_vs_WR,Rachaad White,Christian Kirk,8136,4950,3732,3790,-58,194.6,93.3,101.3
2023,RB,WR,RB_vs_WR,Rachaad White,Marquise Brown,8136,5848,3732,3532,200,194.6,83.7,110.9
2023,RB,WR,RB_vs_WR,Alexander Mattison,Jameson Williams,5987,8148,3612,3795,-183,100.3,56.3,44
2023,RB,WR,RB_vs_WR,Alexander Mattison,Christian Kirk,5987,4950,3612,3790,-178,100.3,93.3,7
2023,RB,WR,RB_vs_WR,Alexander Mattison,Marquise Brown,5987,5848,3612,3532,80,100.3,83.7,16.6
2023,RB,WR,RB_vs_WR,Alexander Mattison,Keenan Allen,5987,1479,3612,3441,171,100.3,170.9,-70.6
2023,RB,WR,RB_vs_WR,Miles Sanders,Jameson Williams,6151,8148,3606,3795,-189,58.8,56.3,2.5
2023,RB,WR,RB_vs_WR,Miles Sanders,Christian Kirk,6151,4950,3606,3790,-184,58.8,93.3,-34.5
2023,RB,WR,RB_vs_WR,Miles Sanders,Marquise Brown,6151,5848,3606,3532,74,58.8,83.7,-24.9
2023,RB,WR,RB_vs_WR,Miles Sanders,Keenan Allen,6151,1479,3606,3441,165,58.8,170.9,-112.1
2023,RB,WR,RB_vs_WR,Aaron Jones,Jameson Williams,4199,8148,3601,3795,-194,90.8,56.3,34.5
2023,RB,WR,RB_vs_WR,Aaron Jones,Christian Kirk,4199,4950,3601,3790,-189,90.8,93.3,-2.5
2023,RB,WR,RB_vs_WR,Aaron Jones,Marquise Brown,4199,5848,3601,3532,69,90.8,83.7,7.1
2023,RB,WR,RB_vs_WR,Aaron Jones,Keenan Allen,4199,1479,3601,3441,160,90.8,170.9,-80.1
2023,RB,WR,RB_vs_WR,Cam Akers,Marquise Brown,6938,5848,3498,3532,-34,35.7,83.7,-48
2023,RB,WR,RB_vs_WR,Cam Akers,Keenan Allen,6938,1479,3498,3441,57,35.7,170.9,-135.2
2023,RB,WR,RB_vs_WR,Cam Akers,Skyy Moore,6938,8168,3498,3354,144,35.7,32.7,3
2023,RB,WR,RB_vs_WR,Cam Akers,Marvin Mims,6938,9494,3498,3348,150,35.7,47,-11.3
2023,RB,WR,RB_vs_WR,Isiah Pacheco,Marquise Brown,8205,5848,3496,3532,-36,169.9,83.7,86.2
2023,RB,WR,RB_vs_WR,Isiah Pacheco,Keenan Allen,8205,1479,3496,3441,55,169.9,170.9,-1
2023,RB,WR,RB_vs_WR,Isiah Pacheco,Skyy Moore,8205,8168,3496,3354,142,169.9,32.7,137.2
2023,RB,WR,RB_vs_WR,Isiah Pacheco,Marvin Mims,8205,9494,3496,3348,148,169.9,47,122.9
2023,RB,WR,RB_vs_WR,D'Andre Swift,Marquise Brown,6790,5848,3429,3532,-103,160.3,83.7,76.6
2023,RB,WR,RB_vs_WR,D'Andre Swift,Keenan Allen,6790,1479,3429,3441,-12,160.3,170.9,-10.6
2023,RB,WR,RB_vs_WR,D'Andre Swift,Skyy Moore,6790,8168,3429,3354,75,160.3,32.7,127.6
2023,RB,WR,RB_vs_WR,D'Andre Swift,Marvin Mims,6790,9494,3429,3348,81,160.3,47,113.3
2023,RB,WR,RB_vs_WR,D'Andre Swift,Elijah Moore,6790,7596,3429,3284,145,160.3,73.1,87.2
2023,RB,WR,RB_vs_WR,D'Andre Swift,Mike Williams,6790,4068,3429,3268,161,160.3,31.2,129.1
2023,RB,WR,RB_vs_WR,De'Von Achane,Skyy Moore,9226,8168,3240,3354,-114,151.6,32.7,118.9
2023,RB,WR,RB_vs_WR,De'Von Achane,Marvin Mims,9226,9494,3240,3348,-108,151.6,47,104.6
2023,RB,WR,RB_vs_WR,De'Von Achane,Elijah Moore,9226,7596,3240,3284,-44,151.6,73.1,78.5
2023,RB,WR,RB_vs_WR,De'Von Achane,Mike Williams,9226,4068,3240,3268,-28,151.6,31.2,120.4
2023,RB,WR,RB_vs_WR,De'Von Achane,Mike Evans,9226,2216,3240,3227,13,151.6,201.3,-49.7
2023,RB,WR,RB_vs_WR,De'Von Achane,Jonathan Mingo,9226,10225,3240,3177,63,151.6,41.8,109.8
2023,RB,WR,RB_vs_WR,De'Von Achane,Tyler Lockett,9226,2374,3240,3113,127,151.6,108.3,43.3
2023,RB,WR,RB_vs_WR,Khalil Herbert,Skyy Moore,7608,8168,3218,3354,-136,88.4,32.7,55.7
2023,RB,WR,RB_vs_WR,Khalil Herbert,Marvin Mims,7608,9494,3218,3348,-130,88.4,47,41.4
2023,RB,WR,RB_vs_WR,Khalil Herbert,Elijah Moore,7608,7596,3218,3284,-66,88.4,73.1,15.3
2023,RB,WR,RB_vs_WR,Khalil Herbert,Mike Williams,7608,4068,3218,3268,-50,88.4,31.2,57.2
2023,RB,WR,RB_vs_WR,Khalil Herbert,Mike Evans,7608,2216,3218,3227,-9,88.4,201.3,-112.9
2023,RB,WR,RB_vs_WR,Khalil Herbert,Jonathan Mingo,7608,10225,3218,3177,41,88.4,41.8,46.6
2023,RB,WR,RB_vs_WR,Khalil Herbert,Tyler Lockett,7608,2374,3218,3113,105,88.4,108.3,-19.9
2023,RB,WR,RB_vs_WR,Khalil Herbert,Gabriel Davis,7608,6943,3218,3018,200,88.4,116.4,-28
2023,RB,WR,RB_vs_WR,David Montgomery,Skyy Moore,5892,8168,3214,3354,-140,181.2,32.7,148.5
2023,RB,WR,RB_vs_WR,David Montgomery,Marvin Mims,5892,9494,3214,3348,-134,181.2,47,134.2
2023,RB,WR,RB_vs_WR,David Montgomery,Elijah Moore,5892,7596,3214,3284,-70,181.2,73.1,108.1
2023,RB,WR,RB_vs_WR,David Montgomery,Mike Williams,5892,4068,3214,3268,-54,181.2,31.2,150
2023,RB,WR,RB_vs_WR,David Montgomery,Mike Evans,5892,2216,3214,3227,-13,181.2,201.3,-20.1
2023,RB,WR,RB_vs_WR,David Montgomery,Jonathan Mingo,5892,10225,3214,3177,37,181.2,41.8,139.4
2023,RB,WR,RB_vs_WR,David Montgomery,Tyler Lockett,5892,2374,3214,3113,101,181.2,108.3,72.9
2023,RB,WR,RB_vs_WR,David Montgomery,Gabriel Davis,5892,6943,3214,3018,196,181.2,116.4,64.8
2023,RB,WR,RB_vs_WR,David Montgomery,Rashod Bateman,5892,7571,3214,3014,200,181.2,44.5,136.7
2023,RB,WR,RB_vs_WR,Alvin Kamara,Marvin Mims,4035,9494,3148,3348,-200,158,47,111
2023,RB,WR,RB_vs_WR,Alvin Kamara,Elijah Moore,4035,7596,3148,3284,-136,158,73.1,84.9
2023,RB,WR,RB_vs_WR,Alvin Kamara,Mike Williams,4035,4068,3148,3268,-120,158,31.2,126.8
2023,RB,WR,RB_vs_WR,Alvin Kamara,Mike Evans,4035,2216,3148,3227,-79,158,201.3,-43.3
2023,RB,WR,RB_vs_WR,Alvin Kamara,Jonathan Mingo,4035,10225,3148,3177,-29,158,41.8,116.2
2023,RB,WR,RB_vs_WR,Alvin Kamara,Tyler Lockett,4035,2374,3148,3113,35,158,108.3,49.7
2023,RB,WR,RB_vs_WR,Alvin Kamara,Gabriel Davis,4035,6943,3148,3018,130,158,116.4,41.6
2023,RB,WR,RB_vs_WR,Alvin Kamara,Rashod Bateman,4035,7571,3148,3014,134,158,44.5,113.5
2023,RB,WR,RB_vs_WR,Alvin Kamara,DeAndre Hopkins,4035,1426,3148,3010,138,158,138,20
2023,RB,WR,RB_vs_WR,Tank Bigsby,Elijah Moore,9225,7596,3141,3284,-143,20.2,73.1,-52.9
2023,RB,WR,RB_vs_WR,Tank Bigsby,Mike Williams,9225,4068,3141,3268,-127,20.2,31.2,-11
2023,RB,WR,RB_vs_WR,Tank Bigsby,Mike Evans,9225,2216,3141,3227,-86,20.2,201.3,-181.1
2023,RB,WR,RB_vs_WR,Tank Bigsby,Jonathan Mingo,9225,10225,3141,3177,-36,20.2,41.8,-21.6
2023,RB,WR,RB_vs_WR,Tank Bigsby,Tyler Lockett,9225,2374,3141,3113,28,20.2,108.3,-88.1
2023,RB,WR,RB_vs_WR,Tank Bigsby,Gabriel Davis,9225,6943,3141,3018,123,20.2,116.4,-96.2
2023,RB,WR,RB_vs_WR,Tank Bigsby,Rashod Bateman,9225,7571,3141,3014,127,20.2,44.5,-24.3
