format,scope,year,archetype_id,pair_key,pos_a,pos_b,pair_plugs,total_hvorp_a,total_hvorp_b,rel_diff_pct
hwang,archetype,2025,2025_5,RB_vs_TE,RB,TE,2350,123642.3,89472.7,32.1
hwang,archetype,2025,2025_5,WR_vs_TE,WR,TE,2880,125070.2,111405,11.6
hwang,archetype,2025,2025_6,QB_vs_RB,QB,RB,1140,50863.8,115201.6,-77.5
hwang,archetype,2025,2025_6,QB_vs_WR,QB,WR,1720,86758.8,98801.2,-13
hwang,archetype,2025,2025_6,QB_vs_TE,QB,TE,890,32582.7,45588.3,-33.3
hwang,archetype,2025,2025_6,RB_vs_WR,RB,WR,3030,200057.7,142741.4,33.4
hwang,archetype,2025,2025_6,RB_vs_TE,RB,TE,2350,133806,109263.4,20.2
hwang,archetype,2025,2025_6,WR_vs_TE,WR,TE,2880,125830.9,137591.6,-8.9
hwang,archetype,2025,2025_7,QB_vs_RB,QB,RB,1140,81938.5,154156,-61.2
hwang,archetype,2025,2025_7,QB_vs_WR,QB,WR,1720,135869.5,68770.2,65.6
hwang,archetype,2025,2025_7,QB_vs_TE,QB,TE,890,53718.3,28818.3,60.3
hwang,archetype,2025,2025_7,RB_vs_WR,RB,WR,3030,283031,95105.9,99.4
hwang,archetype,2025,2025_7,RB_vs_TE,RB,TE,2350,194629,67571.3,96.9
hwang,archetype,2025,2025_7,WR_vs_TE,WR,TE,2880,83478.2,85050.7,-1.9
hwang,archetype,2025,2026_1,QB_vs_RB,QB,RB,1140,36135.9,82203.5,-77.9
hwang,archetype,2025,2026_1,QB_vs_WR,QB,WR,1720,62999.3,66677.1,-5.7
hwang,archetype,2025,2026_1,QB_vs_TE,QB,TE,890,23132.1,26419.3,-13.3
hwang,archetype,2025,2026_1,RB_vs_WR,RB,WR,3030,132825.9,90905.7,37.5
hwang,archetype,2025,2026_1,RB_vs_TE,RB,TE,2350,84916,61848.2,31.4
hwang,archetype,2025,2026_1,WR_vs_TE,WR,TE,2880,79514.6,77651.8,2.4
hwang,archetype,2025,2026_2,QB_vs_RB,QB,RB,1140,51406.9,109216.1,-72
hwang,archetype,2025,2026_2,QB_vs_WR,QB,WR,1720,85975.4,83232.2,3.2
hwang,archetype,2025,2026_2,QB_vs_TE,QB,TE,890,31716.5,36892.5,-15.1
hwang,archetype,2025,2026_2,RB_vs_WR,RB,WR,3030,187951.6,116986.9,46.5
hwang,archetype,2025,2026_2,RB_vs_TE,RB,TE,2350,124830.6,86996.3,35.7
hwang,archetype,2025,2026_2,WR_vs_TE,WR,TE,2880,102370.9,109524.4,-6.8
hwang,archetype,2025,2026_3,QB_vs_RB,QB,RB,1140,72375.5,98280.7,-30.4
hwang,archetype,2025,2026_3,QB_vs_WR,QB,WR,1720,125702.9,71415.5,55.1
hwang,archetype,2025,2026_3,QB_vs_TE,QB,TE,890,48489.4,29338.2,49.2
hwang,archetype,2025,2026_3,RB_vs_WR,RB,WR,3030,165324.3,99002.9,50.2
hwang,archetype,2025,2026_3,RB_vs_TE,RB,TE,2350,109425.2,68966.8,45.4
hwang,archetype,2025,2026_3,WR_vs_TE,WR,TE,2880,86803.9,87814.9,-1.2
hwang,archetype,2025,2026_4,QB_vs_RB,QB,RB,1140,45902.4,123856.4,-91.8
hwang,archetype,2025,2026_4,QB_vs_WR,QB,WR,1720,81364.4,73241.3,10.5
hwang,archetype,2025,2026_4,QB_vs_TE,QB,TE,890,30917.3,31175.7,-0.8
hwang,archetype,2025,2026_4,RB_vs_WR,RB,WR,3030,219408.8,101324.6,73.6
hwang,archetype,2025,2026_4,RB_vs_TE,RB,TE,2350,148430.1,74703.9,66.1
hwang,archetype,2025,2026_4,WR_vs_TE,WR,TE,2880,88909.4,94575.3,-6.2
hwang,archetype,2025,2026_5,QB_vs_RB,QB,RB,1140,65267.5,77226.1,-16.8
hwang,archetype,2025,2026_5,QB_vs_WR,QB,WR,1720,111152.8,73698.6,40.5
hwang,archetype,2025,2026_5,QB_vs_TE,QB,TE,890,42469.5,23670.8,56.8
hwang,archetype,2025,2026_5,RB_vs_WR,RB,WR,3030,123602.5,102240.7,18.9
hwang,archetype,2025,2026_5,RB_vs_TE,RB,TE,2350,78952.8,54333.1,36.9
hwang,archetype,2025,2026_5,WR_vs_TE,WR,TE,2880,90099.7,69446.9,25.9
hwang,archetype,2025,2026_6,QB_vs_RB,QB,RB,1140,60209.9,97806.5,-47.6
hwang,archetype,2025,2026_6,QB_vs_WR,QB,WR,1720,98589.3,81531.9,18.9
hwang,archetype,2025,2026_6,QB_vs_TE,QB,TE,890,38779.9,35154.7,9.8
hwang,archetype,2025,2026_6,RB_vs_WR,RB,WR,3030,164775.5,114375.2,36.1
hwang,archetype,2025,2026_6,RB_vs_TE,RB,TE,2350,108609.8,83708,25.9
hwang,archetype,2025,2026_6,WR_vs_TE,WR,TE,2880,100431.6,104829.8,-4.3
hwang,archetype,2025,2026_7,QB_vs_RB,QB,RB,1140,52988.7,99492,-61
hwang,archetype,2025,2026_7,QB_vs_WR,QB,WR,1720,88765.9,81158,9
hwang,archetype,2025,2026_7,QB_vs_TE,QB,TE,890,33792.5,33481.5,0.9
hwang,archetype,2025,2026_7,RB_vs_WR,RB,WR,3030,169398.3,114731.2,38.5
hwang,archetype,2025,2026_7,RB_vs_TE,RB,TE,2350,111511.6,78517.5,34.7
hwang,archetype,2025,2026_7,WR_vs_TE,WR,TE,2880,101320.1,99318,2
generic_sf,overall,,,QB_vs_RB,QB,RB,123600,6248565.6,7591405.8,-19.4
generic_sf,overall,,,QB_vs_WR,QB,WR,173800,9338603.9,11036533.9,-16.7
generic_sf,overall,,,QB_vs_TE,QB,TE,65600,2630589.8,2340837.1,11.7
generic_sf,overall,,,RB_vs_WR,RB,WR,351400,17755818.5,17685987.4,0.4
generic_sf,overall,,,RB_vs_TE,RB,TE,165200,7170348.2,5375759.4,28.6
generic_sf,overall,,,WR_vs_TE,WR,TE,219800,9397885,7316714.9,24.9
generic_sf,year,2021,,QB_vs_RB,QB,RB,13400,844591.6,1208085.7,-35.4
generic_sf,year,2021,,QB_vs_WR,QB,WR,22200,1388074.4,1875452.1,-29.9
generic_sf,year,2021,,QB_vs_TE,QB,TE,8000,330069.9,392602.7,-17.3
generic_sf,year,2021,,RB_vs_WR,RB,WR,33000,2450746.4,2463515.9,-0.5
generic_sf,year,2021,,RB_vs_TE,RB,TE,16400,1172611.2,838775.6,33.2
generic_sf,year,2021,,WR_vs_TE,WR,TE,22600,1422727.8,1114319.3,24.3
generic_sf,archetype,2021,2024_1,QB_vs_RB,QB,RB,670,64835.5,68645.2,-5.7
generic_sf,archetype,2021,2024_1,QB_vs_WR,QB,WR,1110,109327.8,131324.1,-18.3
generic_sf,archetype,2021,2024_1,QB_vs_TE,QB,TE,400,26620.3,28014.7,-5.1
generic_sf,archetype,2021,2024_1,RB_vs_WR,RB,WR,1650,141921.5,173287.7,-19.9
generic_sf,archetype,2021,2024_1,RB_vs_TE,RB,TE,820,67361.5,59007,13.2
generic_sf,archetype,2021,2024_1,WR_vs_TE,WR,TE,1130,102508.1,79939.6,24.7
generic_sf,archetype,2021,2024_2,QB_vs_RB,QB,RB,670,45118.5,57713.3,-24.5
generic_sf,archetype,2021,2024_2,QB_vs_WR,QB,WR,1110,73849.9,94970.8,-25
generic_sf,archetype,2021,2024_2,QB_vs_TE,QB,TE,400,17415.7,21725.1,-22
generic_sf,archetype,2021,2024_2,RB_vs_WR,RB,WR,1650,116083.8,124940.9,-7.3
generic_sf,archetype,2021,2024_2,RB_vs_TE,RB,TE,820,54421.6,45960.5,16.9
generic_sf,archetype,2021,2024_2,WR_vs_TE,WR,TE,1130,72487.1,61029,17.2
generic_sf,archetype,2021,2024_3,QB_vs_RB,QB,RB,670,46313.1,55328.6,-17.7
generic_sf,archetype,2021,2024_3,QB_vs_WR,QB,WR,1110,76480.7,105331.3,-31.7
generic_sf,archetype,2021,2024_3,QB_vs_TE,QB,TE,400,18698.7,19937.3,-6.4
generic_sf,archetype,2021,2024_3,RB_vs_WR,RB,WR,1650,109767.6,138269.4,-23
generic_sf,archetype,2021,2024_3,RB_vs_TE,RB,TE,820,53190.9,42185.6,23.1
generic_sf,archetype,2021,2024_3,WR_vs_TE,WR,TE,1130,79851.3,56462.1,34.3
generic_sf,archetype,2021,2024_4,QB_vs_RB,QB,RB,670,32801.6,60946.8,-60
generic_sf,archetype,2021,2024_4,QB_vs_WR,QB,WR,1110,55112.6,95024.5,-53.2
generic_sf,archetype,2021,2024_4,QB_vs_TE,QB,TE,400,12494.9,21159.3,-51.5
generic_sf,archetype,2021,2024_4,RB_vs_WR,RB,WR,1650,122484.2,125659,-2.6
generic_sf,archetype,2021,2024_4,RB_vs_TE,RB,TE,820,58492.1,44953.9,26.2
generic_sf,archetype,2021,2024_4,WR_vs_TE,WR,TE,1130,71578.8,59332.2,18.7
generic_sf,archetype,2021,2024_5,QB_vs_RB,QB,RB,670,52662.9,70378.1,-28.8
generic_sf,archetype,2021,2024_5,QB_vs_WR,QB,WR,1110,90189.7,112301.4,-21.8
generic_sf,archetype,2021,2024_5,QB_vs_TE,QB,TE,400,21900.6,25840.9,-16.5
generic_sf,archetype,2021,2024_5,RB_vs_WR,RB,WR,1650,145429.6,148697.2,-2.2
generic_sf,archetype,2021,2024_5,RB_vs_TE,RB,TE,820,68122,54320.7,22.5
generic_sf,archetype,2021,2024_5,WR_vs_TE,WR,TE,1130,87191.2,73129.1,17.5
generic_sf,archetype,2021,2024_6,QB_vs_RB,QB,RB,670,54601.4,75918.4,-32.7
generic_sf,archetype,2021,2024_6,QB_vs_WR,QB,WR,1110,90283.7,106313.9,-16.3
generic_sf,archetype,2021,2024_6,QB_vs_TE,QB,TE,400,22101.1,24746.6,-11.3
generic_sf,archetype,2021,2024_6,RB_vs_WR,RB,WR,1650,157698,139335,12.4
generic_sf,archetype,2021,2024_6,RB_vs_TE,RB,TE,820,74847,51996.6,36
generic_sf,archetype,2021,2024_6,WR_vs_TE,WR,TE,1130,81555.4,70247.2,14.9
generic_sf,archetype,2021,2025_1,QB_vs_RB,QB,RB,670,47428.3,47351,0.2
generic_sf,archetype,2021,2025_1,QB_vs_WR,QB,WR,1110,76446.7,96349.3,-23
generic_sf,archetype,2021,2025_1,QB_vs_TE,QB,TE,400,18933.4,18588.7,1.8
generic_sf,archetype,2021,2025_1,RB_vs_WR,RB,WR,1650,91164.7,125758.1,-31.9
generic_sf,archetype,2021,2025_1,RB_vs_TE,RB,TE,820,45083.7,39502.4,13.2
generic_sf,archetype,2021,2025_1,WR_vs_TE,WR,TE,1130,72190.1,52746.9,31.1
generic_sf,archetype,2021,2025_2,QB_vs_RB,QB,RB,670,37355,56768.5,-41.3
generic_sf,archetype,2021,2025_2,QB_vs_WR,QB,WR,1110,59890.8,80633.5,-29.5
generic_sf,archetype,2021,2025_2,QB_vs_TE,QB,TE,400,13845.1,18291.2,-27.7
generic_sf,archetype,2021,2025_2,RB_vs_WR,RB,WR,1650,114618.9,105258.3,8.5
generic_sf,archetype,2021,2025_2,RB_vs_TE,RB,TE,820,55192.7,39019,34.3
generic_sf,archetype,2021,2025_2,WR_vs_TE,WR,TE,1130,60498.2,52232.1,14.7
generic_sf,archetype,2021,2025_3,QB_vs_RB,QB,RB,670,46707.5,52004.9,-10.7
generic_sf,archetype,2021,2025_3,QB_vs_WR,QB,WR,1110,77347.8,88399,-13.3
generic_sf,archetype,2021,2025_3,QB_vs_TE,QB,TE,400,17990.4,18248,-1.4
generic_sf,archetype,2021,2025_3,RB_vs_WR,RB,WR,1650,103579.3,116439.5,-11.7
generic_sf,archetype,2021,2025_3,RB_vs_TE,RB,TE,820,49975.7,39031.7,24.6
generic_sf,archetype,2021,2025_3,WR_vs_TE,WR,TE,1130,66306,51502.5,25.1
generic_sf,archetype,2021,2025_4,QB_vs_RB,QB,RB,670,38614.4,58436.8,-40.8
generic_sf,archetype,2021,2025_4,QB_vs_WR,QB,WR,1110,61653.5,83542.3,-30.2
generic_sf,archetype,2021,2025_4,QB_vs_TE,QB,TE,400,14785.9,18393.7,-21.7
generic_sf,archetype,2021,2025_4,RB_vs_WR,RB,WR,1650,117262,109848.5,6.5
generic_sf,archetype,2021,2025_4,RB_vs_TE,RB,TE,820,56392.3,40311.8,33.3
generic_sf,archetype,2021,2025_4,WR_vs_TE,WR,TE,1130,62960.4,53101.8,17
generic_sf,archetype,2021,2025_5,QB_vs_RB,QB,RB,670,41860.2,55425.7,-27.9
generic_sf,archetype,2021,2025_5,QB_vs_WR,QB,WR,1110,68418.9,106934.7,-43.9
generic_sf,archetype,2021,2025_5,QB_vs_TE,QB,TE,400,16218,15526.1,4.4
generic_sf,archetype,2021,2025_5,RB_vs_WR,RB,WR,1650,109960.6,141058.6,-24.8
generic_sf,archetype,2021,2025_5,RB_vs_TE,RB,TE,820,52685.4,34183.1,42.6
generic_sf,archetype,2021,2025_5,WR_vs_TE,WR,TE,1130,82459,44127.4,60.6
generic_sf,archetype,2021,2025_6,QB_vs_RB,QB,RB,670,50035.8,70589.3,-34.1
generic_sf,archetype,2021,2025_6,QB_vs_WR,QB,WR,1110,80591.7,112194.9,-32.8
generic_sf,archetype,2021,2025_6,QB_vs_TE,QB,TE,400,19079.4,26240.4,-31.6
generic_sf,archetype,2021,2025_6,RB_vs_WR,RB,WR,1650,146683,147892.3,-0.8
generic_sf,archetype,2021,2025_6,RB_vs_TE,RB,TE,820,69295.8,54828.9,23.3
generic_sf,archetype,2021,2025_6,WR_vs_TE,WR,TE,1130,86241.4,74007,15.3
generic_sf,archetype,2021,2025_7,QB_vs_RB,QB,RB,670,31946.3,113895.8,-112.4
generic_sf,archetype,2021,2025_7,QB_vs_WR,QB,WR,1110,55899.3,81900.9,-37.7
generic_sf,archetype,2021,2025_7,QB_vs_TE,QB,TE,400,12581.1,17440.7,-32.4
generic_sf,archetype,2021,2025_7,RB_vs_WR,RB,WR,1650,249502.3,106987.6,80
generic_sf,archetype,2021,2025_7,RB_vs_TE,RB,TE,820,115300.4,37963.7,100.9
generic_sf,archetype,2021,2025_7,WR_vs_TE,WR,TE,1130,61361.4,49677.4,21
generic_sf,archetype,2021,2026_1,QB_vs_RB,QB,RB,670,24686.7,44338.6,-56.9
generic_sf,archetype,2021,2026_1,QB_vs_WR,QB,WR,1110,38591.7,67806.4,-54.9
generic_sf,archetype,2021,2026_1,QB_vs_TE,QB,TE,400,9082.7,16318.8,-57
generic_sf,archetype,2021,2026_1,RB_vs_WR,RB,WR,1650,85515.7,88941,-3.9
generic_sf,archetype,2021,2026_1,RB_vs_TE,RB,TE,820,43115.4,36219,17.4
generic_sf,archetype,2021,2026_1,WR_vs_TE,WR,TE,1130,49925.7,47067.9,5.9
generic_sf,archetype,2021,2026_2,QB_vs_RB,QB,RB,670,39083.4,53218.2,-30.6
generic_sf,archetype,2021,2026_2,QB_vs_WR,QB,WR,1110,62643.2,66603.7,-6.1
generic_sf,archetype,2021,2026_2,QB_vs_TE,QB,TE,400,14914.8,15906.4,-6.4
generic_sf,archetype,2021,2026_2,RB_vs_WR,RB,WR,1650,105968,87243,19.4
generic_sf,archetype,2021,2026_2,RB_vs_TE,RB,TE,820,50761.1,34097.2,39.3
generic_sf,archetype,2021,2026_2,WR_vs_TE,WR,TE,1130,49475.1,45530.1,8.3
generic_sf,archetype,2021,2026_3,QB_vs_RB,QB,RB,670,35353.1,44601.9,-23.1
generic_sf,archetype,2021,2026_3,QB_vs_WR,QB,WR,1110,58347.9,71716.2,-20.6
generic_sf,archetype,2021,2026_3,QB_vs_TE,QB,TE,400,13219.4,16231.9,-20.5
generic_sf,archetype,2021,2026_3,RB_vs_WR,RB,WR,1650,87326,94690.4,-8.1
generic_sf,archetype,2021,2026_3,RB_vs_TE,RB,TE,820,43329.4,35399.9,20.1
generic_sf,archetype,2021,2026_3,WR_vs_TE,WR,TE,1130,53291.5,45700.1,15.3
generic_sf,archetype,2021,2026_4,QB_vs_RB,QB,RB,670,21286,63723.9,-99.8
generic_sf,archetype,2021,2026_4,QB_vs_WR,QB,WR,1110,33920.9,94150.3,-94.1
generic_sf,archetype,2021,2026_4,QB_vs_TE,QB,TE,400,7466.3,17059.4,-78.2
generic_sf,archetype,2021,2026_4,RB_vs_WR,RB,WR,1650,131456.5,123159.6,6.5
generic_sf,archetype,2021,2026_4,RB_vs_TE,RB,TE,820,62523.7,36698.4,52.1
generic_sf,archetype,2021,2026_4,WR_vs_TE,WR,TE,1130,71164,48409.5,38.1
generic_sf,archetype,2021,2026_5,QB_vs_RB,QB,RB,670,51024.5,46474.7,9.3
generic_sf,archetype,2021,2026_5,QB_vs_WR,QB,WR,1110,82935.8,86419.9,-4.1
generic_sf,archetype,2021,2026_5,QB_vs_TE,QB,TE,400,20678.6,15547.4,28.3
generic_sf,archetype,2021,2026_5,RB_vs_WR,RB,WR,1650,89168.2,113000.8,-23.6
generic_sf,archetype,2021,2026_5,RB_vs_TE,RB,TE,820,44138.7,33524.2,27.3
generic_sf,archetype,2021,2026_5,WR_vs_TE,WR,TE,1130,64832.9,44366.4,37.5
generic_sf,archetype,2021,2026_6,QB_vs_RB,QB,RB,670,41218.3,50278.4,-19.8
generic_sf,archetype,2021,2026_6,QB_vs_WR,QB,WR,1110,68161,81960.5,-18.4
generic_sf,archetype,2021,2026_6,QB_vs_TE,QB,TE,400,16011.9,17782.1,-10.5
generic_sf,archetype,2021,2026_6,RB_vs_WR,RB,WR,1650,99375.5,106546.7,-7
generic_sf,archetype,2021,2026_6,RB_vs_TE,RB,TE,820,48021.6,37916.5,23.5
generic_sf,archetype,2021,2026_6,WR_vs_TE,WR,TE,1130,61010.6,50320.8,19.2
generic_sf,archetype,2021,2026_7,QB_vs_RB,QB,RB,670,41659.1,62047.6,-39.3
generic_sf,archetype,2021,2026_7,QB_vs_WR,QB,WR,1110,67980.8,111574.5,-48.6
generic_sf,archetype,2021,2026_7,QB_vs_TE,QB,TE,400,16031.6,19604,-20
generic_sf,archetype,2021,2026_7,RB_vs_WR,RB,WR,1650,125781,146502.3,-15.2
generic_sf,archetype,2021,2026_7,RB_vs_TE,RB,TE,820,60360.2,41655.5,36.7
generic_sf,archetype,2021,2026_7,WR_vs_TE,WR,TE,1130,85839.6,55390.2,43.1
generic_sf,year,2022,,QB_vs_RB,QB,RB,25200,1351317.5,1460193.1,-7.7
generic_sf,year,2022,,QB_vs_WR,QB,WR,40200,2192213.3,2517685.4,-13.8
generic_sf,year,2022,,QB_vs_TE,QB,TE,11800,516434.2,428478.7,18.6
generic_sf,year,2022,,RB_vs_WR,RB,WR,78400,4484599.4,4349495.7,3.1
generic_sf,year,2022,,RB_vs_TE,RB,TE,33400,1206578.8,1166621.9,3.4
generic_sf,year,2022,,WR_vs_TE,WR,TE,37800,1578907.9,1447529.6,8.7
generic_sf,archetype,2022,2024_1,QB_vs_RB,QB,RB,1260,94591.7,75263.9,22.8
generic_sf,archetype,2022,2024_1,QB_vs_WR,QB,WR,2010,156078.3,151650.5,2.9
generic_sf,archetype,2022,2024_1,QB_vs_TE,QB,TE,590,37839.8,27256.7,32.5
generic_sf,archetype,2022,2024_1,RB_vs_WR,RB,WR,3920,232716.4,262601.7,-12.1
generic_sf,archetype,2022,2024_1,RB_vs_TE,RB,TE,1670,61759.9,75633,-20.2
generic_sf,archetype,2022,2024_1,WR_vs_TE,WR,TE,1890,96975.8,90686.3,6.7
generic_sf,archetype,2022,2024_2,QB_vs_RB,QB,RB,1260,86222.3,79311.8,8.3
generic_sf,archetype,2022,2024_2,QB_vs_WR,QB,WR,2010,142587.1,148753.3,-4.2
generic_sf,archetype,2022,2024_2,QB_vs_TE,QB,TE,590,32946.2,31097.4,5.8
generic_sf,archetype,2022,2024_2,RB_vs_WR,RB,WR,3920,244664.8,259899.7,-6
generic_sf,archetype,2022,2024_2,RB_vs_TE,RB,TE,1670,65486.6,84515.8,-25.4
generic_sf,archetype,2022,2024_2,WR_vs_TE,WR,TE,1890,96157.8,104397.3,-8.2
generic_sf,archetype,2022,2024_3,QB_vs_RB,QB,RB,1260,71951.1,67098.9,7
generic_sf,archetype,2022,2024_3,QB_vs_WR,QB,WR,2010,114175.5,155427.3,-30.6
generic_sf,archetype,2022,2024_3,QB_vs_TE,QB,TE,590,27392.6,21695.2,23.2
generic_sf,archetype,2022,2024_3,RB_vs_WR,RB,WR,3920,206163,270723.1,-27.1
generic_sf,archetype,2022,2024_3,RB_vs_TE,RB,TE,1670,54369.6,57990,-6.4
generic_sf,archetype,2022,2024_3,WR_vs_TE,WR,TE,1890,99997.4,73135.7,31
generic_sf,archetype,2022,2024_4,QB_vs_RB,QB,RB,1260,74701.6,81637.2,-8.9
generic_sf,archetype,2022,2024_4,QB_vs_WR,QB,WR,2010,119921.3,144708.1,-18.7
generic_sf,archetype,2022,2024_4,QB_vs_TE,QB,TE,590,28115.7,26691.1,5.2
generic_sf,archetype,2022,2024_4,RB_vs_WR,RB,WR,3920,249108.3,251150,-0.8
generic_sf,archetype,2022,2024_4,RB_vs_TE,RB,TE,1670,66655.4,72803.9,-8.8
generic_sf,archetype,2022,2024_4,WR_vs_TE,WR,TE,1890,91735.2,90136.9,1.8
generic_sf,archetype,2022,2024_5,QB_vs_RB,QB,RB,1260,92784.4,104154.6,-11.5
generic_sf,archetype,2022,2024_5,QB_vs_WR,QB,WR,2010,152196.3,167739,-9.7
generic_sf,archetype,2022,2024_5,QB_vs_TE,QB,TE,590,37734.5,31317.3,18.6
generic_sf,archetype,2022,2024_5,RB_vs_WR,RB,WR,3920,323077.8,292526.5,9.9
generic_sf,archetype,2022,2024_5,RB_vs_TE,RB,TE,1670,89815.6,86737,3.5
generic_sf,archetype,2022,2024_5,WR_vs_TE,WR,TE,1890,107768.3,104705.5,2.9
generic_sf,archetype,2022,2024_6,QB_vs_RB,QB,RB,1260,92442.3,86240.1,6.9
generic_sf,archetype,2022,2024_6,QB_vs_WR,QB,WR,2010,153303.4,151940.6,0.9
generic_sf,archetype,2022,2024_6,QB_vs_TE,QB,TE,590,37143.3,29406.2,23.3
generic_sf,archetype,2022,2024_6,RB_vs_WR,RB,WR,3920,266348.5,265381.2,0.4
generic_sf,archetype,2022,2024_6,RB_vs_TE,RB,TE,1670,72242,81432.6,-12
generic_sf,archetype,2022,2024_6,WR_vs_TE,WR,TE,1890,98250.1,97062.3,1.2
generic_sf,archetype,2022,2025_1,QB_vs_RB,QB,RB,1260,66900.1,50530,27.9
generic_sf,archetype,2022,2025_1,QB_vs_WR,QB,WR,2010,109329.7,135602.8,-21.5
generic_sf,archetype,2022,2025_1,QB_vs_TE,QB,TE,590,25255.1,21354.1,16.7
generic_sf,archetype,2022,2025_1,RB_vs_WR,RB,WR,3920,154820.5,234589.2,-41
generic_sf,archetype,2022,2025_1,RB_vs_TE,RB,TE,1670,39296.3,57982.1,-38.4
generic_sf,archetype,2022,2025_1,WR_vs_TE,WR,TE,1890,85653.2,72259.1,17
generic_sf,archetype,2022,2025_2,QB_vs_RB,QB,RB,1260,51490.1,66538.3,-25.5
generic_sf,archetype,2022,2025_2,QB_vs_WR,QB,WR,2010,84975.7,119813.1,-34
generic_sf,archetype,2022,2025_2,QB_vs_TE,QB,TE,590,19630.6,21962.4,-11.2
generic_sf,archetype,2022,2025_2,RB_vs_WR,RB,WR,3920,203929.3,206046.4,-1
generic_sf,archetype,2022,2025_2,RB_vs_TE,RB,TE,1670,53422.8,59499.2,-10.8
generic_sf,archetype,2022,2025_2,WR_vs_TE,WR,TE,1890,74535.8,73313.4,1.7
generic_sf,archetype,2022,2025_3,QB_vs_RB,QB,RB,1260,64662.7,60106.3,7.3
generic_sf,archetype,2022,2025_3,QB_vs_WR,QB,WR,2010,104163.7,117658.3,-12.2
generic_sf,archetype,2022,2025_3,QB_vs_TE,QB,TE,590,24575.3,16517.9,39.2
generic_sf,archetype,2022,2025_3,RB_vs_WR,RB,WR,3920,182800.1,202717.2,-10.3
generic_sf,archetype,2022,2025_3,RB_vs_TE,RB,TE,1670,47225.8,44144.1,6.7
generic_sf,archetype,2022,2025_3,WR_vs_TE,WR,TE,1890,72797.5,56252.2,25.6
generic_sf,archetype,2022,2025_4,QB_vs_RB,QB,RB,1260,35795.5,49694.2,-32.5
generic_sf,archetype,2022,2025_4,QB_vs_WR,QB,WR,2010,56049.3,81179.2,-36.6
generic_sf,archetype,2022,2025_4,QB_vs_TE,QB,TE,590,12822.5,14057,-9.2
generic_sf,archetype,2022,2025_4,RB_vs_WR,RB,WR,3920,151134.1,137249.2,9.6
generic_sf,archetype,2022,2025_4,RB_vs_TE,RB,TE,1670,38797.2,38410,1
generic_sf,archetype,2022,2025_4,WR_vs_TE,WR,TE,1890,47897.4,48430.2,-1.1
generic_sf,archetype,2022,2025_5,QB_vs_RB,QB,RB,1260,58097.4,57798.9,0.5
generic_sf,archetype,2022,2025_5,QB_vs_WR,QB,WR,2010,91862.9,137702.6,-39.9
generic_sf,archetype,2022,2025_5,QB_vs_TE,QB,TE,590,21164.9,17910.2,16.7
generic_sf,archetype,2022,2025_5,RB_vs_WR,RB,WR,3920,176248.3,239975,-30.6
generic_sf,archetype,2022,2025_5,RB_vs_TE,RB,TE,1670,45380.9,47672.4,-4.9
generic_sf,archetype,2022,2025_5,WR_vs_TE,WR,TE,1890,88060.8,61152.2,36.1
generic_sf,archetype,2022,2025_6,QB_vs_RB,QB,RB,1260,97143.3,76222.3,24.1
generic_sf,archetype,2022,2025_6,QB_vs_WR,QB,WR,2010,156853.6,139299.1,11.9
generic_sf,archetype,2022,2025_6,QB_vs_TE,QB,TE,590,38053.6,29510.3,25.3
generic_sf,archetype,2022,2025_6,RB_vs_WR,RB,WR,3920,234857.9,242182.7,-3.1
generic_sf,archetype,2022,2025_6,RB_vs_TE,RB,TE,1670,62952.2,81264.4,-25.4
generic_sf,archetype,2022,2025_6,WR_vs_TE,WR,TE,1890,88680.6,97696,-9.7
generic_sf,archetype,2022,2025_7,QB_vs_RB,QB,RB,1260,68689.7,169494.4,-84.6
generic_sf,archetype,2022,2025_7,QB_vs_WR,QB,WR,2010,114736.4,105174.9,8.7
generic_sf,archetype,2022,2025_7,QB_vs_TE,QB,TE,590,25499.8,17468.6,37.4
generic_sf,archetype,2022,2025_7,RB_vs_WR,RB,WR,3920,524881.2,180087.8,97.8
generic_sf,archetype,2022,2025_7,RB_vs_TE,RB,TE,1670,158309.4,47339,107.9
generic_sf,archetype,2022,2025_7,WR_vs_TE,WR,TE,1890,64385.1,59815.1,7.4
generic_sf,archetype,2022,2026_1,QB_vs_RB,QB,RB,1260,34150.3,51800.8,-41.1
generic_sf,archetype,2022,2026_1,QB_vs_WR,QB,WR,2010,53291.4,88902.4,-50.1
generic_sf,archetype,2022,2026_1,QB_vs_TE,QB,TE,590,12006.6,14673.1,-20
generic_sf,archetype,2022,2026_1,RB_vs_WR,RB,WR,3920,157766.7,151354.1,4.1
generic_sf,archetype,2022,2026_1,RB_vs_TE,RB,TE,1670,40975.8,40976.8,0
generic_sf,archetype,2022,2026_1,WR_vs_TE,WR,TE,1890,52564.1,51168.9,2.7
generic_sf,archetype,2022,2026_2,QB_vs_RB,QB,RB,1260,50048.5,64597.5,-25.4
generic_sf,archetype,2022,2026_2,QB_vs_WR,QB,WR,2010,83141.8,101849.1,-20.2
generic_sf,archetype,2022,2026_2,QB_vs_TE,QB,TE,590,18846.5,20506.1,-8.4
generic_sf,archetype,2022,2026_2,RB_vs_WR,RB,WR,3920,197495.3,173749.2,12.8
generic_sf,archetype,2022,2026_2,RB_vs_TE,RB,TE,1670,51412.4,55644.4,-7.9
generic_sf,archetype,2022,2026_2,WR_vs_TE,WR,TE,1890,61572.1,69126.1,-11.6
