format,year,archetype_id,player_id,avg_hvorp,build_count
generic_sf,2022,2026_6,7720,0,10
generic_sf,2022,2026_6,7794,0.5,10
generic_sf,2022,2026_6,7828,3.5,10
generic_sf,2022,2026_6,8110,4.8,10
generic_sf,2022,2026_6,8111,18.3,10
generic_sf,2022,2026_6,8112,46.5,10
generic_sf,2022,2026_6,8114,0,10
generic_sf,2022,2026_6,8116,7.8,10
generic_sf,2022,2026_6,8117,0,10
generic_sf,2022,2026_6,8118,2.8,10
generic_sf,2022,2026_6,8119,51.1,10
generic_sf,2022,2026_6,8121,26.2,10
generic_sf,2022,2026_6,8122,15.9,10
generic_sf,2022,2026_6,8123,1.2,10
generic_sf,2022,2026_6,8125,0,10
generic_sf,2022,2026_6,8126,18.5,10
generic_sf,2022,2026_6,8129,49.4,10
generic_sf,2022,2026_6,8130,12.7,10
generic_sf,2022,2026_6,8131,13.9,10
generic_sf,2022,2026_6,8132,34.2,10
generic_sf,2022,2026_6,8134,6.9,10
generic_sf,2022,2026_6,8135,30.2,10
generic_sf,2022,2026_6,8136,26.1,10
generic_sf,2022,2026_6,8137,48.7,10
generic_sf,2022,2026_6,8138,14.1,10
generic_sf,2022,2026_6,8139,0.1,10
generic_sf,2022,2026_6,8142,29.1,10
generic_sf,2022,2026_6,8143,0,10
generic_sf,2022,2026_6,8144,66.9,10
generic_sf,2022,2026_6,8146,84.6,10
generic_sf,2022,2026_6,8148,3.2,10
generic_sf,2022,2026_6,8150,1.4,10
generic_sf,2022,2026_6,8151,69.3,10
generic_sf,2022,2026_6,8153,0,10
generic_sf,2022,2026_6,8154,21.8,10
generic_sf,2022,2026_6,8155,43.1,10
generic_sf,2022,2026_6,8157,11.1,10
generic_sf,2022,2026_6,8159,1.9,10
generic_sf,2022,2026_6,8160,20,10
generic_sf,2022,2026_6,8161,0.4,10
generic_sf,2022,2026_6,8167,69.8,10
generic_sf,2022,2026_6,8168,7.3,10
generic_sf,2022,2026_6,8171,0.7,10
generic_sf,2022,2026_6,8172,16.1,10
generic_sf,2022,2026_6,8174,1.6,10
generic_sf,2022,2026_6,8176,0,10
generic_sf,2022,2026_6,8188,25.6,10
generic_sf,2022,2026_6,8204,0,10
generic_sf,2022,2026_6,8205,21.7,10
generic_sf,2022,2026_6,8210,14.2,10
generic_sf,2022,2026_6,8211,0,10
generic_sf,2022,2026_6,8219,16,10
generic_sf,2022,2026_6,8221,0.9,10
generic_sf,2022,2026_6,8225,12.4,10
generic_sf,2022,2026_6,8228,9.9,10
generic_sf,2022,2026_6,8408,2.4,10
generic_sf,2022,2026_7,96,84.1,10
generic_sf,2022,2026_7,421,24.9,10
generic_sf,2022,2026_7,827,4.6,10
generic_sf,2022,2026_7,1049,52,10
generic_sf,2022,2026_7,1166,138.3,10
generic_sf,2022,2026_7,1234,70.7,10
generic_sf,2022,2026_7,1339,37.2,10
generic_sf,2022,2026_7,1352,29.2,10
generic_sf,2022,2026_7,1373,117.3,10
generic_sf,2022,2026_7,1426,84,10
generic_sf,2022,2026_7,1466,159.7,10
generic_sf,2022,2026_7,1479,66.4,10
generic_sf,2022,2026_7,1535,55.1,10
generic_sf,2022,2026_7,1689,69.3,10
generic_sf,2022,2026_7,1837,54.9,10
generic_sf,2022,2026_7,2028,78.8,10
generic_sf,2022,2026_7,2078,0,10
generic_sf,2022,2026_7,2133,202,10
generic_sf,2022,2026_7,2161,86.6,10
generic_sf,2022,2026_7,2197,37.6,10
generic_sf,2022,2026_7,2216,110.6,10
generic_sf,2022,2026_7,2306,13.9,10
generic_sf,2022,2026_7,2307,65.4,10
generic_sf,2022,2026_7,2309,124.4,10
generic_sf,2022,2026_7,2319,17.1,10
generic_sf,2022,2026_7,2374,106.9,10
generic_sf,2022,2026_7,2449,164.1,10
generic_sf,2022,2026_7,2505,26,10
generic_sf,2022,2026_7,2711,36.2,10
generic_sf,2022,2026_7,2749,58.5,10
generic_sf,2022,2026_7,3163,123.4,10
generic_sf,2022,2026_7,3164,69.7,10
generic_sf,2022,2026_7,3198,162.1,10
generic_sf,2022,2026_7,3199,26.6,10
generic_sf,2022,2026_7,3202,17.6,10
generic_sf,2022,2026_7,3214,15,10
generic_sf,2022,2026_7,3225,60.7,10
generic_sf,2022,2026_7,3257,52.7,10
generic_sf,2022,2026_7,3271,49.9,10
generic_sf,2022,2026_7,3286,24.8,10
generic_sf,2022,2026_7,3294,83.6,10
generic_sf,2022,2026_7,3321,206.2,10
generic_sf,2022,2026_7,3634,22.1,10
generic_sf,2022,2026_7,3976,15.5,10
generic_sf,2022,2026_7,4017,26.3,10
generic_sf,2022,2026_7,4018,108.7,10
generic_sf,2022,2026_7,4029,97.9,10
generic_sf,2022,2026_7,4033,47.8,10
generic_sf,2022,2026_7,4034,198.3,10
generic_sf,2022,2026_7,4035,88.2,10
generic_sf,2022,2026_7,4037,94.2,10
generic_sf,2022,2026_7,4039,122.9,10
generic_sf,2022,2026_7,4040,74.2,10
generic_sf,2022,2026_7,4046,227.2,10
generic_sf,2022,2026_7,4054,16.4,10
generic_sf,2022,2026_7,4066,63.8,10
generic_sf,2022,2026_7,4068,84.7,10
generic_sf,2022,2026_7,4080,88.4,10
generic_sf,2022,2026_7,4082,68.2,10
generic_sf,2022,2026_7,4089,31.3,10
generic_sf,2022,2026_7,4098,25,10
generic_sf,2022,2026_7,4111,57.4,10
generic_sf,2022,2026_7,4137,90.4,10
generic_sf,2022,2026_7,4144,2.2,10
generic_sf,2022,2026_7,4147,48.5,10
generic_sf,2022,2026_7,4149,84.2,10
generic_sf,2022,2026_7,4171,33.1,10
generic_sf,2022,2026_7,4197,31,10
generic_sf,2022,2026_7,4198,12.1,10
generic_sf,2022,2026_7,4199,108.8,10
generic_sf,2022,2026_7,4217,79.3,10
generic_sf,2022,2026_7,4351,0,10
generic_sf,2022,2026_7,4381,54.9,10
generic_sf,2022,2026_7,4454,22.4,10
generic_sf,2022,2026_7,4663,217.9,10
generic_sf,2022,2026_7,4866,140,10
generic_sf,2022,2026_7,4892,37.2,10
generic_sf,2022,2026_7,4943,38.3,10
generic_sf,2022,2026_7,4950,107,10
generic_sf,2022,2026_7,4951,38.3,10
generic_sf,2022,2026_7,4973,15.1,10
generic_sf,2022,2026_7,4981,0,10
generic_sf,2022,2026_7,4983,88.4,10
generic_sf,2022,2026_7,4985,18.7,10
generic_sf,2022,2026_7,4988,118.4,10
generic_sf,2022,2026_7,4993,23.2,10
generic_sf,2022,2026_7,4995,0.8,10
generic_sf,2022,2026_7,5000,11.6,10
generic_sf,2022,2026_7,5001,50.2,10
generic_sf,2022,2026_7,5010,12.7,10
generic_sf,2022,2026_7,5012,81.5,10
generic_sf,2022,2026_7,5022,36.8,10
generic_sf,2022,2026_7,5026,12.1,10
generic_sf,2022,2026_7,5038,26.1,10
generic_sf,2022,2026_7,5045,51,10
generic_sf,2022,2026_7,5086,27.1,10
generic_sf,2022,2026_7,5089,22,10
generic_sf,2022,2026_7,5113,0.8,10
generic_sf,2022,2026_7,5121,5.2,10
generic_sf,2022,2026_7,5122,5,10
generic_sf,2022,2026_7,5133,34.3,10
generic_sf,2022,2026_7,5185,62,10
generic_sf,2022,2026_7,5248,14.5,10
generic_sf,2022,2026_7,5284,48.6,10
generic_sf,2022,2026_7,5323,8,10
generic_sf,2022,2026_7,5347,7.6,10
generic_sf,2022,2026_7,5695,3.5,10
generic_sf,2022,2026_7,5844,87.5,10
generic_sf,2022,2026_7,5846,97.2,10
generic_sf,2022,2026_7,5848,63.6,10
generic_sf,2022,2026_7,5849,98.5,10
generic_sf,2022,2026_7,5850,179.5,10
generic_sf,2022,2026_7,5857,25.4,10
generic_sf,2022,2026_7,5859,156.5,10
generic_sf,2022,2026_7,5870,127.6,10
generic_sf,2022,2026_7,5872,63.8,10
generic_sf,2022,2026_7,5880,46.3,10
generic_sf,2022,2026_7,5892,63.3,10
generic_sf,2022,2026_7,5906,43.9,10
generic_sf,2022,2026_7,5917,43.7,10
generic_sf,2022,2026_7,5927,85.2,10
generic_sf,2022,2026_7,5937,47.9,10
generic_sf,2022,2026_7,5947,74.2,10
generic_sf,2022,2026_7,5955,13.5,10
generic_sf,2022,2026_7,5967,129.8,10
generic_sf,2022,2026_7,5970,48.6,10
generic_sf,2022,2026_7,5980,0,10
generic_sf,2022,2026_7,5985,9.6,10
generic_sf,2022,2026_7,5987,5.4,10
generic_sf,2022,2026_7,5995,0.6,10
generic_sf,2022,2026_7,6001,0,10
generic_sf,2022,2026_7,6011,18.1,10
generic_sf,2022,2026_7,6039,3.4,10
generic_sf,2022,2026_7,6074,0.8,10
generic_sf,2022,2026_7,6111,0,10
generic_sf,2022,2026_7,6126,7.3,10
generic_sf,2022,2026_7,6130,59.3,10
generic_sf,2022,2026_7,6144,0.3,10
generic_sf,2022,2026_7,6149,41.6,10
generic_sf,2022,2026_7,6151,95.2,10
generic_sf,2022,2026_7,6234,0,10
generic_sf,2022,2026_7,6271,12.8,10
generic_sf,2022,2026_7,6290,12.3,10
generic_sf,2022,2026_7,6421,0.6,10
generic_sf,2022,2026_7,6694,0,10
generic_sf,2022,2026_7,6768,100.4,10
generic_sf,2022,2026_7,6783,88,10
generic_sf,2022,2026_7,6786,148.3,10
generic_sf,2022,2026_7,6790,76.4,10
generic_sf,2022,2026_7,6794,232.2,10
generic_sf,2022,2026_7,6801,107.4,10
generic_sf,2022,2026_7,6803,90.1,10
generic_sf,2022,2026_7,6804,0.9,10
generic_sf,2022,2026_7,6805,1.1,10
generic_sf,2022,2026_7,6806,34.3,10
generic_sf,2022,2026_7,6813,71.9,10
generic_sf,2022,2026_7,6814,18.1,10
generic_sf,2022,2026_7,6819,87.8,10
generic_sf,2022,2026_7,6820,36.4,10
generic_sf,2022,2026_7,6824,53.2,10
generic_sf,2022,2026_7,6826,37.1,10
generic_sf,2022,2026_7,6828,48.7,10
generic_sf,2022,2026_7,6843,6.5,10
generic_sf,2022,2026_7,6845,3.9,10
generic_sf,2022,2026_7,6847,31.6,10
generic_sf,2022,2026_7,6849,2,10
generic_sf,2022,2026_7,6850,3.9,10
generic_sf,2022,2026_7,6853,16.1,10
generic_sf,2022,2026_7,6869,1.9,10
generic_sf,2022,2026_7,6885,0,10
generic_sf,2022,2026_7,6886,23.7,10
generic_sf,2022,2026_7,6904,234.7,10
generic_sf,2022,2026_7,6918,1.4,10
generic_sf,2022,2026_7,6927,15.9,10
generic_sf,2022,2026_7,6931,9.9,10
generic_sf,2022,2026_7,6938,53.8,10
generic_sf,2022,2026_7,6943,65.3,10
generic_sf,2022,2026_7,6945,46.7,10
generic_sf,2022,2026_7,6951,22.4,10
generic_sf,2022,2026_7,6955,33.2,10
generic_sf,2022,2026_7,6989,2.9,10
generic_sf,2022,2026_7,7002,44.3,10
generic_sf,2022,2026_7,7045,9.5,10
generic_sf,2022,2026_7,7049,12.5,10
generic_sf,2022,2026_7,7066,53.3,10
generic_sf,2022,2026_7,7083,13.1,10
generic_sf,2022,2026_7,7090,30.5,10
generic_sf,2022,2026_7,7496,26.1,10
generic_sf,2022,2026_7,7523,127.6,10
generic_sf,2022,2026_7,7525,120.2,10
generic_sf,2022,2026_7,7526,127.1,10
generic_sf,2022,2026_7,7527,43.9,10
generic_sf,2022,2026_7,7528,76,10
generic_sf,2022,2026_7,7533,1.6,10
generic_sf,2022,2026_7,7535,0,10
generic_sf,2022,2026_7,7538,27.3,10
generic_sf,2022,2026_7,7543,82.4,10
generic_sf,2022,2026_7,7547,142.8,10
generic_sf,2022,2026_7,7553,12.9,10
generic_sf,2022,2026_7,7561,3.2,10
generic_sf,2022,2026_7,7562,9.7,10
generic_sf,2022,2026_7,7564,123.3,10
generic_sf,2022,2026_7,7565,18.1,10
generic_sf,2022,2026_7,7567,11,10
generic_sf,2022,2026_7,7568,1.3,10
generic_sf,2022,2026_7,7569,25.7,10
generic_sf,2022,2026_7,7571,20,10
generic_sf,2022,2026_7,7585,39.3,10
generic_sf,2022,2026_7,7587,14.6,10
generic_sf,2022,2026_7,7588,10.8,10
generic_sf,2022,2026_7,7591,144.5,10
generic_sf,2022,2026_7,7593,0,10
generic_sf,2022,2026_7,7594,27.4,10
generic_sf,2022,2026_7,7595,0,10
generic_sf,2022,2026_7,7596,12.9,10
generic_sf,2022,2026_7,7600,40.1,10
generic_sf,2022,2026_7,7601,38.3,10
generic_sf,2022,2026_7,7602,3,10
generic_sf,2022,2026_7,7605,0,10
generic_sf,2022,2026_7,7606,15.5,10
generic_sf,2022,2026_7,7607,34,10
generic_sf,2022,2026_7,7608,37.4,10
generic_sf,2022,2026_7,7610,2,10
generic_sf,2022,2026_7,7611,113.1,10
generic_sf,2022,2026_7,7670,62.5,10
generic_sf,2022,2026_7,7694,6.3,10
generic_sf,2022,2026_7,7716,2.6,10
generic_sf,2022,2026_7,7720,0,10
generic_sf,2022,2026_7,7794,0.3,10
generic_sf,2022,2026_7,7828,3.1,10
generic_sf,2022,2026_7,8110,3.4,10
generic_sf,2022,2026_7,8111,18.5,10
generic_sf,2022,2026_7,8112,52.6,10
generic_sf,2022,2026_7,8114,0,10
generic_sf,2022,2026_7,8116,11,10
generic_sf,2022,2026_7,8117,0,10
generic_sf,2022,2026_7,8118,2.1,10
generic_sf,2022,2026_7,8119,54.4,10
generic_sf,2022,2026_7,8121,26.2,10
generic_sf,2022,2026_7,8122,18.3,10
generic_sf,2022,2026_7,8123,0.9,10
generic_sf,2022,2026_7,8126,19.4,10
generic_sf,2022,2026_7,8127,0,10
generic_sf,2022,2026_7,8129,59.7,10
generic_sf,2022,2026_7,8130,15,10
generic_sf,2022,2026_7,8131,16.1,10
generic_sf,2022,2026_7,8132,48.7,10
generic_sf,2022,2026_7,8134,6.6,10
generic_sf,2022,2026_7,8135,27.5,10
generic_sf,2022,2026_7,8136,44,10
generic_sf,2022,2026_7,8137,54.9,10
generic_sf,2022,2026_7,8138,24.7,10
generic_sf,2022,2026_7,8139,0.2,10
generic_sf,2022,2026_7,8142,26.4,10
generic_sf,2022,2026_7,8143,0,10
generic_sf,2022,2026_7,8144,66.5,10
generic_sf,2022,2026_7,8146,89.2,10
generic_sf,2022,2026_7,8148,3.5,10
generic_sf,2022,2026_7,8150,1.8,10
generic_sf,2022,2026_7,8151,80.1,10
generic_sf,2022,2026_7,8153,0,10
generic_sf,2022,2026_7,8154,31.3,10
generic_sf,2022,2026_7,8155,48.5,10
generic_sf,2022,2026_7,8157,8.7,10
generic_sf,2022,2026_7,8159,3.6,10
generic_sf,2022,2026_7,8160,50.1,10
generic_sf,2022,2026_7,8161,2.9,10
generic_sf,2022,2026_7,8167,71.6,10
generic_sf,2022,2026_7,8168,5.8,10
generic_sf,2022,2026_7,8171,3.3,10
generic_sf,2022,2026_7,8172,19.9,10
generic_sf,2022,2026_7,8174,3.2,10
generic_sf,2022,2026_7,8176,0,10
generic_sf,2022,2026_7,8188,20.8,10
generic_sf,2022,2026_7,8204,0,10
generic_sf,2022,2026_7,8205,30.6,10
generic_sf,2022,2026_7,8210,17.7,10
generic_sf,2022,2026_7,8211,0,10
generic_sf,2022,2026_7,8219,15.3,10
generic_sf,2022,2026_7,8221,2.9,10
generic_sf,2022,2026_7,8225,7.1,10
generic_sf,2022,2026_7,8228,14.7,10
generic_sf,2022,2026_7,8253,0,10
generic_sf,2022,2026_7,8408,2.8,10
generic_sf,2023,2024_1,96,0,10
generic_sf,2023,2024_1,421,75.7,10
generic_sf,2023,2024_1,827,22.6,10
generic_sf,2023,2024_1,1049,12.8,10
generic_sf,2023,2024_1,1166,61,10
generic_sf,2023,2024_1,1234,103.8,10
generic_sf,2023,2024_1,1339,9,10
generic_sf,2023,2024_1,1352,22.6,10
generic_sf,2023,2024_1,1373,68.7,10
generic_sf,2023,2024_1,1426,107.2,10
generic_sf,2023,2024_1,1466,105.4,10
generic_sf,2023,2024_1,1479,183.2,10
generic_sf,2023,2024_1,1689,130.2,10
generic_sf,2023,2024_1,1837,13.7,10
generic_sf,2023,2024_1,2028,62.7,10
generic_sf,2023,2024_1,2078,37.3,10
generic_sf,2023,2024_1,2133,149.3,10
generic_sf,2023,2024_1,2161,18.8,10
generic_sf,2023,2024_1,2197,75.5,10
generic_sf,2023,2024_1,2216,164.4,10
generic_sf,2023,2024_1,2306,0.2,10
generic_sf,2023,2024_1,2309,131.3,10
generic_sf,2023,2024_1,2319,17.3,10
generic_sf,2023,2024_1,2374,86.2,10
generic_sf,2023,2024_1,2449,147,10
generic_sf,2023,2024_1,2505,34.1,10
generic_sf,2023,2024_1,2749,122,10
generic_sf,2023,2024_1,3163,97.1,10
generic_sf,2023,2024_1,3164,38.3,10
generic_sf,2023,2024_1,3198,85.4,10
generic_sf,2023,2024_1,3199,32.7,10
generic_sf,2023,2024_1,3202,9.1,10
generic_sf,2023,2024_1,3214,50.7,10
generic_sf,2023,2024_1,3225,45.4,10
generic_sf,2023,2024_1,3271,27.4,10
generic_sf,2023,2024_1,3294,145.8,10
generic_sf,2023,2024_1,3321,247.6,10
generic_sf,2023,2024_1,3634,20,10
generic_sf,2023,2024_1,4017,31.3,10
generic_sf,2023,2024_1,4018,91,10
generic_sf,2023,2024_1,4029,0.8,10
generic_sf,2023,2024_1,4033,82.5,10
generic_sf,2023,2024_1,4034,229.5,10
generic_sf,2023,2024_1,4035,105,10
generic_sf,2023,2024_1,4037,95.7,10
generic_sf,2023,2024_1,4039,93.2,10
generic_sf,2023,2024_1,4040,14.4,10
generic_sf,2023,2024_1,4046,103.4,10
generic_sf,2023,2024_1,4066,101.2,10
generic_sf,2023,2024_1,4068,28.2,10
generic_sf,2023,2024_1,4080,30.2,10
generic_sf,2023,2024_1,4082,70.2,10
generic_sf,2023,2024_1,4089,25.2,10
generic_sf,2023,2024_1,4098,17.6,10
generic_sf,2023,2024_1,4111,30.3,10
generic_sf,2023,2024_1,4137,66.5,10
generic_sf,2023,2024_1,4144,32.3,10
generic_sf,2023,2024_1,4147,14.1,10
generic_sf,2023,2024_1,4149,1,10
generic_sf,2023,2024_1,4171,50.1,10
generic_sf,2023,2024_1,4179,74.9,10
generic_sf,2023,2024_1,4199,36.7,10
generic_sf,2023,2024_1,4217,99.1,10
generic_sf,2023,2024_1,4234,46.7,10
generic_sf,2023,2024_1,4454,47.7,10
generic_sf,2023,2024_1,4464,16.5,10
generic_sf,2023,2024_1,4663,57.8,10
generic_sf,2023,2024_1,4866,77.7,10
generic_sf,2023,2024_1,4881,150.5,10
generic_sf,2023,2024_1,4892,86.5,10
generic_sf,2023,2024_1,4943,0.4,10
generic_sf,2023,2024_1,4950,73.2,10
generic_sf,2023,2024_1,4951,46.6,10
generic_sf,2023,2024_1,4972,5.7,10
generic_sf,2023,2024_1,4973,6.5,10
generic_sf,2023,2024_1,4981,110.5,10
generic_sf,2023,2024_1,4983,175.3,10
generic_sf,2023,2024_1,4984,179,10
generic_sf,2023,2024_1,4985,0,10
generic_sf,2023,2024_1,4988,5.8,10
generic_sf,2023,2024_1,4993,5.8,10
generic_sf,2023,2024_1,5001,52.6,10
generic_sf,2023,2024_1,5012,58.2,10
generic_sf,2023,2024_1,5022,49.4,10
generic_sf,2023,2024_1,5026,0,10
generic_sf,2023,2024_1,5038,27.2,10
generic_sf,2023,2024_1,5045,95.8,10
generic_sf,2023,2024_1,5086,13.7,10
generic_sf,2023,2024_1,5113,15.2,10
generic_sf,2023,2024_1,5133,23.6,10
generic_sf,2023,2024_1,5137,1.8,10
generic_sf,2023,2024_1,5185,13.7,10
generic_sf,2023,2024_1,5248,60.7,10
generic_sf,2023,2024_1,5284,0.2,10
generic_sf,2023,2024_1,5347,0,10
generic_sf,2023,2024_1,5844,96.9,10
generic_sf,2023,2024_1,5846,117.8,10
generic_sf,2023,2024_1,5848,58,10
generic_sf,2023,2024_1,5849,43.5,10
generic_sf,2023,2024_1,5850,66.6,10
generic_sf,2023,2024_1,5854,0.3,10
generic_sf,2023,2024_1,5857,8.8,10
generic_sf,2023,2024_1,5859,180.3,10
generic_sf,2023,2024_1,5870,18.1,10
generic_sf,2023,2024_1,5872,152.5,10
generic_sf,2023,2024_1,5880,2.7,10
generic_sf,2023,2024_1,5892,67.6,10
generic_sf,2023,2024_1,5906,2.7,10
generic_sf,2023,2024_1,5917,0.5,10
generic_sf,2023,2024_1,5927,101.1,10
generic_sf,2023,2024_1,5937,58.9,10
generic_sf,2023,2024_1,5947,101.4,10
generic_sf,2023,2024_1,5955,5.8,10
generic_sf,2023,2024_1,5967,77.9,10
generic_sf,2023,2024_1,5970,24.4,10
generic_sf,2023,2024_1,5985,3.1,10
generic_sf,2023,2024_1,5987,27.9,10
generic_sf,2023,2024_1,5995,18.8,10
generic_sf,2023,2024_1,6011,46.7,10
generic_sf,2023,2024_1,6039,13.7,10
generic_sf,2023,2024_1,6126,3.5,10
generic_sf,2023,2024_1,6130,38.2,10
generic_sf,2023,2024_1,6144,0,10
generic_sf,2023,2024_1,6149,51.8,10
generic_sf,2023,2024_1,6151,11.9,10
generic_sf,2023,2024_1,6271,11.1,10
generic_sf,2023,2024_1,6421,1.4,10
generic_sf,2023,2024_1,6768,93.2,10
generic_sf,2023,2024_1,6770,52.5,10
generic_sf,2023,2024_1,6783,39.1,10
generic_sf,2023,2024_1,6786,250.5,10
generic_sf,2023,2024_1,6790,65.6,10
generic_sf,2023,2024_1,6794,106.8,10
generic_sf,2023,2024_1,6801,73.5,10
generic_sf,2023,2024_1,6803,137.4,10
generic_sf,2023,2024_1,6804,151.4,10
generic_sf,2023,2024_1,6806,1.6,10
generic_sf,2023,2024_1,6813,37.7,10
generic_sf,2023,2024_1,6814,1.5,10
generic_sf,2023,2024_1,6819,143.7,10
generic_sf,2023,2024_1,6820,15.3,10
generic_sf,2023,2024_1,6824,1.8,10
generic_sf,2023,2024_1,6826,68.2,10
generic_sf,2023,2024_1,6828,14.6,10
generic_sf,2023,2024_1,6843,0,10
generic_sf,2023,2024_1,6845,62.6,10
generic_sf,2023,2024_1,6847,0.1,10
generic_sf,2023,2024_1,6849,0,10
generic_sf,2023,2024_1,6850,9.1,10
generic_sf,2023,2024_1,6853,1.6,10
generic_sf,2023,2024_1,6869,9.7,10
generic_sf,2023,2024_1,6885,0,10
generic_sf,2023,2024_1,6886,5.6,10
generic_sf,2023,2024_1,6904,166.7,10
generic_sf,2023,2024_1,6920,11.3,10
generic_sf,2023,2024_1,6931,0,10
generic_sf,2023,2024_1,6938,1.3,10
generic_sf,2023,2024_1,6943,86.3,10
generic_sf,2023,2024_1,6945,13.2,10
generic_sf,2023,2024_1,6955,0.5,10
generic_sf,2023,2024_1,7002,29.8,10
generic_sf,2023,2024_1,7021,7.3,10
generic_sf,2023,2024_1,7045,9.1,10
generic_sf,2023,2024_1,7066,41.3,10
generic_sf,2023,2024_1,7083,0.6,10
generic_sf,2023,2024_1,7090,22.4,10
generic_sf,2023,2024_1,7523,90.1,10
generic_sf,2023,2024_1,7525,122.6,10
generic_sf,2023,2024_1,7526,103.1,10
generic_sf,2023,2024_1,7527,27.7,10
generic_sf,2023,2024_1,7528,44.4,10
generic_sf,2023,2024_1,7533,0,10
generic_sf,2023,2024_1,7538,24.1,10
generic_sf,2023,2024_1,7543,120.9,10
generic_sf,2023,2024_1,7547,194.2,10
generic_sf,2023,2024_1,7551,0,10
generic_sf,2023,2024_1,7553,30.3,10
generic_sf,2023,2024_1,7559,1.8,10
generic_sf,2023,2024_1,7561,3.7,10
generic_sf,2023,2024_1,7562,40.3,10
generic_sf,2023,2024_1,7564,152.8,10
generic_sf,2023,2024_1,7565,10.6,10
generic_sf,2023,2024_1,7567,4.6,10
generic_sf,2023,2024_1,7568,8.7,10
generic_sf,2023,2024_1,7569,137.4,10
generic_sf,2023,2024_1,7571,8.3,10
generic_sf,2023,2024_1,7585,4.4,10
generic_sf,2023,2024_1,7587,5.2,10
generic_sf,2023,2024_1,7588,36.8,10
generic_sf,2023,2024_1,7591,95.6,10
generic_sf,2023,2024_1,7594,42.9,10
generic_sf,2023,2024_1,7595,0.4,10
generic_sf,2023,2024_1,7596,42.1,10
generic_sf,2023,2024_1,7600,21.5,10
generic_sf,2023,2024_1,7601,27.9,10
generic_sf,2023,2024_1,7606,11.1,10
generic_sf,2023,2024_1,7607,3.9,10
generic_sf,2023,2024_1,7608,35.5,10
generic_sf,2023,2024_1,7610,0,10
generic_sf,2023,2024_1,7611,47.2,10
generic_sf,2023,2024_1,7670,44.1,10
generic_sf,2023,2024_1,7694,6.3,10
generic_sf,2023,2024_1,7757,1.2,10
generic_sf,2023,2024_1,7794,0,10
generic_sf,2023,2024_1,7828,8.4,10
generic_sf,2023,2024_1,7891,1.1,10
generic_sf,2023,2024_1,8110,50.8,10
generic_sf,2023,2024_1,8111,26.4,10
generic_sf,2023,2024_1,8112,77.4,10
generic_sf,2023,2024_1,8116,0.3,10
generic_sf,2023,2024_1,8117,11.4,10
generic_sf,2023,2024_1,8118,5.4,10
generic_sf,2023,2024_1,8119,45.9,10
generic_sf,2023,2024_1,8121,78.2,10
generic_sf,2023,2024_1,8123,0,10
generic_sf,2023,2024_1,8125,12.4,10
generic_sf,2023,2024_1,8126,49,10
generic_sf,2023,2024_1,8129,10.4,10
generic_sf,2023,2024_1,8130,66,10
generic_sf,2023,2024_1,8131,30.7,10
generic_sf,2023,2024_1,8132,30.1,10
generic_sf,2023,2024_1,8134,31.6,10
generic_sf,2023,2024_1,8135,7.3,10
generic_sf,2023,2024_1,8136,102.6,10
generic_sf,2023,2024_1,8137,104.9,10
generic_sf,2023,2024_1,8138,80.9,10
generic_sf,2023,2024_1,8139,15.9,10
generic_sf,2023,2024_1,8140,0.7,10
generic_sf,2023,2024_1,8142,24.4,10
generic_sf,2023,2024_1,8143,63.1,10
generic_sf,2023,2024_1,8144,112.9,10
generic_sf,2023,2024_1,8145,1.5,10
generic_sf,2023,2024_1,8146,98.2,10
generic_sf,2023,2024_1,8147,1.4,10
generic_sf,2023,2024_1,8148,25.4,10
generic_sf,2023,2024_1,8150,133.5,10
generic_sf,2023,2024_1,8151,65.8,10
generic_sf,2023,2024_1,8153,0.1,10
generic_sf,2023,2024_1,8154,61.6,10
generic_sf,2023,2024_1,8155,122.3,10
generic_sf,2023,2024_1,8159,47.5,10
generic_sf,2023,2024_1,8160,20.1,10
generic_sf,2023,2024_1,8161,0,10
generic_sf,2023,2024_1,8162,110.7,10
generic_sf,2023,2024_1,8167,49.9,10
generic_sf,2023,2024_1,8168,11.6,10
generic_sf,2023,2024_1,8171,5.1,10
generic_sf,2023,2024_1,8172,0,10
generic_sf,2023,2024_1,8183,125.5,10
generic_sf,2023,2024_1,8188,1.6,10
generic_sf,2023,2024_1,8197,0,10
generic_sf,2023,2024_1,8205,84,10
generic_sf,2023,2024_1,8208,0,10
generic_sf,2023,2024_1,8210,18.7,10
generic_sf,2023,2024_1,8211,0,10
generic_sf,2023,2024_1,8214,1.8,10
generic_sf,2023,2024_1,8219,0,10
generic_sf,2023,2024_1,8221,0,10
generic_sf,2023,2024_1,8225,4.3,10
generic_sf,2023,2024_1,8228,46.5,10
generic_sf,2023,2024_1,8230,23,10
generic_sf,2023,2024_1,8408,5.7,10
generic_sf,2023,2024_1,8676,57.6,10
generic_sf,2023,2024_1,8917,25.5,10
generic_sf,2023,2024_1,9220,0,10
generic_sf,2023,2024_1,9221,99.7,10
generic_sf,2023,2024_1,9222,0,10
generic_sf,2023,2024_1,9224,8.2,10
generic_sf,2023,2024_1,9225,0.3,10
generic_sf,2023,2024_1,9226,102.2,10
generic_sf,2023,2024_1,9227,0,10
generic_sf,2023,2024_1,9228,28.9,10
generic_sf,2023,2024_1,9229,32.8,10
generic_sf,2023,2024_1,9231,0,10
generic_sf,2023,2024_1,9479,0,10
generic_sf,2023,2024_1,9480,0.9,10
