league,match_id,minute,elapsed,elapsed_plus,team,goals_for,goals_against
UNKNOWN,23965,31,31,0,8315,0,0
UNKNOWN,23965,31,31,0,8370,0,0
UNKNOWN,23965,39,39,0,8315,0,0
UNKNOWN,23965,40,40,0,8315,0,0
UNKNOWN,23965,50,50,0,8370,0,0
UNKNOWN,23965,55,55,0,8315,0,0
UNKNOWN,23965,57,57,0,8315,0,0
UNKNOWN,23965,68,68,0,8315,0,0
UNKNOWN,23965,70,70,0,8315,0,0
UNKNOWN,23965,74,74,0,8315,0,0
UNKNOWN,23965,74,74,0,8315,0,0
UNKNOWN,23965,77,77,0,8315,0,0
UNKNOWN,23966,24,24,0,7878,1,0
UNKNOWN,23966,25,25,0,8581,0,1
UNKNOWN,23966,34,34,0,7878,1,0
UNKNOWN,23966,41,41,0,8581,0,1
UNKNOWN,23966,41,41,0,8581,0,1
UNKNOWN,23966,54,54,0,8581,0,1
UNKNOWN,23966,58,58,0,8581,0,1
UNKNOWN,23966,72,72,0,7878,1,0
UNKNOWN,23966,74,74,0,8581,0,1
UNKNOWN,23966,77,77,0,7878,1,0
UNKNOWN,23966,82,82,0,8581,0,1
UNKNOWN,23967,7,7,0,8634,0,0
UNKNOWN,23967,7,7,0,8634,0,0
UNKNOWN,23967,10,10,0,8634,0,1
UNKNOWN,23967,10,10,0,8634,0,1
UNKNOWN,23967,23,23,0,8634,0,1
UNKNOWN,23967,27,27,0,8634,0,1
UNKNOWN,23967,34,34,0,9864,1,0
UNKNOWN,23967,39,39,0,8634,0,1
UNKNOWN,23967,44,44,0,9864,1,0
UNKNOWN,23967,55,55,0,8634,0,1
UNKNOWN,23967,55,55,0,8634,0,1
UNKNOWN,23967,62,62,0,9864,1,0
UNKNOWN,23967,68,68,0,8634,0,1
UNKNOWN,23967,74,74,0,8634,0,1
UNKNOWN,23968,18,18,0,8305,0,1
UNKNOWN,23968,29,29,0,9864,1,0
UNKNOWN,23968,34,34,0,9864,1,0
UNKNOWN,23968,34,34,0,9864,1,0
UNKNOWN,23968,46,46,0,8305,0,1
UNKNOWN,23968,47,47,0,8305,0,1
UNKNOWN,23968,50,50,0,8305,0,1
UNKNOWN,23968,65,65,0,9864,2,1
UNKNOWN,23968,76,76,0,8305,1,3
UNKNOWN,23968,86,86,0,9864,3,2
UNKNOWN,23968,86,86,0,9864,3,2
UNKNOWN,23969,15,15,0,7869,0,0
UNKNOWN,23969,17,17,0,8558,0,0
UNKNOWN,23969,55,55,0,7869,0,1
UNKNOWN,23969,59,59,0,7869,0,1
UNKNOWN,23969,73,73,0,7869,0,1
UNKNOWN,23969,73,73,0,7869,0,1
UNKNOWN,23969,77,77,0,7869,0,1
UNKNOWN,23969,88,88,0,8558,1,0
UNKNOWN,23970,4,4,0,8560,0,0
UNKNOWN,23970,5,5,0,8560,0,0
UNKNOWN,23970,19,19,0,10267,0,0
UNKNOWN,23970,27,27,0,10267,0,0
UNKNOWN,23970,28,28,0,10267,0,0
UNKNOWN,23970,33,33,0,10267,0,0
UNKNOWN,23970,35,35,0,10267,0,0
UNKNOWN,23970,40,40,0,10267,0,0
UNKNOWN,23970,48,48,0,10267,0,0
UNKNOWN,23970,49,49,0,10267,0,0
UNKNOWN,23970,61,61,0,8560,0,2
UNKNOWN,23970,66,66,0,8560,0,2
UNKNOWN,23970,74,74,0,10267,2,0
UNKNOWN,23970,81,81,0,8560,0,2
UNKNOWN,23971,36,36,0,9906,0,0
UNKNOWN,23971,39,39,0,8302,0,0
UNKNOWN,23971,57,57,0,8302,0,0
UNKNOWN,23971,74,74,0,8302,0,0
UNKNOWN,23971,78,78,0,8302,0,0
UNKNOWN,23971,78,78,0,8302,0,0
UNKNOWN,23971,85,85,0,8302,0,0
UNKNOWN,23971,90,90,0,8302,0,0
UNKNOWN,23972,5,5,0,9865,0,0
UNKNOWN,23972,10,10,0,9783,0,0
UNKNOWN,23972,15,15,0,9865,0,0
UNKNOWN,23972,20,20,0,9783,0,0
UNKNOWN,23972,23,23,0,9865,0,0
UNKNOWN,23972,25,25,0,9865,0,0
UNKNOWN,23972,26,26,0,9783,0,0
UNKNOWN,23972,27,27,0,9783,0,0
UNKNOWN,23972,28,28,0,9783,0,0
UNKNOWN,23972,31,31,0,9865,0,0
UNKNOWN,23972,44,44,0,9783,0,0
UNKNOWN,23972,48,48,0,9865,0,0
UNKNOWN,23972,53,53,0,9865,0,0
UNKNOWN,23972,54,54,0,9783,0,0
UNKNOWN,23972,55,55,0,9783,0,0
UNKNOWN,23972,62,62,0,9783,0,0
UNKNOWN,23972,73,73,0,9783,0,0
UNKNOWN,23972,90,90,0,9783,0,0
UNKNOWN,23973,5,5,0,9910,0,0
UNKNOWN,23973,24,24,0,10268,0,0
UNKNOWN,23973,47,47,0,9910,0,0
UNKNOWN,23973,48,48,0,10268,0,0
UNKNOWN,23973,66,66,0,9910,1,0
UNKNOWN,23973,71,71,0,10268,0,1
UNKNOWN,23973,75,75,0,9910,1,0
UNKNOWN,23973,82,82,0,9910,1,0
UNKNOWN,23973,93,90,3,9910,1,1
UNKNOWN,23974,6,6,0,10205,0,0
UNKNOWN,23974,8,8,0,8633,0,0
UNKNOWN,23974,12,12,0,10205,0,0
UNKNOWN,23974,13,13,0,10205,0,0
UNKNOWN,23974,26,26,0,8633,0,0
UNKNOWN,23974,31,31,0,8633,0,0
UNKNOWN,23974,34,34,0,8633,0,0
UNKNOWN,23974,43,43,0,8633,0,0
UNKNOWN,23974,44,44,0,10205,0,0
UNKNOWN,23974,72,72,0,8633,1,1
UNKNOWN,23974,88,88,0,8633,1,1
UNKNOWN,23974,91,90,1,8633,1,1
UNKNOWN,23974,91,90,1,8633,1,1
UNKNOWN,23974,94,90,4,8633,1,1
UNKNOWN,23975,5,5,0,8315,0,0
UNKNOWN,23975,20,20,0,8315,0,0
UNKNOWN,23975,27,27,0,8372,0,0
UNKNOWN,23975,28,28,0,8372,0,0
UNKNOWN,23975,30,30,0,8315,0,0
UNKNOWN,23975,36,36,0,8315,0,0
UNKNOWN,23975,48,48,0,8372,0,1
UNKNOWN,23975,49,49,0,8372,0,1
UNKNOWN,23975,64,64,0,8315,1,0
UNKNOWN,23975,87,87,0,8372,0,1
UNKNOWN,23975,88,88,0,8315,1,0
UNKNOWN,23976,3,3,0,8370,0,0
UNKNOWN,23976,5,5,0,8581,0,0
UNKNOWN,23976,11,11,0,8581,0,0
UNKNOWN,23976,20,20,0,8370,0,1
UNKNOWN,23976,29,29,0,8370,1,1
UNKNOWN,23976,40,40,0,8370,4,1
UNKNOWN,23976,45,45,0,8370,4,1
UNKNOWN,23977,12,12,0,8634,0,0
UNKNOWN,23977,23,23,0,8634,0,0
UNKNOWN,23977,25,25,0,7878,0,0
UNKNOWN,23977,29,29,0,7878,0,1
UNKNOWN,23977,42,42,0,7878,0,1
UNKNOWN,23977,76,76,0,8634,3,1
UNKNOWN,23977,87,87,0,8634,3,1
UNKNOWN,23977,88,88,0,8634,3,1
UNKNOWN,23977,90,90,0,7878,1,3
UNKNOWN,23978,3,3,0,8305,0,0
UNKNOWN,23978,6,6,0,7869,0,0
UNKNOWN,23978,10,10,0,8305,0,0
UNKNOWN,23978,30,30,0,8305,0,0
UNKNOWN,23978,30,30,0,8305,0,0
UNKNOWN,23978,31,31,0,7869,0,0
UNKNOWN,23978,37,37,0,7869,0,0
UNKNOWN,23978,60,60,0,7869,0,0
UNKNOWN,23978,65,65,0,8305,0,0
UNKNOWN,23978,68,68,0,7869,0,0
UNKNOWN,23978,92,90,2,8305,1,1
UNKNOWN,23979,8,8,0,8558,0,0
UNKNOWN,23979,14,14,0,8560,0,0
UNKNOWN,23979,40,40,0,8558,0,1
UNKNOWN,23979,40,40,0,8558,0,1
UNKNOWN,23979,47,47,0,8560,1,0
UNKNOWN,23979,47,47,0,8560,1,0
UNKNOWN,23979,63,63,0,8560,1,0
UNKNOWN,23979,64,64,0,8560,1,0
UNKNOWN,23979,67,67,0,8558,0,1
UNKNOWN,23979,67,67,0,8558,0,1
UNKNOWN,23979,92,90,2,8560,1,0
UNKNOWN,23980,14,14,0,9906,0,0
UNKNOWN,23980,20,20,0,9906,0,0
UNKNOWN,23980,20,20,0,9906,0,0
UNKNOWN,23980,28,28,0,9906,0,0
UNKNOWN,23980,70,70,0,9906,1,0
UNKNOWN,23980,74,74,0,10267,0,1
UNKNOWN,23980,84,84,0,9906,1,1
UNKNOWN,23981,41,41,0,9783,1,1
UNKNOWN,23981,49,49,0,9783,1,1
UNKNOWN,23981,51,51,0,9783,1,1
UNKNOWN,23981,70,70,0,9783,1,3
UNKNOWN,23981,77,77,0,8302,3,2
UNKNOWN,23981,91,90,1,9783,2,4
UNKNOWN,23982,19,19,0,10268,1,0
UNKNOWN,23982,25,25,0,10268,1,0
UNKNOWN,23982,31,31,0,10268,1,0
UNKNOWN,23982,44,44,0,9865,0,1
UNKNOWN,23982,44,44,0,9865,0,1
UNKNOWN,23982,54,54,0,10268,1,0
UNKNOWN,23982,55,55,0,9865,0,1
UNKNOWN,23982,65,65,0,9865,0,1
UNKNOWN,23982,75,75,0,10268,1,0
UNKNOWN,23982,86,86,0,10268,1,0
UNKNOWN,23982,88,88,0,9865,0,1
UNKNOWN,23983,30,30,0,10205,0,0
UNKNOWN,23983,35,35,0,9910,0,0
UNKNOWN,23983,37,37,0,10205,0,0
UNKNOWN,23983,46,45,1,10205,1,0
UNKNOWN,23983,66,66,0,9910,1,2
UNKNOWN,23984,8,8,0,8315,0,0
UNKNOWN,23984,13,13,0,8633,0,0
UNKNOWN,23984,45,45,0,8633,0,1
UNKNOWN,23984,53,53,0,8633,0,1
UNKNOWN,23984,59,59,0,8633,0,1
UNKNOWN,23984,59,59,0,8633,0,1
UNKNOWN,23984,60,60,0,8633,0,1
UNKNOWN,23984,71,71,0,8633,0,1
UNKNOWN,23984,84,84,0,8633,0,1
UNKNOWN,23985,10,10,0,8581,0,0
UNKNOWN,23985,18,18,0,8372,0,0
UNKNOWN,23985,24,24,0,8581,0,0
UNKNOWN,23985,38,38,0,8372,0,0
UNKNOWN,23985,44,44,0,8372,0,0
UNKNOWN,23985,45,45,0,8581,0,0
UNKNOWN,23985,48,48,0,8372,0,0
UNKNOWN,23985,61,61,0,8581,0,1
UNKNOWN,23985,70,70,0,8372,1,2
UNKNOWN,23985,76,76,0,8581,2,1
UNKNOWN,23985,79,79,0,8372,1,2
UNKNOWN,23985,84,84,0,8581,2,1
UNKNOWN,23985,95,90,5,8372,1,2
UNKNOWN,23986,8,8,0,8370,0,1
UNKNOWN,23986,49,49,0,8634,1,0
UNKNOWN,23986,54,54,0,8634,2,0
UNKNOWN,23986,70,70,0,8634,5,0
UNKNOWN,23986,75,75,0,8634,5,0
UNKNOWN,23987,13,13,0,7878,0,0
UNKNOWN,23987,23,23,0,7878,0,0
UNKNOWN,23987,31,31,0,7878,0,0
UNKNOWN,23987,40,40,0,7878,0,0
UNKNOWN,23987,57,57,0,7878,0,0
UNKNOWN,23987,77,77,0,7878,1,0
UNKNOWN,23987,80,80,0,7878,1,0
UNKNOWN,23987,81,81,0,9864,0,1
UNKNOWN,23987,92,90,2,7878,1,0
UNKNOWN,23988,28,28,0,7869,0,0
UNKNOWN,23988,36,36,0,7869,0,0
UNKNOWN,23988,55,55,0,7869,0,1
UNKNOWN,23988,77,77,0,9864,1,0
UNKNOWN,23988,92,90,2,9864,2,0
UNKNOWN,23989,13,13,0,8305,0,0
UNKNOWN,23989,32,32,0,8560,0,0
UNKNOWN,23989,33,33,0,8560,0,0
UNKNOWN,23989,37,37,0,8305,0,0
UNKNOWN,23989,39,39,0,8560,0,0
UNKNOWN,23989,52,52,0,8560,0,0
UNKNOWN,23989,58,58,0,8560,0,0
UNKNOWN,23989,64,64,0,8305,0,0
UNKNOWN,23989,76,76,0,8305,0,1
UNKNOWN,23989,78,78,0,8305,0,1
UNKNOWN,23989,85,85,0,8305,0,1
UNKNOWN,23990,2,2,0,8558,0,0
UNKNOWN,23990,7,7,0,8558,0,0
UNKNOWN,23990,11,11,0,9906,0,0
UNKNOWN,23990,12,12,0,9906,0,0
UNKNOWN,23990,14,14,0,9906,0,0
UNKNOWN,23990,17,17,0,9906,0,0
UNKNOWN,23990,49,49,0,8558,0,0
UNKNOWN,23990,74,74,0,9906,0,0
UNKNOWN,23990,78,78,0,9906,0,0
UNKNOWN,23990,80,80,0,8558,0,0
UNKNOWN,23990,87,87,0,8558,0,0
UNKNOWN,23990,87,87,0,8558,0,0
UNKNOWN,23990,91,90,1,9906,0,0
UNKNOWN,23991,13,13,0,10267,0,0
UNKNOWN,23991,14,14,0,10267,0,0
UNKNOWN,23991,29,29,0,10267,0,0
UNKNOWN,23991,33,33,0,10267,0,0
UNKNOWN,23991,43,43,0,9783,0,0
UNKNOWN,23991,43,43,0,9783,0,0
UNKNOWN,23991,66,66,0,9783,0,1
UNKNOWN,23991,69,69,0,9783,0,1
UNKNOWN,23991,74,74,0,9783,0,2
UNKNOWN,23991,81,81,0,10267,2,0
UNKNOWN,23992,16,16,0,8302,0,0
UNKNOWN,23992,21,21,0,8302,1,0
UNKNOWN,23992,21,21,0,8302,1,0
UNKNOWN,23992,27,27,0,8302,1,0
UNKNOWN,23992,35,35,0,10268,0,2
UNKNOWN,23992,45,45,0,10268,0,2
UNKNOWN,23992,48,48,0,10268,0,2
UNKNOWN,23992,50,50,0,10268,0,2
UNKNOWN,23992,50,50,0,10268,0,2
UNKNOWN,23992,53,53,0,10268,0,2
UNKNOWN,23992,59,59,0,8302,2,0
UNKNOWN,23992,68,68,0,10268,0,2
UNKNOWN,23992,71,71,0,10268,0,2
UNKNOWN,23993,5,5,0,9865,0,0
UNKNOWN,23993,8,8,0,10205,0,0
UNKNOWN,23993,11,11,0,9865,0,0
UNKNOWN,23993,22,22,0,9865,0,0
UNKNOWN,23993,29,29,0,10205,0,0
UNKNOWN,23993,34,34,0,9865,0,0
UNKNOWN,23993,88,88,0,10205,0,0
UNKNOWN,23994,8,8,0,8315,0,0
UNKNOWN,23994,11,11,0,8315,0,0
UNKNOWN,23994,20,20,0,8315,1,0
UNKNOWN,23994,21,21,0,9910,0,1
UNKNOWN,23994,32,32,0,8315,1,0
UNKNOWN,23994,38,38,0,9910,0,2
UNKNOWN,23994,44,44,0,9910,0,2
UNKNOWN,23994,51,51,0,9910,0,2
UNKNOWN,23994,62,62,0,9910,0,2
UNKNOWN,23994,66,66,0,9910,1,2
UNKNOWN,23994,71,71,0,9910,1,2
UNKNOWN,23994,77,77,0,9910,1,2
UNKNOWN,23994,93,90,3,8315,2,1
UNKNOWN,23995,5,5,0,8633,0,0
UNKNOWN,23995,9,9,0,8633,0,0
UNKNOWN,23995,16,16,0,8633,0,0
UNKNOWN,23995,17,17,0,8633,0,0
UNKNOWN,23995,23,23,0,8633,1,0
UNKNOWN,23995,26,26,0,8633,1,0
UNKNOWN,23995,28,28,0,8633,1,0
UNKNOWN,23995,45,45,0,8581,0,2
UNKNOWN,23995,45,45,0,8581,0,2
UNKNOWN,23995,46,45,1,8581,0,2
UNKNOWN,23995,47,47,0,8633,2,0
UNKNOWN,23995,66,66,0,8581,0,2
UNKNOWN,23995,67,67,0,8633,2,0
UNKNOWN,23995,91,90,1,8633,2,0
UNKNOWN,23996,3,3,0,8372,0,0
UNKNOWN,23996,5,5,0,8372,0,0
UNKNOWN,23996,16,16,0,8634,0,0
UNKNOWN,23996,28,28,0,8372,0,0
UNKNOWN,23996,35,35,0,8372,0,1
UNKNOWN,23996,40,40,0,8634,1,0
UNKNOWN,23996,55,55,0,8634,1,0
UNKNOWN,23996,76,76,0,8372,0,2
UNKNOWN,23996,91,90,1,8372,0,2
UNKNOWN,23997,3,3,0,7878,0,0
UNKNOWN,23997,7,7,0,8370,0,0
UNKNOWN,23997,16,16,0,8370,0,1
UNKNOWN,23997,20,20,0,8370,0,1
UNKNOWN,23997,39,39,0,7878,1,0
UNKNOWN,23997,52,52,0,7878,1,0
UNKNOWN,23997,55,55,0,8370,0,1
UNKNOWN,23997,56,56,0,8370,0,1
UNKNOWN,23997,58,58,0,7878,1,0
UNKNOWN,23997,64,64,0,7878,1,0
UNKNOWN,23997,81,81,0,7878,1,2
UNKNOWN,23997,93,90,3,8370,2,1
UNKNOWN,23998,12,12,0,7869,0,0
UNKNOWN,23998,16,16,0,7869,1,0
UNKNOWN,23998,25,25,0,7869,1,0
UNKNOWN,23998,27,27,0,8560,0,1
UNKNOWN,23998,27,27,0,8560,0,1
UNKNOWN,23998,33,33,0,8560,0,1
UNKNOWN,23998,37,37,0,8560,1,1
UNKNOWN,23998,49,49,0,8560,1,1
UNKNOWN,23998,51,51,0,7869,1,1
UNKNOWN,23998,52,52,0,7869,1,1
UNKNOWN,23998,57,57,0,8560,1,1
UNKNOWN,23998,60,60,0,8560,1,1
UNKNOWN,23998,68,68,0,8560,1,1
UNKNOWN,23998,74,74,0,8560,1,1
UNKNOWN,23999,8,8,0,9906,1,0
UNKNOWN,23999,9,9,0,9906,1,0
UNKNOWN,23999,15,15,0,9906,1,0
UNKNOWN,23999,40,40,0,9906,1,0
UNKNOWN,23999,41,41,0,9906,1,0
UNKNOWN,23999,41,41,0,9906,1,0
UNKNOWN,23999,45,45,0,8305,0,2
UNKNOWN,23999,50,50,0,9906,2,0
UNKNOWN,23999,53,53,0,8305,0,2
UNKNOWN,23999,57,57,0,9906,2,0
UNKNOWN,23999,70,70,0,8305,0,2
UNKNOWN,23999,70,70,0,8305,0,2
UNKNOWN,23999,73,73,0,9906,2,0
UNKNOWN,23999,91,90,1,9906,2,0
UNKNOWN,23999,66,66,0,8305,0,2
UNKNOWN,24000,13,13,0,8558,0,0
UNKNOWN,24000,16,16,0,9783,0,0
UNKNOWN,24000,47,47,0,9783,0,0
UNKNOWN,24000,82,82,0,8558,0,0
UNKNOWN,24001,8,8,0,10268,0,0
UNKNOWN,24001,14,14,0,10268,0,0
UNKNOWN,24001,11,11,0,10267,0,0
UNKNOWN,24001,16,16,0,10267,0,0
UNKNOWN,24001,42,42,0,10268,0,0
UNKNOWN,24001,52,52,0,10267,1,0
UNKNOWN,24001,65,65,0,10268,0,2
UNKNOWN,24001,92,90,2,10267,3,0
UNKNOWN,24002,16,16,0,8302,0,0
UNKNOWN,24002,16,16,0,10205,0,0
UNKNOWN,24002,34,34,0,10205,0,0
UNKNOWN,24002,36,36,0,10205,0,0
UNKNOWN,24002,37,37,0,10205,0,0
UNKNOWN,24002,49,49,0,10205,0,0
UNKNOWN,24002,52,52,0,10205,0,1
UNKNOWN,24002,87,87,0,10205,0,2
UNKNOWN,24002,90,90,0,10205,0,2
UNKNOWN,24002,93,90,3,8302,2,0
UNKNOWN,24003,2,2,0,9865,0,0
UNKNOWN,24003,9,9,0,8315,0,0
UNKNOWN,24003,25,25,0,8315,1,0
UNKNOWN,24003,31,31,0,9865,0,2
UNKNOWN,24003,34,34,0,8315,2,0
UNKNOWN,24003,35,35,0,8315,2,0
UNKNOWN,24003,39,39,0,9865,0,2
UNKNOWN,24003,41,41,0,8315,2,0
UNKNOWN,24003,52,52,0,8315,2,1
UNKNOWN,24003,64,64,0,9865,1,2
UNKNOWN,24003,64,64,0,9865,1,2
UNKNOWN,24003,68,68,0,8315,2,1
UNKNOWN,24003,76,76,0,8315,2,1
UNKNOWN,24003,84,84,0,9865,1,2
UNKNOWN,24003,87,87,0,8315,2,1
UNKNOWN,24004,6,6,0,8581,0,0
UNKNOWN,24004,6,6,0,9910,0,0
UNKNOWN,24004,23,23,0,9910,0,0
UNKNOWN,24004,45,45,0,8581,0,0
UNKNOWN,24004,55,55,0,8581,0,0
UNKNOWN,24004,70,70,0,8581,0,0
UNKNOWN,24004,66,66,0,9910,0,0
UNKNOWN,24004,66,66,0,9910,0,0
UNKNOWN,24004,77,77,0,8581,0,0
UNKNOWN,24004,92,90,2,9910,1,0
UNKNOWN,24005,4,4,0,8634,0,0
UNKNOWN,24005,13,13,0,8633,0,0
UNKNOWN,24005,13,13,0,8633,0,0
UNKNOWN,24005,24,24,0,8634,1,0
UNKNOWN,24005,26,26,0,8633,0,1
UNKNOWN,24005,27,27,0,8633,0,1
UNKNOWN,24005,31,31,0,8634,1,0
UNKNOWN,24005,31,31,0,8634,1,0
UNKNOWN,24005,40,40,0,8633,1,1
UNKNOWN,24005,43,43,0,8633,1,1
UNKNOWN,24005,53,53,0,8634,1,1
UNKNOWN,24005,54,54,0,8634,1,1
UNKNOWN,24005,58,58,0,8633,1,2
UNKNOWN,24005,79,79,0,8633,1,2
UNKNOWN,24005,81,81,0,8633,1,2
UNKNOWN,24005,86,86,0,8634,2,1
UNKNOWN,24005,88,88,0,8633,1,2
UNKNOWN,24005,89,89,0,8633,1,2
UNKNOWN,24006,2,2,0,8372,0,0
UNKNOWN,24006,4,4,0,7878,0,0
UNKNOWN,24006,7,7,0,8372,0,0
UNKNOWN,24006,20,20,0,7878,0,0
UNKNOWN,24006,46,46,0,8372,0,0
UNKNOWN,24006,50,50,0,8372,0,0
UNKNOWN,24006,52,52,0,7878,0,0
UNKNOWN,24006,60,60,0,8372,0,0
UNKNOWN,24006,62,62,0,7878,0,0
UNKNOWN,24006,71,71,0,7878,0,0
UNKNOWN,24006,82,82,0,7878,0,0
UNKNOWN,24006,93,90,3,7878,0,0
UNKNOWN,24007,2,2,0,8370,0,0
UNKNOWN,24007,6,6,0,8370,0,0
UNKNOWN,24007,10,10,0,8370,0,0
UNKNOWN,24007,31,31,0,8370,1,0
UNKNOWN,24007,38,38,0,9864,0,1
UNKNOWN,24007,46,46,0,8370,1,0
UNKNOWN,24007,50,50,0,9864,0,1
UNKNOWN,24007,65,65,0,9864,0,1
UNKNOWN,24007,72,72,0,8370,1,0
UNKNOWN,24007,72,72,0,8370,1,0
UNKNOWN,24007,77,77,0,9864,0,1
UNKNOWN,24008,5,5,0,9864,0,0
UNKNOWN,24008,12,12,0,9864,0,0
UNKNOWN,24008,19,19,0,8560,0,0
UNKNOWN,24008,27,27,0,9864,0,0
UNKNOWN,24008,40,40,0,9864,0,0
UNKNOWN,24008,47,47,0,9864,0,0
UNKNOWN,24008,51,51,0,9864,0,0
UNKNOWN,24008,53,53,0,9864,0,0
UNKNOWN,24008,61,61,0,9864,1,0
UNKNOWN,24008,68,68,0,9864,1,0
UNKNOWN,24008,68,68,0,9864,1,0
UNKNOWN,24008,82,82,0,8560,0,1
UNKNOWN,24008,85,85,0,9864,1,1
UNKNOWN,24008,86,86,0,9864,1,1
UNKNOWN,24008,91,90,1,8560,1,1
UNKNOWN,24009,20,20,0,9906,1,0
UNKNOWN,24009,24,24,0,9906,1,0
UNKNOWN,24009,30,30,0,7869,0,1
UNKNOWN,24009,56,56,0,7869,0,2
UNKNOWN,24009,76,76,0,9906,2,0
UNKNOWN,24009,79,79,0,9906,2,0
UNKNOWN,24009,79,79,0,9906,2,0
UNKNOWN,24009,85,85,0,7869,0,2
UNKNOWN,24010,17,17,0,8305,0,0
UNKNOWN,24010,22,22,0,8305,1,0
UNKNOWN,24010,41,41,0,8305,2,0
UNKNOWN,24010,42,42,0,8305,2,0
UNKNOWN,24010,54,54,0,8305,2,0
UNKNOWN,24010,86,86,0,9783,1,2
UNKNOWN,24011,2,2,0,10268,0,0
UNKNOWN,24011,10,10,0,10268,0,0
UNKNOWN,24011,38,38,0,8558,1,0
UNKNOWN,24011,48,48,0,10268,0,1
UNKNOWN,24011,57,57,0,8558,1,0
UNKNOWN,24011,82,82,0,8558,1,1
UNKNOWN,24011,87,87,0,10268,1,1
UNKNOWN,24011,92,90,2,8558,1,1
UNKNOWN,24012,7,7,0,10205,0,0
UNKNOWN,24012,7,7,0,10205,0,0
UNKNOWN,24012,40,40,0,10205,0,0
UNKNOWN,24012,57,57,0,10267,0,0
UNKNOWN,24012,60,60,0,10205,0,0
UNKNOWN,24012,60,60,0,10205,0,0
UNKNOWN,24012,61,61,0,10205,0,0
UNKNOWN,24012,93,90,3,10267,0,0
UNKNOWN,24013,7,7,0,8302,1,0
UNKNOWN,24013,7,7,0,8302,1,0
UNKNOWN,24013,10,10,0,8302,1,0
UNKNOWN,24013,31,31,0,8315,0,2
UNKNOWN,24013,33,33,0,8315,0,2
UNKNOWN,24013,52,52,0,8302,2,0
UNKNOWN,24013,61,61,0,8315,0,2
UNKNOWN,24013,68,68,0,8315,0,2
UNKNOWN,24013,69,69,0,8315,0,2
UNKNOWN,24013,72,72,0,8315,0,2
UNKNOWN,24013,73,73,0,8315,0,2
UNKNOWN,24013,85,85,0,8302,2,0
UNKNOWN,24013,87,87,0,8302,2,0
UNKNOWN,24014,11,11,0,9865,0,0
UNKNOWN,24014,24,24,0,9865,0,1
UNKNOWN,24014,36,36,0,8581,2,0
UNKNOWN,24014,38,38,0,9865,0,2
UNKNOWN,24014,38,38,0,9865,0,2
UNKNOWN,24014,40,40,0,8581,2,0
UNKNOWN,24014,43,43,0,8581,2,0
UNKNOWN,24014,48,48,0,9865,0,2
UNKNOWN,24014,57,57,0,8581,3,0
UNKNOWN,24014,62,62,0,8581,3,0
UNKNOWN,24014,64,64,0,8581,3,0
UNKNOWN,24014,67,67,0,8581,3,0
UNKNOWN,24014,73,73,0,8581,3,1
UNKNOWN,24014,78,78,0,9865,1,4
UNKNOWN,24014,89,89,0,9865,1,4
UNKNOWN,24015,4,4,0,9910,0,0
UNKNOWN,24015,37,37,0,9910,0,0
UNKNOWN,24015,49,49,0,8634,0,0
UNKNOWN,24015,53,53,0,9910,0,0
UNKNOWN,24015,58,58,0,8634,0,0
UNKNOWN,24015,62,62,0,8634,0,0
UNKNOWN,24015,94,90,4,9910,0,1
UNKNOWN,24016,15,15,0,8633,0,0
UNKNOWN,24016,15,15,0,8633,0,0
UNKNOWN,24016,17,17,0,8633,0,0
UNKNOWN,24016,27,27,0,7878,0,1
UNKNOWN,24016,30,30,0,8633,1,0
UNKNOWN,24016,30,30,0,8633,1,0
UNKNOWN,24016,40,40,0,8633,4,0
UNKNOWN,24016,52,52,0,8633,4,0
UNKNOWN,24016,54,54,0,8633,5,0
UNKNOWN,24016,58,58,0,8633,7,0
UNKNOWN,24016,79,79,0,8633,7,1
UNKNOWN,24017,21,21,0,8370,0,0
UNKNOWN,24017,42,42,0,8370,1,1
UNKNOWN,24017,52,52,0,8372,1,2
UNKNOWN,24017,69,69,0,8372,1,2
UNKNOWN,24017,70,70,0,8370,2,1
UNKNOWN,24017,76,76,0,8370,2,1
UNKNOWN,24017,90,90,0,8372,1,2
UNKNOWN,24017,92,90,2,8372,1,2
UNKNOWN,24018,17,17,0,8558,0,1
UNKNOWN,24018,26,26,0,8558,0,1
UNKNOWN,24018,32,32,0,8558,0,1
UNKNOWN,24018,32,32,0,8558,0,1
UNKNOWN,24018,34,34,0,10267,1,0
UNKNOWN,24018,36,36,0,10267,1,0
UNKNOWN,24018,47,47,0,10267,1,0
UNKNOWN,24018,48,48,0,10267,1,0
UNKNOWN,24018,54,54,0,8558,0,1
UNKNOWN,24018,56,56,0,10267,1,0
UNKNOWN,24018,60,60,0,10267,1,0
UNKNOWN,24018,63,63,0,10267,1,0
UNKNOWN,24018,69,69,0,8558,0,2
UNKNOWN,24018,71,71,0,8558,0,2
UNKNOWN,24018,82,82,0,8558,0,3
UNKNOWN,24019,21,21,0,8302,0,0
UNKNOWN,24019,24,24,0,8305,0,0
UNKNOWN,24019,32,32,0,8302,0,0
UNKNOWN,24019,32,32,0,8302,0,0
UNKNOWN,24019,35,35,0,8302,0,0
UNKNOWN,24019,35,35,0,8302,0,0
UNKNOWN,24019,37,37,0,8302,0,0
UNKNOWN,24019,42,42,0,8302,0,0
UNKNOWN,24019,48,48,0,8302,1,0
UNKNOWN,24019,55,55,0,8305,0,1
